Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.2,19.8,.758,0.50,-1.40,10.21,32-10,30-10,70-12,50-32,100.0%,96.0%,95.9,3.9,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,57.5%,40.1%
2,Philadelphia 76ers,55.9,26.1,.682,-0.55,-0.77,7.67,27-13,29-13,68-14,44-38,100.0%,4.0%,4,75.4,14.8,4,1.3,0.4,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,26.2%,14.4%
3,Milwaukee Bucks,51.1,30.9,.623,-0.84,0.37,3.09,28-13,23-18,62-20,38-44,99.4%,63.1%,0.2,12.5,41.1,23.4,12.9,6.4,2,1,NA,96.4,2.9,0.6,0.1,NA,,NA,4.3%,1.3%
4,Cleveland Cavaliers,48.9,33.1,.597,-0.24,-0.56,3.07,24-15,25-18,60-22,38-44,97.6%,29.6%,NA,4.4,20.3,24.4,21.6,15.3,7.5,4.1,NA,86.0,10,3.7,0.2,NA,,NA,3.5%,0.9%
5,New York Knicks,48.9,33.1,.597,-0.25,0.16,3.82,25-17,24-16,59-23,38-44,98.1%,,NA,3.1,16.1,27,25.5,15.5,7.4,3.5,NA,87.2,9,3.5,0.2,NA,,NA,5.4%,1.9%
6,Indiana Pacers,45.6,36.4,.557,-0.42,0.09,1.68,24-18,22-18,56-26,34-48,89.7%,7.3%,NA,0.4,4.5,9.8,15.6,22.8,23.6,13.1,NA,53.0,25.7,17.9,2.6,0.7,0.1,NA,1.6%,0.3%
7,Orlando Magic,44.9,37.1,.548,0.55,-1.64,1.05,22-20,23-17,56-26,33-49,85.9%,56.1%,NA,0.2,2.2,7.3,13.3,22.3,25.3,15.4,NA,45.2,25.6,23.5,4.3,1.1,0.3,NA,1.0%,0.2%
8,Miami Heat,43.8,38.2,.534,-0.96,0.07,-0.34,24-18,20-20,55-27,33-49,77.1%,43.3%,NA,NA,0.9,4.1,9.7,16.5,26.3,19.6,NA,31.3,23.6,34.8,7.9,1.8,0.7,NA,0.3%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.7,44.3,.459,-0.09,-0.52,-2.23,20-23,18-21,49-33,27-55,19.0%,,NA,NA,NA,NA,0.1,0.5,3.7,14.8,NA,0.6,1.8,7.5,35.7,26.2,28.2,NA,,
