Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,64.7,17.3,.789,0.08,-2.38,11.29,48-13,17-4,69-13,58-24,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,75.6%,59.0%
2,Cleveland Cavaliers,52.8,29.2,.644,-0.49,-0.33,4.28,40-21,13-8,60-22,44-38,100.0%,65.0%,NA,63,26.7,6.9,2.4,0.8,0.1,0.1,NA,99.8,0.1,NA,NA,NA,,NA,7.7%,3.0%
3,Milwaukee Bucks,52.0,30.0,.634,-0.85,1.88,3.62,41-21,11-9,60-22,45-37,99.9%,34.9%,NA,33.8,50.3,11.5,3,1.1,0.1,0.2,NA,99.7,0.3,0.1,NA,NA,,NA,6.1%,2.3%
4,Orlando Magic,47.7,34.3,.581,-0.22,-1.16,1.56,36-26,12-8,55-27,40-42,95.4%,62.3%,NA,1.6,8.9,27,22.7,18.3,10.4,6.5,NA,78.5,14.9,6.5,0.1,NA,,NA,1.7%,0.5%
5,New York Knicks,47.7,34.3,.582,-0.07,0.07,3.33,36-26,12-8,56-26,39-43,96.7%,,NA,0.7,6.7,24.8,27.3,19.5,11.9,5.8,NA,79.0,13.2,7.6,0.1,NA,,NA,4.3%,1.4%
6,Miami Heat,46.2,35.8,.564,-0.41,-0.72,0.42,35-26,11-10,54-28,38-44,88.8%,37.7%,NA,0.4,3.6,13.9,16.5,20.7,20.1,13.6,NA,55.2,23.2,21.2,0.4,NA,,NA,0.8%,0.2%
7,Philadelphia 76ers,46.9,35.1,.572,-0.53,-0.13,2.70,35-26,12-9,55-27,39-43,93.4%,,NA,0.4,3.4,12.8,20.2,25.2,20.5,10.8,NA,62.1,21.7,15.8,0.5,NA,,NA,2.8%,0.7%
8,Indiana Pacers,44.7,37.3,.545,-0.34,0.83,1.17,35-28,10-9,52-30,37-45,83.7%,0.1%,NA,0.1,0.5,3,7.8,14.2,35.7,22.4,NA,25.7,26.2,45.9,2.1,0.1,,NA,1.0%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.8,43.2,.473,-0.22,-0.36,-1.61,29-32,10-11,48-34,31-51,21.3%,,NA,NA,NA,NA,NA,0.1,1.2,20,NA,0.1,0.3,2.6,74,17.7,5.3,NA,,
