Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.9,18.1,.780,-0.49,-9.40,10.87,63-18,1-0,64-18,63-19,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.9%,60.8%
2,Milwaukee Bucks,49.5,32.5,.604,-0.21,1.18,2.75,49-32,0-1,50-32,49-33,100.0%,56.4%,NA,51.3,17.6,31.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,3.9%,1.3%
3,New York Knicks,49.7,32.3,.606,-0.20,-1.83,4.43,49-32,1-0,50-32,49-33,100.0%,,NA,36.3,51.3,12.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,9.4%,4.0%
4,Cleveland Cavaliers,48.9,33.1,.596,-0.32,-10.38,2.25,48-33,1-0,49-33,48-34,100.0%,43.6%,NA,12.4,31.1,56.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,2.7%,0.7%
5,Orlando Magic,46.5,35.5,.567,-0.56,2.75,1.18,46-35,0-1,47-35,46-36,90.3%,61.5%,NA,NA,NA,NA,50.3,5.3,21.2,13.5,NA,55.7,14.5,29.9,NA,NA,,NA,1.4%,0.3%
6,Indiana Pacers,46.7,35.3,.569,-0.24,-1.94,2.33,46-35,1-0,47-35,46-36,95.8%,,NA,NA,NA,NA,34.5,39.1,14.1,8.1,NA,73.6,17.8,8.7,NA,NA,,NA,2.4%,0.6%
7,Philadelphia 76ers,46.7,35.3,.570,-0.49,-2.82,2.34,46-35,1-0,47-35,46-36,91.1%,,NA,NA,NA,NA,11.6,39.3,26.4,13.9,NA,50.9,37.7,11.4,NA,NA,,NA,2.4%,0.6%
8,Miami Heat,45.8,36.2,.558,-0.58,-6.35,1.02,45-36,1-0,46-36,45-37,82.4%,38.6%,NA,NA,NA,NA,3.6,16.3,38.3,24.3,NA,19.9,30.1,50,NA,NA,,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.3,42.7,.479,-0.38,4.43,-1.83,39-42,0-1,40-42,39-43,20.5%,,NA,NA,NA,NA,NA,NA,NA,20.5,NA,,NA,NA,100,NA,,NA,,
