Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,64.6,17.4,.788,0.04,-1.78,10.47,46-12,19-5,70-12,57-25,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,69.7%,50.0%
2,Cleveland Cavaliers,53.4,28.6,.651,-0.60,-0.13,4.63,38-19,15-10,61-21,45-37,100.0%,82.5%,NA,78.7,14.2,4.6,1.6,0.6,0.1,0.1,NA,99.8,0.2,NA,NA,NA,,NA,11.1%,4.2%
3,Milwaukee Bucks,50.7,31.3,.618,-0.74,1.32,3.36,38-21,13-10,59-23,42-40,99.6%,17.3%,NA,16,51,18.9,8.2,3.6,1.3,0.6,NA,97.8,1.7,0.6,NA,NA,,NA,5.7%,1.8%
4,New York Knicks,48.6,33.4,.593,-0.18,0.20,3.70,35-24,14-9,57-25,40-42,98.0%,,NA,2.9,17.1,32.1,22.4,14.1,6.1,3.4,NA,88.5,7.7,3.8,NA,NA,,NA,6.2%,1.8%
5,Orlando Magic,46.7,35.3,.569,0.17,-1.97,1.32,33-26,14-9,55-27,36-46,92.8%,54.9%,NA,1.3,6.9,15.9,20.9,20.1,17.2,10.5,NA,65.1,20.8,13.8,0.3,NA,,NA,1.5%,0.3%
6,Philadelphia 76ers,46.9,35.1,.572,-0.36,-0.56,2.93,33-25,14-10,55-27,38-44,94.2%,,NA,0.6,5.1,13.1,20.8,25.4,19.3,9.8,NA,65.1,20.3,14.3,0.4,NA,,NA,3.3%,1.1%
7,Miami Heat,45.8,36.2,.559,-0.36,-0.75,0.38,33-25,13-11,54-28,37-45,88.5%,45.1%,NA,0.4,4.3,10.9,16.8,20.3,21.5,14.4,NA,52.6,22.3,24.3,0.8,NA,,NA,1.0%,0.1%
8,Indiana Pacers,44.8,37.2,.546,-0.42,0.80,1.41,33-26,12-11,53-29,37-45,85.1%,0.2%,NA,0.1,1.3,4.5,9.4,15.8,33.3,20.7,NA,31.1,26.8,40.4,1.7,0.1,,NA,1.4%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.8,44.2,.461,-0.38,0.11,-1.79,27-31,11-13,46-36,29-53,19.7%,,NA,NA,NA,NA,NA,0.1,1,18.6,NA,0.1,0.3,2.4,60.6,26.8,10.0,NA,,
10,Atlanta Hawks,36.8,45.2,.449,-0.06,-0.19,-1.77,26-32,11-13,46-36,28-54,16.5%,,NA,NA,NA,NA,NA,NA,0.3,16.2,NA,,0.1,0.5,29.7,48.9,20.8,NA,,
11,Brooklyn Nets,33.2,48.8,.405,0.50,-1.26,-2.40,22-36,11-13,43-39,25-57,3.8%,,NA,NA,NA,NA,NA,NA,NA,3.8,NA,,NA,NA,4.9,15.1,80.0,NA,,
