Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
6,Sacramento Kings,45.7,36.3,.557,0.26,0.82,0.77,29-20,17-16,56-26,34-48,82.7%,0.4%,NA,NA,0.2,1.1,13.9,37.9,17.7,11.9,NA,53.1,22.7,12.5,6.5,3.2,2.0,NA,0.9%,0.2%
7,Phoenix Suns,44.6,37.4,.544,-1.25,1.89,1.49,29-21,16-16,55-27,35-47,70.9%,0.1%,NA,NA,NA,0.3,7.3,22.4,23.7,17.1,NA,30.1,27.2,19,12.6,6.9,4.3,NA,1.2%,0.2%
8,Dallas Mavericks,43.1,38.9,.525,0.33,-0.21,0.05,27-23,16-16,52-30,33-49,51.8%,7.3%,NA,NA,NA,0.1,4,10.2,19.4,18.1,NA,14.4,17.9,23.5,18,13.6,12.6,NA,0.3%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Houston Rockets,40.8,41.2,.498,0.29,-0.38,1.38,23-26,18-15,51-31,30-52,29.0%,2.0%,NA,NA,NA,NA,0.9,3.3,9.9,14.9,NA,4.2,7.2,11.7,16.4,20.8,39.7,NA,0.5%,0.1%
10,Los Angeles Lakers,41.5,40.5,.506,0.47,0.46,-0.42,27-25,15-15,51-31,32-50,31.0%,,NA,NA,NA,NA,0.8,4.3,11.3,14.7,NA,5.0,9.6,14.5,19.8,21,30.0,NA,0.2%,
11,Golden State Warriors,41.2,40.8,.502,0.84,-0.83,1.18,22-25,19-16,52-30,30-52,30.5%,,NA,NA,NA,NA,0.5,3.2,10.9,15.9,NA,3.7,7.9,13.3,19.1,21.5,34.5,NA,0.5%,0.1%
12,Utah Jazz,38.5,43.5,.470,0.23,0.98,-1.77,25-26,14-17,49-33,29-53,6.6%,,NA,NA,NA,NA,NA,0.3,1.8,4.6,NA,0.3,1,3,6.4,12.5,76.7,NA,,
13,Memphis Grizzlies,30.5,51.5,.372,0.87,-0.62,-5.27,18-32,13-19,39-43,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Portland Trail Blazers,24.4,57.6,.298,0.57,0.86,-7.69,15-35,9-23,35-47,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.5,63.5,.226,0.43,1.03,-8.09,10-40,8-24,28-54,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
