Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,57.2,24.8,.697,-0.39,0.02,6.07,33-12,24-13,68-14,47-35,100.0%,95.3%,87.9,9.7,1.8,0.6,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,38.3%,24.7%
2,Cleveland Cavaliers,51.2,30.8,.625,0.04,-0.51,4.67,28-17,23-14,61-21,40-42,99.8%,74.5%,7.4,42.3,24,14,8.3,2.9,0.6,0.3,NA,99.0,0.8,0.2,NA,NA,,NA,22.8%,12.6%
3,Brooklyn Nets,49.4,32.6,.603,-0.12,0.13,2.90,27-16,22-17,60-22,37-45,99.1%,2.3%,1.9,17.3,26.6,23.9,17.4,8.6,2.3,1.1,NA,95.8,2.8,1.1,0.3,0.1,,NA,10.8%,4.8%
4,Philadelphia 76ers,49.2,32.8,.600,-0.60,0.73,3.15,28-16,21-17,60-22,37-45,99.0%,2.2%,1.7,15.5,25,24.9,19.4,9.2,2.3,1.1,NA,95.6,3.2,1,0.2,0.1,,NA,11.8%,5.5%
5,Milwaukee Bucks,48.4,33.6,.590,-0.13,0.22,1.18,29-16,19-18,61-21,38-44,97.9%,25.2%,1,13.9,17.5,23.3,24.5,12.2,3.5,2,NA,92.4,4.9,1.8,0.6,0.3,,NA,5.0%,1.7%
6,New York Knicks,45.3,36.7,.552,-0.42,0.63,2.51,25-20,20-17,57-25,34-48,90.2%,0.1%,0.1,1.2,4.1,9.4,18.3,32.9,15.6,8.8,NA,65.8,18.5,8.5,4.2,1.8,1.1,NA,7.0%,3.2%
7,Miami Heat,42.0,40.0,.512,-0.20,0.41,-0.09,24-21,18-19,54-28,29-53,61.1%,66.5%,NA,0.1,0.7,2.2,6.3,14.9,20.4,16.5,NA,24.1,23.5,18.1,12.3,10.5,11.5,NA,1.3%,0.3%
8,Indiana Pacers,40.6,41.4,.495,0.14,0.07,-0.68,23-22,18-19,52-30,29-53,41.2%,0.3%,NA,0.1,0.2,0.6,1.8,5.9,15.6,17.2,NA,8.4,14,20.1,20.6,17.4,19.4,NA,0.7%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,39.8,42.2,.486,-0.26,0.28,-1.03,22-22,18-20,51-31,28-54,34.7%,27.3%,NA,NA,0.1,0.6,1.9,5.2,12,14.9,NA,7.8,11.4,14.8,18.2,18.8,29.1,NA,0.4%,0.1%
10,Chicago Bulls,40.2,41.8,.490,0.90,-0.88,0.26,20-24,20-18,52-30,28-54,40.4%,0.1%,NA,NA,0.1,0.5,1.7,5,15.9,17.1,NA,7.3,12.7,19.4,19.2,16.6,24.8,NA,1.0%,0.3%
11,Toronto Raptors,38.8,43.2,.474,0.28,-0.16,0.39,20-25,19-18,49-33,29-53,24.9%,,NA,NA,NA,0.1,0.4,2.3,8.5,13.6,NA,2.8,6,10.3,15.8,20,45.2,NA,0.7%,0.2%
12,Washington Wizards,36.9,45.1,.450,0.67,-0.65,-0.92,18-26,19-19,48-34,26-56,11.6%,6.2%,NA,NA,NA,NA,0.1,0.9,3.3,7.3,NA,1.0,2.4,4.6,8.4,13.9,69.7,NA,0.1%,
13,Orlando Magic,30.9,51.1,.377,0.03,0.34,-3.77,16-28,15-23,42-40,18-64,0.2%,0.1%,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,0.1,0.2,0.6,99.1,NA,,
14,Detroit Pistons,24.2,57.8,.295,0.91,-0.46,-6.47,12-35,12-23,36-46,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.2,57.8,.295,0.77,-0.30,-6.00,11-34,13-24,35-47,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Memphis Grizzlies,55.1,26.9,.672,-0.34,-0.26,5.59,30-13,25-14,65-17,45-37,100.0%,94.0%,61.5,32.5,5.2,0.7,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,37.4%,21.1%
2,Denver Nuggets,53.4,28.6,.652,-0.42,0.08,3.68,31-13,22-16,63-19,43-39,100.0%,99.5%,35.6,51.7,10.5,1.8,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,20.1%,9.5%
3,New Orleans Pelicans,48.8,33.2,.595,-0.15,-0.26,3.60,26-18,23-15,60-22,36-46,99.4%,5.8%,2.5,11.4,49.7,23.3,7.7,2.9,1.2,0.7,NA,97.5,1.4,0.7,0.2,0.1,0.1,NA,17.2%,8.0%
4,Sacramento Kings,46.1,35.9,.563,-0.59,0.12,2.37,24-18,22-18,59-23,34-48,95.4%,81.0%,0.3,3.8,24.6,35.6,15.4,8.4,4.4,3,NA,88.1,4.7,3,2.1,1.2,1.0,NA,10.0%,3.7%
5,Dallas Mavericks,43.3,38.7,.528,0.11,-0.27,0.47,24-21,19-18,54-28,31-51,80.2%,0.2%,0.1,0.4,4.5,13.6,23.6,17.8,11.4,8.8,NA,60.0,13,9.7,6.9,4.8,5.7,NA,3.2%,0.8%
6,Oklahoma City Thunder,41.6,40.4,.508,0.42,-0.47,1.17,21-23,21-17,52-30,31-51,63.8%,0.2%,NA,0.1,1.4,6.7,13.3,15.6,14.6,12.1,NA,37.1,14.3,12.6,10.2,9,16.7,NA,3.5%,0.9%
7,Utah Jazz,41.5,40.5,.506,0.06,-0.09,0.78,23-24,18-17,53-29,31-51,61.2%,0.2%,NA,0.1,1.4,5.1,12.2,14.2,14.2,14,NA,33.0,14.7,14.2,12.1,10.3,15.7,NA,2.7%,0.8%
8,Portland Trail Blazers,40.4,41.6,.493,-0.21,0.24,0.29,21-23,19-19,51-31,30-52,45.9%,0.1%,NA,0.1,0.7,2.7,7.5,10.3,12.1,12.4,NA,21.4,12.2,12.2,13.2,12,29.0,NA,1.6%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Phoenix Suns,40.5,41.5,.494,0.33,-0.12,0.75,21-24,20-17,51-31,30-52,51.4%,9.7%,NA,NA,1.1,5.1,7.6,10.9,13.4,13.4,NA,24.6,12.8,13.2,13.2,11.7,24.6,NA,2.3%,0.6%
10,Golden State Warriors,39.6,42.4,.483,-0.41,0.61,-0.80,22-22,18-20,51-31,28-54,37.0%,5.8%,NA,NA,0.6,2.5,5.4,7.3,10,11.3,NA,15.8,9.9,11.1,12.7,13.9,36.7,NA,0.7%,0.2%
11,Minnesota Timberwolves,39.1,42.9,.477,-0.37,0.46,-0.79,22-23,17-20,50-32,28-54,29.4%,,NA,NA,0.2,1.2,3.7,6.1,7.9,10.3,NA,11.2,7.6,9.5,11.6,14.1,46.0,NA,0.7%,0.2%
12,Los Angeles Clippers,38.8,43.2,.473,-0.69,0.76,-1.45,23-23,16-20,49-33,28-54,24.4%,2.7%,NA,NA,0.1,1.2,2.4,4.7,7.3,8.8,NA,8.4,6.4,9.4,11.2,13.5,51.1,NA,0.4%,0.1%
13,Los Angeles Lakers,37.3,44.7,.455,-0.31,0.51,-1.34,20-24,17-21,49-33,24-58,11.9%,0.8%,NA,NA,0.1,0.4,0.9,1.7,3.5,5.3,NA,3.0,3,4.6,6.6,9.4,73.4,NA,0.2%,0.1%
14,Houston Rockets,21.5,60.5,.262,0.25,0.47,-7.62,10-34,11-27,31-51,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,24.6,57.4,.301,0.62,-0.04,-8.11,14-31,11-26,35-47,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
