Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,58.5,23.5,.713,1.65,-0.50,10.05,15-5,43-19,70-12,46-36,100.0%,79.7%,44.1%,31.6%,58,1,0.316,bos,Celtics
2,Philadelphia 76ers,54.8,27.2,.668,1.31,-0.72,8.21,13-7,42-20,69-13,42-40,99.8%,19.8%,28.0%,18.0%,55,0.998,0.18,phi,76ers
3,Milwaukee Bucks,49.9,32.1,.608,-0.33,0.20,3.67,15-6,35-26,62-20,36-46,95.6%,72.6%,6.5%,2.8%,50,0.956,0.027999999999999997,mil,Bucks
4,Orlando Magic,48.2,33.8,.588,-0.64,0.02,2.98,14-7,34-27,62-20,34-48,90.0%,70.6%,4.9%,2.0%,48,0.9,0.02,orl,Magic
5,New York Knicks,46.8,35.2,.570,-0.38,0.61,3.57,12-8,35-27,60-22,34-48,83.9%,0.3%,4.9%,2.1%,47,0.8390000000000001,0.021,ny,Knicks
6,Indiana Pacers,45.5,36.5,.555,-0.40,0.29,2.81,11-8,35-28,60-22,32-50,76.2%,19.7%,3.1%,1.2%,46,0.762,0.012,ind,Pacers
7,Brooklyn Nets,46.3,35.7,.565,0.91,-0.11,3.51,11-9,35-27,60-22,32-50,80.9%,0.2%,4.6%,1.9%,46,0.809,0.019,bkn,Nets
8,Cleveland Cavaliers,43.6,38.4,.532,0.73,-0.07,0.87,12-9,32-29,58-24,29-53,56.0%,7.7%,1.3%,0.4%,44,0.56,0.004,cle,Cavaliers
9,Miami Heat,44.3,37.7,.540,-0.24,0.00,1.23,12-9,32-29,58-24,31-51,63.1%,21.7%,1.5%,0.7%,44,0.631,0.006999999999999999,mia,Heat
10,Atlanta Hawks,41.8,40.2,.510,1.02,0.01,1.32,9-11,33-29,57-25,28-54,39.0%,7.7%,1.1%,0.4%,42,0.39,0.004,atl,Hawks
11,Toronto Raptors,38.8,43.2,.473,1.16,-0.01,-0.51,9-12,30-31,53-29,25-57,14.5%,,0.2%,0,39,0.145,0,tor,Raptors
12,Chicago Bulls,33.3,48.7,.406,0.89,-0.17,-3.79,8-14,25-35,47-35,19-63,0.9%,,,0,33,0.009000000000000001,0,chi,Bulls
13,Charlotte Hornets,27.3,54.7,.333,0.82,0.48,-7.66,6-13,21-42,44-38,15-67,0,,,0,27,0,0,cha,Hornets
14,Washington Wizards,24.4,57.6,.298,0.76,0.46,-7.39,3-17,21-41,38-44,12-70,0,,,0,24,0,0,wsh,Wizards
15,Detroit Pistons,20.1,61.9,.245,-0.13,0.76,-9.32,2-19,18-43,35-47,6-76,0,,,0,20,0,0,det,Pistons
1,Minnesota Timberwolves,55.2,26.8,.673,-0.72,-0.52,6.28,16-4,39-23,71-11,42-40,100.0%,61.0%,27.9%,12.4%,55,1,0.124,min,T-Wolves
2,Oklahoma City Thunder,53.6,28.4,.653,-0.22,-0.62,7.28,13-7,41-21,66-16,39-43,99.7%,33.1%,33.5%,15.9%,54,0.997,0.159,okc,Thunder
3,Denver Nuggets,49.1,32.9,.599,-0.08,-0.51,3.42,14-8,35-25,66-16,34-48,96.1%,5.9%,11.1%,3.8%,49,0.961,0.038,den,Nuggets
4,Houston Rockets,45.7,36.3,.558,0.03,-0.63,3.20,9-9,37-27,60-22,31-51,81.9%,42.5%,7.5%,2.5%,46,0.8190000000000001,0.025,hou,Rockets
5,Dallas Mavericks,45.1,36.9,.549,-1.17,-0.07,1.53,12-8,33-29,60-22,32-50,77.2%,35.2%,4.3%,0.8%,45,0.772,0.008,dal,Mavericks
6,New Orleans Pelicans,44.0,38.0,.536,-0.03,-0.44,1.20,12-10,32-28,59-23,31-51,68.7%,22.3%,3.4%,0.8%,44,0.687,0.008,no,Pelicans
7,LA Clippers,44.0,38.0,.536,-1.27,-0.04,2.28,10-10,34-28,58-24,29-53,68.3%,30.2%,4.9%,1.2%,44,0.6829999999999999,0.012,lac,Clippers
8,Golden State Warriors,43.7,38.3,.533,1.11,-0.83,1.63,10-11,34-27,57-25,29-53,66.8%,26.6%,3.8%,1.0%,44,0.6679999999999999,0.01,gs,Warriors
9,Phoenix Suns,42.1,39.9,.513,-2.63,0.40,-0.01,12-9,30-31,57-25,27-55,47.8%,15.0%,1.3%,0.2%,42,0.478,0.002,phx,Suns
10,Sacramento Kings,42.1,39.9,.513,0.38,0.05,-0.36,11-8,31-32,55-27,28-54,47.4%,14.1%,1.4%,0.2%,42,0.474,0.002,sac,Kings
11,Los Angeles Lakers,41.9,40.1,.511,-0.08,0.18,-0.86,13-9,29-31,56-26,29-53,46.0%,14.1%,1.0%,0.2%,42,0.46,0.002,lal,Lakers
12,Memphis Grizzlies,27.4,54.6,.334,-2.06,0.71,-7.06,6-14,21-41,43-39,15-67,0,,,0,27,0,0,mem,Grizzlies
13,Portland Trail Blazers,26.6,55.4,.324,-1.20,0.78,-7.80,6-14,21-41,39-43,13-69,0,,,0,27,0,0,por,Blazers
14,Utah Jazz,24.7,57.3,.301,-1.03,1.00,-9.51,7-14,18-43,40-42,13-69,0,,,0,25,0,0,uta,Jazz
15,San Antonio Spurs,21.4,60.6,.261,1.93,-0.04,-10.27,3-17,18-44,36-46,9-73,0,,,0,21,0,0,sa,Spurs
