Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit
1,Boston Celtics,55.5,24.5,.694,4.30,-0.15,16.30,5-2,51-22,71-9,41-39,100.0%,60.1%,45.4%,30.7%,56,1,0.307,bos
2,Philadelphia 76ers,53.8,26.2,.673,1.65,0.00,13.36,6-1,48-25,68-12,38-42,99.9%,38.4%,30.0%,18.0%,54,0.9990000000000001,0.18,phi
3,Atlanta Hawks,46.1,33.9,.577,1.08,0.28,6.37,4-3,42-31,61-19,32-48,93.3%,81.3%,7.2%,2.8%,46,0.9329999999999999,0.027999999999999997,atl
4,New York Knicks,45.0,35.0,.563,1.27,0.50,5.65,4-4,41-31,60-20,29-51,89.4%,1.0%,6.1%,2.6%,45,0.894,0.026000000000000002,ny
5,Toronto Raptors,43.3,36.7,.541,2.69,0.58,3.82,4-4,39-33,59-21,28-52,79.2%,0.4%,3.8%,1.3%,43,0.792,0.013000000000000001,tor
6,Indiana Pacers,42.4,37.6,.530,-2.45,0.86,2.30,5-3,37-35,58-22,26-54,72.2%,45.0%,2.2%,0.7%,42,0.722,0.006999999999999999,ind
7,Milwaukee Bucks,42.3,37.7,.529,3.37,0.25,1.09,5-2,37-36,57-23,27-53,71.4%,42.1%,1.6%,0.4%,42,0.7140000000000001,0.004,mil
8,Brooklyn Nets,41.1,38.9,.514,1.06,0.77,1.69,4-4,37-35,57-23,26-54,60.6%,0.1%,1.8%,0.6%,41,0.606,0.006,bkn
9,Orlando Magic,39.6,40.4,.495,-3.47,0.83,-0.32,4-3,36-37,55-25,24-56,46.0%,11.6%,0.9%,0.3%,40,0.46,0.003,orl
10,Cleveland Cavaliers,38.6,41.4,.483,3.16,0.33,-0.34,3-5,36-36,54-26,24-56,38.2%,11.6%,0.6%,0.1%,39,0.382,0.001,cle
11,Miami Heat,37.9,42.1,.474,0.77,0.52,-1.86,4-4,34-38,53-27,23-57,30.0%,6.0%,0.4%,0.1%,38,0.3,0.001,mia
12,Washington Wizards,34.2,45.8,.427,2.98,0.59,-4.59,2-5,32-41,49-31,19-61,8.6%,0.9%,,0,34,0.086,0,wsh
13,Chicago Bulls,33.4,46.6,.417,0.47,0.74,-4.53,3-6,30-41,49-31,18-62,5.9%,1.1%,,0,33,0.059000000000000004,0,chi
14,Charlotte Hornets,32.0,48.0,.400,0.53,1.03,-6.33,2-5,30-43,46-34,17-63,3.3%,0.3%,,0,32,0.033,0,cha
15,Detroit Pistons,31.2,48.8,.390,-2.09,1.13,-5.42,2-7,29-42,46-34,17-63,2.0%,0.3%,,0,31,0.02,0,det
1,Minnesota Timberwolves,54.0,26.0,.675,2.95,-1.14,13.52,5-2,49-24,68-12,40-40,100.0%,61.9%,44.3%,23.4%,54,1,0.23399999999999999,min
2,Denver Nuggets,52.6,27.4,.657,-1.37,-0.66,8.63,8-1,45-26,67-13,37-43,100.0%,37.2%,28.5%,12.2%,53,1,0.122,den
3,Golden State Warriors,45.9,34.1,.574,-1.32,-0.45,3.46,6-3,40-31,62-18,31-49,97.2%,71.8%,7.9%,2.1%,46,0.972,0.021,gs
4,Dallas Mavericks,44.4,35.6,.555,-2.16,-0.14,2.21,6-2,38-34,63-17,27-53,93.7%,62.7%,5.3%,1.3%,44,0.937,0.013000000000000001,dal
5,Oklahoma City Thunder,43.5,36.5,.543,0.49,-0.50,2.12,5-3,38-34,59-21,28-52,91.4%,0.9%,4.7%,1.2%,44,0.914,0.012,okc
6,Houston Rockets,42.0,38.0,.524,-4.72,-0.38,1.13,4-3,38-35,59-21,24-56,85.0%,32.1%,3.8%,1.0%,42,0.85,0.01,hou
7,LA Clippers,41.6,38.4,.520,-3.77,-0.12,1.95,3-4,39-34,57-23,25-55,83.1%,21.2%,4.2%,1.1%,42,0.831,0.011000000000000001,lac
8,Phoenix Suns,38.1,41.9,.476,-3.87,-0.08,-2.37,4-4,34-38,52-28,22-58,54.3%,6.0%,0.8%,0.1%,38,0.5429999999999999,0.001,phx
9,New Orleans Pelicans,37.0,43.0,.462,3.13,-0.56,-3.87,4-4,33-39,52-28,22-58,44.3%,5.2%,0.5%,0.1%,37,0.44299999999999995,0.001,no
10,Sacramento Kings,34.2,45.8,.427,-1.89,0.34,-5.89,3-4,31-42,50-30,19-61,21.0%,0.7%,0.1%,0,34,0.21,0,sac
11,Portland Trail Blazers,32.7,47.3,.409,-1.38,0.37,-6.51,3-5,30-42,48-32,20-60,13.5%,,,0,33,0.135,0,por
12,Los Angeles Lakers,32.2,47.8,.403,0.12,0.20,-7.13,3-5,29-43,47-33,18-62,10.8%,0.3%,0.1%,0,32,0.10800000000000001,0,lal
13,San Antonio Spurs,28.7,51.3,.358,1.54,0.16,-10.96,3-5,26-46,45-35,14-66,2.2%,,,0,29,0.022000000000000002,0,sa
14,Utah Jazz,28.4,51.6,.355,0.45,0.39,-8.78,2-7,26-45,43-37,13-67,1.9%,,,0,28,0.019,0,uta
15,Memphis Grizzlies,28.1,51.9,.351,-2.66,0.33,-9.28,1-7,27-45,43-37,14-66,1.6%,,,0,28,0.016,0,mem
