Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.5,18.5,.774,-0.06,-1.47,10.05,43-12,20-7,70-12,52-30,100.0%,100.0%,99.9,0.1,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,66.3%,47.8%
2,Cleveland Cavaliers,54.1,27.9,.660,-0.70,-0.19,4.98,36-17,18-11,65-17,45-37,100.0%,94.6%,0.1,87.8,8.4,2.5,0.9,0.3,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,13.5%,5.7%
3,New York Knicks,49.2,32.8,.600,-0.43,0.40,4.12,33-22,16-11,57-25,40-42,99.0%,,NA,5.1,32.7,26.1,18.5,10.7,4.1,1.9,NA,93.0,5.4,1.6,NA,NA,,NA,7.5%,2.9%
4,Milwaukee Bucks,48.7,33.3,.594,-0.79,1.17,2.39,35-21,14-12,58-24,39-43,98.5%,5.0%,NA,4.2,30.5,26.4,18.4,12.1,4.7,2.3,NA,91.5,6.4,2.1,NA,NA,,NA,3.8%,1.1%
5,Philadelphia 76ers,48.1,33.9,.587,-0.91,0.32,3.48,32-22,16-12,58-24,38-44,98.0%,,NA,2.3,17.7,22.9,24.6,18,8.2,4.4,NA,85.4,10,4.5,0.2,NA,,NA,5.6%,2.0%
6,Orlando Magic,45.9,36.1,.560,0.28,-2.01,1.16,30-25,16-11,54-28,36-46,91.9%,66.6%,NA,0.4,6.7,12.4,18,25.2,19.2,10,NA,62.6,21.6,14.9,0.8,0.1,,NA,1.4%,0.4%
7,Indiana Pacers,44.6,37.4,.544,-0.36,0.27,1.07,31-25,14-12,54-28,36-46,86.4%,0.4%,NA,0.2,2.4,5.5,10.8,17.6,31.3,18.5,NA,36.5,32,28.8,2.5,0.2,,NA,1.3%,0.3%
8,Miami Heat,43.9,38.1,.536,-0.33,-0.83,-0.13,30-25,14-13,54-28,35-47,81.3%,33.4%,NA,0.1,1.7,4.3,8.9,16.1,29.7,20.7,NA,30.9,23.6,41.5,3.6,0.3,,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.0,44.0,.463,-0.65,0.41,-1.79,26-29,12-15,47-35,29-53,22.5%,,NA,NA,NA,NA,NA,0.1,2.2,20.2,NA,0.2,0.9,5.3,61.7,22.9,9.0,NA,0.1%,
10,Atlanta Hawks,35.9,46.1,.437,-0.02,-0.29,-2.58,24-31,12-15,45-37,26-56,13.1%,,NA,NA,NA,NA,NA,NA,0.3,12.8,NA,,0.1,0.8,18.5,45.5,35.2,NA,,
11,Brooklyn Nets,34.4,47.6,.419,0.50,-1.22,-1.78,21-33,13-15,44-38,26-56,9.0%,,NA,NA,NA,NA,NA,NA,0.2,8.8,NA,,NA,0.5,12.4,29.3,57.8,NA,,
12,Toronto Raptors,30.1,51.9,.367,0.05,-0.39,-3.84,19-36,11-16,41-41,22-60,0.4%,,NA,NA,NA,NA,NA,NA,NA,0.4,NA,,NA,NA,0.3,1.7,98.0,NA,,
13,Charlotte Hornets,19.0,63.0,.232,-0.06,0.67,-10.80,13-41,6-22,28-54,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.6,65.4,.203,0.00,0.25,-9.09,9-45,8-20,26-56,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.5,66.5,.189,0.13,0.12,-9.00,8-46,8-20,24-58,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
