Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,61.2,20.8,.747,1.34,-1.03,10.49,21-6,40-15,73-9,49-33,100.0%,73.9%,73.5,24.4,2,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,44.9%,32.7%
2,Philadelphia 76ers,58.7,23.3,.716,-0.84,-0.49,10.53,19-8,40-15,71-11,45-37,100.0%,26.1%,25.8,65.1,8.2,0.8,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,42.6%,30.7%
3,Milwaukee Bucks,51.5,30.5,.628,-1.50,0.46,3.94,20-7,32-23,64-18,39-43,99.5%,86.0%,0.6,8.5,55.5,19.9,8.7,4.2,1.2,0.7,NA,97.5,1.6,0.6,0.2,0.1,,NA,4.8%,1.9%
4,Orlando Magic,47.7,34.3,.582,-0.27,-0.46,2.61,16-10,32-24,59-23,34-48,94.0%,77.8%,NA,1.3,17.1,30.3,20.6,13.1,7.1,4.5,NA,82.4,8,4.7,2.9,1.6,0.4,NA,2.6%,0.9%
5,New York Knicks,46.7,35.3,.570,-0.41,0.53,2.93,16-11,31-24,61-21,33-49,91.7%,,NA,0.4,8.5,21.5,25,18.7,11,6.6,NA,74.2,12.5,7.2,3.9,1.6,0.6,NA,2.4%,0.9%
6,Cleveland Cavaliers,45.5,36.5,.555,1.03,-0.71,1.38,16-12,29-25,58-24,33-49,84.1%,10.4%,NA,0.2,5.7,13.8,19.7,21,13.7,10.1,NA,60.3,16,11.1,6.8,4,1.9,NA,1.0%,0.2%
7,Indiana Pacers,42.6,39.4,.519,-0.67,0.34,0.83,14-12,29-27,57-25,29-53,62.5%,3.5%,NA,NA,1.5,4.2,9,13.7,17.5,16.5,NA,28.4,17,17.7,14.8,12.1,10.0,NA,0.6%,0.2%
8,Miami Heat,42.6,39.4,.519,-1.27,0.29,-0.16,16-12,27-27,55-27,29-53,58.5%,15.3%,NA,NA,1,5.5,8,12.2,16,15.9,NA,26.6,16.7,17.9,16.6,13.2,9.0,NA,0.3%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,41.2,40.8,.503,0.25,-0.06,0.51,13-14,28-27,53-29,28-54,47.7%,,NA,NA,0.3,2,4.6,8.9,14.7,17.2,NA,15.8,13.2,17,19.6,18.7,15.8,NA,0.3%,0.1%
10,Atlanta Hawks,40.9,41.1,.499,0.47,-0.21,0.72,12-15,29-26,53-29,27-55,43.5%,6.9%,NA,NA,0.3,1.9,3.9,6.8,13.6,17.1,NA,12.8,11,16,19.6,20.3,20.3,NA,0.4%,0.1%
11,Toronto Raptors,36.7,45.3,.447,0.44,-0.09,-1.49,11-16,26-29,49-33,24-58,10.0%,,NA,NA,NA,0.1,0.2,0.7,2.9,6.1,NA,1.0,2.1,4.4,8.2,14.9,69.4,NA,,
