Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.1,18.9,.769,0.66,-1.85,10.05,37-11,26-8,70-12,53-29,100.0%,99.8%,99.7,0.3,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,59.8%,42.0%
2,New York Knicks,52.5,29.5,.641,-0.51,0.41,5.58,31-17,22-12,62-20,40-42,99.9%,0.1%,0.1,31.8,27.7,21,14.9,3.8,0.5,0.1,NA,99.3,0.7,NA,NA,NA,,NA,13.5%,6.2%
3,Cleveland Cavaliers,51.9,30.1,.633,-0.15,-0.83,4.21,29-16,23-14,62-20,41-41,99.8%,60.7%,0.1,30,24.6,21.2,17.2,5.4,1,0.3,NA,98.5,1.4,0.1,NA,NA,,NA,7.5%,2.9%
4,Milwaukee Bucks,51.0,31.0,.622,-0.76,0.71,3.18,32-16,19-15,61-21,41-41,99.7%,36.5%,0.1,16.7,21,25.5,24.7,9.5,1.5,0.6,NA,97.6,2.3,0.2,NA,NA,,NA,4.4%,1.4%
5,Philadelphia 76ers,51.8,30.2,.632,-0.91,-0.07,5.42,29-17,23-13,62-20,41-41,99.9%,,NA,20.6,24.3,25.3,21.8,6.7,1,0.3,NA,98.6,1.3,0.1,NA,NA,,NA,11.4%,4.9%
6,Indiana Pacers,45.9,36.1,.559,-0.03,-0.33,1.87,27-21,19-15,56-26,34-48,92.9%,2.8%,NA,0.6,1.8,4.9,13.6,38.4,23,10.7,NA,59.3,32.8,7,0.9,NA,,NA,1.9%,0.6%
7,Orlando Magic,44.3,37.7,.541,0.27,-1.50,0.98,25-23,19-15,53-29,34-48,87.2%,76.9%,NA,0.1,0.6,1.9,7,29.9,32.4,15.5,NA,39.4,40.2,17.2,2.6,0.6,0.1,NA,1.3%,0.3%
8,Miami Heat,40.9,41.1,.499,-0.48,-0.28,-1.61,25-23,16-18,52-30,31-51,63.3%,22.7%,NA,NA,NA,0.1,0.8,6.1,30.1,26.1,NA,7.1,18.7,52.5,15.1,4.7,1.9,NA,0.2%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.1,44.9,.452,-0.78,0.54,-2.20,23-26,14-19,46-36,28-54,22.9%,,NA,NA,NA,NA,NA,0.2,5.3,17.4,NA,0.2,1.7,11.7,36.9,27,22.5,NA,0.1%,
10,Brooklyn Nets,35.5,46.5,.433,-0.05,-0.07,-1.20,19-28,16-19,47-35,25-57,18.3%,,NA,NA,NA,NA,NA,NA,3.4,14.9,NA,,0.6,6.8,23.3,28.5,40.8,NA,,
