Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.6,19.4,.764,0.73,-1.41,10.53,30-9,33-10,72-10,51-31,100.0%,98.4%,97.9,1.9,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,58.9%,40.2%
2,Philadelphia 76ers,54.4,27.6,.663,-0.78,-0.55,7.33,24-13,30-15,64-18,42-40,100.0%,1.6%,1.5,53.6,30.2,9.3,3.4,1.4,0.4,0.2,NA,99.3,0.6,0.1,NA,NA,,NA,22.0%,11.2%
3,Milwaukee Bucks,52.7,29.3,.643,-0.81,0.30,4.22,28-12,25-17,63-19,41-41,99.8%,81.4%,0.6,34.9,38.1,15.2,6.4,3.3,0.9,0.4,NA,98.4,1.2,0.3,NA,NA,,NA,7.1%,2.3%
4,New York Knicks,49.0,33.0,.598,-0.05,0.03,3.95,23-16,26-17,60-22,38-44,97.3%,,NA,4.4,13.2,27.7,22.2,15.9,9.1,4.7,NA,83.6,10.9,5.2,0.3,NA,,NA,5.6%,1.8%
5,Indiana Pacers,47.5,34.5,.579,-0.12,-0.24,2.78,23-16,25-18,58-24,35-47,94.5%,12.6%,NA,2.6,8.6,19.2,21.8,19.8,14.9,7.5,NA,72.0,15.9,10.6,1.2,0.2,,NA,3.1%,0.9%
6,Cleveland Cavaliers,46.6,35.4,.569,-0.17,-0.43,1.75,22-15,25-20,58-24,34-48,90.5%,5.9%,NA,1.5,4.8,11.3,17.9,21.5,21.3,12.1,NA,57.1,23.8,16.9,1.9,0.3,0.1,NA,1.5%,0.3%
7,Orlando Magic,45.3,36.7,.553,0.39,-1.31,1.26,21-18,24-19,56-26,33-49,85.9%,47.3%,NA,0.5,2.7,8.7,14.1,18.3,25.4,16.3,NA,44.3,23.5,27.3,4.1,0.7,0.2,NA,1.1%,0.3%
8,Miami Heat,45.2,36.8,.551,-0.87,-0.16,0.41,23-16,22-21,58-24,34-48,84.3%,52.7%,NA,0.5,2.2,8.5,14.2,19.2,22.7,16.9,NA,44.6,22,28,4.5,0.8,0.2,NA,0.7%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.8,44.2,.462,0.01,-0.55,-1.94,19-22,19-22,50-32,27-55,19.3%,,NA,NA,NA,NA,0.1,0.4,2.9,15.9,NA,0.5,1.3,6.4,40.5,26.1,25.2,NA,,
10,Brooklyn Nets,35.8,46.2,.437,-0.18,0.09,-2.02,16-22,20-24,51-31,25-57,12.9%,,NA,NA,NA,NA,NA,NA,1.4,11.4,NA,0.1,0.5,2.9,22.8,27.8,46.0,NA,,
11,Toronto Raptors,34.8,47.2,.424,-0.19,0.02,-1.83,15-24,20-23,46-36,24-58,7.7%,,NA,NA,NA,NA,NA,NA,0.6,7.1,NA,,0.2,1.1,11.9,21.5,65.3,NA,,
12,Atlanta Hawks,35.1,46.9,.428,0.15,-0.22,-2.29,15-23,20-24,48-34,24-58,7.9%,0.1%,NA,NA,NA,NA,NA,NA,0.5,7.4,NA,,0.2,1.2,12.9,22.7,63.0,NA,,
13,Washington Wizards,19.3,62.7,.235,0.03,0.25,-9.71,7-31,12-32,30-52,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Charlotte Hornets,18.5,63.5,.225,0.19,0.50,-11.57,8-29,10-35,29-53,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,13.5,68.5,.165,0.45,0.12,-10.96,3-36,11-32,24-58,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,58.3,23.7,.711,-0.01,-0.62,9.12,27-11,31-13,70-12,47-35,100.0%,53.5%,52.7,33.8,9.5,3.2,0.8,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,44.1%,23.0%
2,Minnesota Timberwolves,57.7,24.3,.704,1.09,-1.37,6.88,28-11,30-13,67-15,47-35,100.0%,41.8%,41.1,40.1,12.9,4.5,1.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,23.4%,9.8%
3,Denver Nuggets,53.7,28.3,.655,-0.03,-0.25,5.17,28-13,26-15,65-17,44-38,99.9%,4.7%,4.6,14.5,39.1,26.7,13.1,1.7,0.2,0.1,NA,99.6,0.3,0.1,NA,NA,,NA,11.2%,3.8%
4,Los Angeles Clippers,51.7,30.3,.630,-0.33,0.06,5.16,25-14,27-16,64-18,39-43,99.7%,95.2%,1.3,8.2,24.9,34.8,24.1,4.9,1,0.4,NA,98.3,1.2,0.4,0.1,NA,,NA,10.3%,3.3%
5,New Orleans Pelicans,50.1,31.9,.611,0.12,-0.34,4.82,24-16,26-16,61-21,38-44,99.1%,87.5%,0.3,3.4,12.8,26.3,40.9,11.2,2.7,1.4,NA,95.0,3.2,1.3,0.4,0.1,,NA,8.1%,2.5%
6,Sacramento Kings,44.5,37.5,.543,0.15,0.61,0.62,23-16,22-21,58-24,33-49,74.2%,4.0%,NA,NA,0.3,1.7,7.1,29.2,20.6,15.2,NA,38.4,24,17.4,10.8,5.8,3.7,NA,0.7%,0.1%
7,Dallas Mavericks,44.2,37.8,.539,-0.62,0.62,0.83,23-17,21-21,57-25,34-48,72.8%,7.2%,NA,NA,0.3,1.5,6.5,24.3,23.6,16.5,NA,32.6,26.5,19.1,11.5,6.1,4.1,NA,0.8%,0.1%
8,Houston Rockets,42.9,39.1,.523,0.31,-0.39,1.52,19-19,24-20,56-26,31-51,61.1%,5.3%,NA,NA,0.1,1.1,4.6,16.7,20.4,18.3,NA,22.5,19.3,19.2,15.8,12.1,11.2,NA,1.0%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
