Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,57.6,22.4,.720,1.30,-0.38,11.44,12-3,46-19,70-10,43-37,100.0%,86.2%,47.8%,33.0%,58,1,0.33,bos,Celtics
2,Philadelphia 76ers,51.9,28.1,.649,1.26,-0.33,7.99,10-5,42-23,68-12,38-42,99.4%,12.4%,23.0%,12.6%,52,0.9940000000000001,0.126,phi,76ers
3,New York Knicks,46.9,33.1,.586,0.70,0.09,5.05,8-6,39-27,60-20,32-48,90.5%,1.4%,8.4%,3.5%,47,0.905,0.035,ny,Knicks
4,Milwaukee Bucks,46.7,33.3,.583,0.77,-0.03,3.43,10-5,37-28,60-20,33-47,89.7%,67.1%,5.5%,2.0%,47,0.897,0.02,mil,Bucks
5,Orlando Magic,46.2,33.8,.577,-0.77,0.18,3.23,10-5,36-29,60-20,32-48,87.5%,44.8%,5.0%,1.9%,46,0.875,0.019,orl,Magic
6,Miami Heat,44.7,35.3,.559,-1.47,0.33,1.93,10-5,35-30,60-20,31-49,78.5%,30.1%,2.8%,0.8%,45,0.785,0.008,mia,Heat
7,Atlanta Hawks,44.2,35.8,.553,1.90,-0.29,3.40,7-7,37-29,59-21,30-50,75.3%,25.1%,3.7%,1.3%,44,0.753,0.013000000000000001,atl,Hawks
8,Indiana Pacers,42.6,37.4,.533,-0.20,0.21,1.72,8-6,35-31,56-24,26-54,62.4%,21.3%,1.7%,0.5%,43,0.624,0.005,ind,Pacers
9,Cleveland Cavaliers,41.4,38.6,.517,2.18,-0.30,0.31,8-7,33-32,57-23,27-53,47.6%,11.5%,0.9%,0.3%,41,0.47600000000000003,0.003,cle,Cavaliers
10,Brooklyn Nets,40.1,39.9,.502,1.90,0.14,1.05,6-8,34-32,56-24,25-55,37.3%,,0.8%,0.2%,40,0.373,0.002,bkn,Nets
11,Toronto Raptors,39.4,40.6,.493,1.32,0.20,0.12,7-8,32-33,53-27,25-55,30.6%,,0.6%,0.1%,39,0.306,0.001,tor,Raptors
12,Chicago Bulls,31.8,48.2,.398,1.04,0.31,-3.84,5-11,27-37,47-33,17-63,1.1%,0.1%,,0,32,0.011000000000000001,0,chi,Bulls
13,Charlotte Hornets,28.5,51.5,.357,0.42,0.75,-7.30,5-9,24-42,48-32,15-65,0.1%,,,0,28,0.001,0,cha,Hornets
14,Detroit Pistons,27.3,52.7,.341,0.58,0.43,-5.82,2-13,25-40,41-39,14-66,0.1%,,,0,27,0.001,0,det,Pistons
15,Washington Wizards,24.9,55.1,.311,0.41,0.63,-8.31,2-12,23-43,41-39,9-71,0,,,0,25,0,0,wsh,Wizards
1,Minnesota Timberwolves,55.0,25.0,.688,1.56,-1.03,8.92,11-3,44-22,69-11,42-38,100.0%,60.6%,35.7%,18.5%,55,1,0.185,min,T-Wolves
2,Oklahoma City Thunder,53.0,27.0,.663,-1.28,-0.59,7.86,11-4,42-23,66-14,38-42,99.9%,32.0%,30.6%,14.4%,53,0.9990000000000001,0.14400000000000002,okc,Thunder
3,Denver Nuggets,49.2,30.8,.615,0.06,-0.81,4.86,10-5,39-26,63-17,36-44,98.7%,7.4%,13.7%,5.0%,49,0.987,0.05,den,Nuggets
4,Houston Rockets,44.4,35.6,.555,-1.42,-0.66,2.81,7-6,37-30,58-22,31-49,84.7%,40.8%,5.4%,1.9%,44,0.847,0.019,hou,Rockets
5,New Orleans Pelicans,43.8,36.2,.547,2.18,-1.10,1.84,8-7,36-29,58-22,30-50,80.5%,32.2%,3.7%,1.1%,44,0.805,0.011000000000000001,no,Pelicans
6,Dallas Mavericks,43.3,36.7,.541,-1.79,0.18,0.68,10-5,33-32,58-22,26-54,75.7%,27.1%,2.5%,0.6%,43,0.757,0.006,dal,Mavericks
7,Golden State Warriors,43.8,36.2,.547,2.82,-1.34,2.63,7-9,37-27,59-21,29-51,81.6%,48.1%,5.0%,1.6%,44,0.816,0.016,gs,Warriors
8,Phoenix Suns,41.2,38.8,.515,-3.01,0.04,-0.21,9-6,32-33,55-25,27-53,57.9%,22.4%,1.4%,0.4%,41,0.579,0.004,phx,Suns
9,LA Clippers,39.6,40.4,.495,-3.77,0.37,0.30,6-7,34-33,53-27,23-57,43.7%,11.2%,1.0%,0.3%,40,0.43700000000000006,0.003,lac,Clippers
10,Sacramento Kings,39.2,40.8,.490,-0.78,0.28,-1.50,8-6,31-35,54-26,25-55,37.9%,9.1%,0.5%,0.1%,39,0.379,0.001,sac,Kings
11,Los Angeles Lakers,39.2,40.8,.490,-1.45,0.38,-1.14,9-7,30-34,53-27,23-57,39.4%,9.2%,0.7%,0.1%,39,0.39399999999999996,0.001,lal,Lakers
12,Memphis Grizzlies,25.0,55.0,.312,-2.68,0.58,-9.26,3-11,22-44,43-37,11-69,0,,,0,25,0,0,mem,Grizzlies
13,Utah Jazz,24.5,55.5,.306,-1.83,0.93,-9.50,4-11,20-45,38-42,11-69,0,,,0,24,0,0,uta,Jazz
14,Portland Trail Blazers,23.7,56.3,.296,-1.83,0.78,-10.43,4-11,20-45,39-41,12-68,0,,,0,24,0,0,por,Blazers
15,San Antonio Spurs,21.2,58.8,.265,1.26,0.23,-12.14,3-12,18-47,35-45,8-72,0,,,0,21,0,0,sa,Spurs
