Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,58.7,23.3,.716,-0.11,2.17,3.99,57-22,2-1,60-22,57-25,100.0%,100.0%,97.2,2.8,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,15.6%,9.3%
2,Boston Celtics,56.1,25.9,.684,-0.17,1.09,6.24,54-25,2-1,57-25,54-28,100.0%,99.5%,2.8,96.7,0.5,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,34.1%,24.9%
3,Philadelphia 76ers,53.8,28.2,.656,0.07,0.23,4.48,52-27,2-1,55-27,52-30,100.0%,0.5%,NA,0.5,99.5,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.3%,10.1%
4,Cleveland Cavaliers,51.5,30.5,.628,-0.04,-3.98,5.32,50-30,1-1,52-30,50-32,100.0%,,NA,NA,NA,100,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,21.5%,14.2%
5,New York Knicks,47.8,34.2,.583,0.12,-1.40,3.21,46-33,2-1,49-33,46-36,100.0%,,NA,NA,NA,NA,99.6,0.4,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,7.2%,3.9%
6,Brooklyn Nets,44.8,37.2,.546,0.26,-1.67,1.11,43-36,2-1,46-36,43-39,94.9%,,NA,NA,NA,NA,0.4,78.9,10.4,5.3,NA,79.2,20.8,NA,NA,NA,,NA,1.9%,0.7%
7,Miami Heat,43.4,38.6,.529,0.21,0.61,-0.56,42-37,1-2,45-37,42-40,76.9%,98.8%,NA,NA,NA,NA,NA,20.7,37,19.3,NA,20.7,77.3,1.7,0.3,NA,,NA,0.6%,0.2%
8,Atlanta Hawks,41.3,40.7,.504,-0.07,3.32,0.15,40-39,1-2,43-39,40-42,58.0%,1.2%,NA,NA,NA,NA,NA,0.1,35.7,22.2,NA,0.1,1.1,68.6,21,9.1,,NA,0.9%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,41.1,40.9,.501,-0.07,5.49,1.56,40-39,1-2,43-39,40-42,42.0%,,NA,NA,NA,NA,NA,NA,15.5,26.5,NA,,0.8,27.3,68.4,3.5,,NA,1.3%,0.5%
