Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.5,16.5,.799,-0.39,-2.00,11.35,56-14,10-2,68-14,60-22,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,78.1%,61.9%
2,Milwaukee Bucks,51.6,30.4,.630,-0.45,1.31,2.94,45-25,7-5,57-25,46-36,100.0%,59.2%,NA,55.4,29.6,10.8,3.8,0.5,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,4.6%,1.4%
3,Cleveland Cavaliers,50.6,31.4,.617,-0.23,-2.14,3.48,43-27,8-4,55-27,45-37,100.0%,40.6%,NA,34.7,29.7,21.5,11.6,2,0.3,0.1,NA,99.6,0.4,0.1,NA,NA,,NA,5.4%,1.7%
4,Orlando Magic,48.7,33.3,.594,-0.58,-0.35,1.57,42-28,7-5,54-28,43-39,99.4%,94.9%,NA,5.8,20.1,31.6,31.5,8,1.5,0.9,NA,97.1,2,1,NA,NA,,NA,1.8%,0.3%
5,New York Knicks,49.0,33.0,.598,-0.08,-0.63,3.82,41-28,8-5,54-28,43-39,99.7%,,NA,3.9,19.5,30.4,32.7,11.4,1.2,0.7,NA,97.9,1.9,0.3,NA,NA,,NA,5.6%,2.2%
6,Indiana Pacers,46.1,35.9,.562,-0.25,0.14,2.02,40-31,6-5,51-31,40-42,94.2%,0.2%,NA,0.1,1,4.2,14.6,47.4,17.4,9.6,NA,67.3,23.5,9,0.2,NA,,NA,2.2%,0.5%
7,Miami Heat,44.5,37.5,.542,-0.48,-1.12,-0.29,38-32,6-6,50-32,39-43,80.8%,5.1%,NA,NA,0.1,1,3.3,16.1,34.7,25.5,NA,20.6,37.8,40.8,0.8,NA,,NA,0.6%,0.1%
8,Philadelphia 76ers,44.7,37.3,.545,-0.47,-0.56,1.69,38-32,7-5,50-32,39-43,84.8%,,NA,NA,NA,0.5,2.6,14.6,43.7,23.5,NA,17.6,34.1,46.5,1.8,NA,,NA,1.6%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.4,42.6,.480,-0.36,-0.01,-2.00,34-36,5-7,45-37,34-48,22.2%,,NA,NA,NA,NA,NA,NA,1.3,20.9,NA,,0.4,2.4,93.7,3.6,,NA,,
10,Atlanta Hawks,35.8,46.2,.437,-0.24,0.15,-2.41,30-39,6-7,42-40,31-51,17.9%,,NA,NA,NA,NA,NA,NA,NA,17.9,NA,,NA,NA,3.6,91.2,5.2,NA,,
11,Brooklyn Nets,31.6,50.4,.385,0.06,-1.23,-2.54,26-44,6-6,38-44,26-56,1.0%,,NA,NA,NA,NA,NA,NA,NA,1,NA,,NA,NA,NA,5.2,94.8,NA,,
12,Toronto Raptors,27.6,54.4,.336,0.00,-0.63,-4.99,23-47,5-7,35-47,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.5,62.5,.237,-0.41,2.92,-10.46,17-52,2-11,26-56,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,15.5,66.5,.189,0.27,-1.38,-8.51,12-58,3-9,22-60,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,15.5,66.5,.188,0.22,-0.92,-9.88,12-58,3-9,22-60,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.5,24.5,.701,-0.38,1.52,7.51,49-20,8-5,62-20,51-31,100.0%,50.8%,50.8,27.9,19.7,1.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,35.2%,13.3%
2,Denver Nuggets,57.1,24.9,.696,0.22,-1.29,4.80,49-21,8-4,61-21,51-31,100.0%,26.4%,26.4,37.9,33.6,2,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.5%,3.3%
3,Minnesota Timberwolves,56.4,25.6,.688,0.07,-0.82,6.73,48-22,8-4,60-22,51-31,100.0%,22.8%,22.8,33.1,40.3,3.6,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.3%,8.6%
4,Los Angeles Clippers,51.9,30.1,.633,0.05,0.43,4.10,44-25,8-5,57-25,46-36,99.9%,97.9%,NA,1,5.5,59.5,30.9,2.4,0.4,0.1,NA,99.4,0.5,0.1,NA,NA,,NA,7.4%,1.9%
5,New Orleans Pelicans,50.5,31.5,.616,-0.12,0.78,5.11,43-27,7-5,55-27,45-37,99.4%,87.7%,NA,0.1,0.9,32,52.5,11.2,2,0.8,NA,96.6,2.6,0.7,0.1,NA,,NA,11.3%,3.4%
6,Dallas Mavericks,47.6,34.4,.581,0.25,-0.63,1.85,41-29,7-5,53-29,41-41,87.0%,12.3%,NA,NA,NA,0.9,11.3,41.5,21.5,11.7,NA,53.7,27.1,15.2,3.2,0.7,0.1,NA,1.7%,0.3%
7,Sacramento Kings,46.5,35.5,.567,0.25,2.14,1.66,40-29,6-7,52-30,41-41,75.7%,1.2%,NA,NA,NA,0.3,2.4,26.1,28.5,18.4,NA,28.8,31.3,27.1,9.3,2.9,0.7,NA,1.4%,0.2%
8,Phoenix Suns,46.6,35.4,.568,-0.47,2.99,2.20,41-29,6-6,53-29,41-41,73.4%,0.9%,NA,NA,NA,0.3,2.4,16.9,32.8,20.9,NA,19.6,30.4,33.4,13.2,3.1,0.3,NA,2.1%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
