Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,58.0,23.0,.716,1.76,-0.64,10.16,15-5,43-18,70-11,45-36,100.0%,75.3%,73.8,21.3,3.8,0.8,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,44.4%,30.6%
2,Philadelphia 76ers,55.0,27.0,.671,1.80,-0.88,8.80,12-7,43-20,69-13,41-41,99.9%,23.2%,22.5,51.1,16,6.2,2.5,1.1,0.4,0.2,NA,99.4,0.4,0.2,0.1,NA,,NA,30.6%,19.2%
3,Orlando Magic,49.1,32.9,.598,-0.98,0.05,3.32,14-6,35-27,64-18,34-48,93.7%,79.0%,1.4,10.2,23.2,20.8,16,11.1,6.5,4.5,NA,82.6,7.2,5,3.1,1.6,0.5,NA,4.9%,1.8%
4,New York Knicks,48.4,32.6,.597,-0.66,0.41,4.76,12-7,36-26,63-18,33-48,93.4%,1.4%,1.2,8.4,21,20.9,16.9,12.5,7.5,5.1,NA,80.9,8.6,5,3.3,1.6,0.6,NA,7.9%,3.4%
5,Milwaukee Bucks,47.2,33.8,.583,-0.63,0.33,2.37,14-6,33-28,60-21,33-48,88.1%,56.5%,0.7,4.7,15.9,18.4,16.8,14.7,9.6,7.3,NA,71.2,11.3,7.7,5.3,3.1,1.5,NA,2.8%,1.0%
6,Indiana Pacers,45.2,35.8,.558,-0.39,0.19,2.82,11-8,34-28,60-21,30-51,77.0%,32.6%,0.2,1.9,7.9,11,14.3,14.9,14.9,11.8,NA,50.3,15.1,12.8,10.6,7.4,4.0,NA,3.0%,1.0%
7,Brooklyn Nets,45.4,36.6,.554,0.60,0.00,3.29,10-9,35-28,59-23,31-51,75.9%,0.2%,0.2,1.3,6.1,9.9,13.4,16.2,15.7,13.1,NA,47.2,14.9,14.3,11,8.1,4.5,NA,3.7%,1.5%
8,Miami Heat,43.0,39.0,.525,-0.40,0.05,0.70,11-9,32-30,56-26,28-54,53.1%,12.0%,NA,0.5,2.4,4.3,6.7,9.7,13.9,15.6,NA,23.6,13.4,16.3,17.2,15.9,13.6,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Cleveland Cavaliers,42.8,39.2,.522,0.89,-0.14,0.54,11-9,32-30,57-25,29-53,50.9%,10.9%,NA,0.3,2,4,6.3,9.2,13.5,15.7,NA,21.7,12.5,15.9,18.2,17.6,14.1,NA,0.7%,0.2%
10,Atlanta Hawks,42.3,39.7,.516,0.90,0.03,1.27,9-10,33-30,58-24,29-53,46.2%,9.0%,NA,0.3,1.6,3.1,5.3,7.8,12.2,15.9,NA,18.1,11.2,14.7,17.5,20.3,18.2,NA,1.0%,0.3%
11,Toronto Raptors,39.6,42.4,.483,1.03,0.02,-0.27,9-11,31-31,59-23,26-56,21.3%,,NA,NA,0.2,0.7,1.5,2.8,5.7,10.4,NA,5.2,5.3,8,12.8,21.8,47.0,NA,0.2%,
12,Chicago Bulls,32.6,49.4,.398,1.31,-0.31,-4.12,7-14,26-35,46-36,19-63,0.7%,0.1%,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,,0.1,0.3,0.9,2.5,96.2,NA,,
13,Charlotte Hornets,28.2,53.8,.344,0.95,0.40,-7.38,6-12,22-42,45-37,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
14,Washington Wizards,24.0,58.0,.292,0.25,0.63,-8.06,3-16,21-42,40-42,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,21.6,60.4,.263,0.22,0.53,-8.73,2-18,20-42,36-46,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.1,25.9,.684,0.15,-0.89,7.09,15-4,41-22,69-13,42-40,100.0%,59.0%,58.7,31.3,7.6,1.7,0.5,0.1,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,32.8%,14.6%
2,Oklahoma City Thunder,54.8,27.2,.668,-0.44,-0.63,7.93,13-6,42-21,68-14,40-42,100.0%,35.4%,35.1,44.8,14.7,3.5,1.2,0.4,0.2,0.1,NA,99.7,0.2,NA,0.1,NA,,NA,36.6%,18.2%
3,Denver Nuggets,49.9,32.1,.609,-0.35,-0.46,3.75,14-7,36-25,63-19,35-47,98.1%,5.5%,5.4,16.9,40,18.1,9.1,4.9,2.3,1.3,NA,94.5,2.3,1.6,0.9,0.5,0.2,NA,11.0%,3.6%
4,New Orleans Pelicans,43.6,37.4,.539,0.04,-0.54,1.27,12-10,32-27,59-22,31-50,75.7%,42.3%,0.2,1.1,7.5,15.1,14.7,14.3,12.2,10.6,NA,52.8,12.5,11.3,9.4,8.1,5.8,NA,3.4%,0.8%
5,Phoenix Suns,43.0,38.0,.531,-2.33,0.18,0.57,12-8,31-30,60-21,30-51,68.2%,26.2%,0.2,1,5.4,11.5,12.8,13.1,12.4,11.8,NA,44.0,12.6,12.2,11.5,10.8,8.9,NA,2.6%,0.5%
6,Houston Rockets,43.9,38.1,.535,-0.56,-0.46,2.26,8-9,36-29,58-24,30-52,72.8%,38.5%,0.1,1.6,7.2,12.8,13.9,13.1,12,12.1,NA,48.7,11.8,11.4,10.1,10.4,7.6,NA,4.2%,1.0%
7,Golden State Warriors,43.8,38.2,.534,1.60,-1.02,1.95,9-11,35-27,57-25,28-54,73.2%,29.4%,0.1,1.4,7.1,12.6,13.4,13.3,13.3,12.2,NA,47.8,12.7,12.1,11,8.9,7.6,NA,3.8%,1.1%
8,Los Angeles Clippers,42.5,39.5,.518,-1.70,0.11,1.56,9-10,33-30,56-26,29-53,61.3%,18.6%,0.1,0.8,4.2,7.5,10,11.5,13.7,13.6,NA,34.0,12.7,12.9,14,12.9,13.5,NA,2.9%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,41.8,40.2,.509,-1.00,-0.05,-0.79,11-8,31-32,56-26,28-54,52.3%,19.3%,NA,0.4,2.6,6,8.8,10.1,11.5,12.9,NA,27.9,11.9,12.5,14.1,15.8,17.8,NA,0.9%,0.1%
10,Sacramento Kings,41.6,39.4,.513,0.31,0.02,-0.43,11-8,31-31,54-27,28-53,55.1%,15.9%,NA,0.4,2.2,6.9,9.6,10.9,12.2,12.8,NA,30.0,12.3,13.4,13.9,14.9,15.6,NA,1.3%,0.2%
11,Los Angeles Lakers,40.6,40.4,.501,-0.16,0.17,-1.12,12-9,29-31,56-25,28-53,43.4%,9.9%,NA,0.2,1.5,4.3,6.3,8.4,10.3,12.5,NA,20.7,10.9,12.5,14.9,17.5,23.5,NA,0.6%,0.2%
12,Utah Jazz,27.6,54.4,.336,-1.12,0.84,-7.52,7-13,21-41,42-40,16-66,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,0.2,99.8,NA,,
13,Portland Trail Blazers,27.1,54.9,.330,-1.11,0.69,-7.85,6-13,21-42,41-41,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Memphis Grizzlies,26.4,55.6,.322,-1.68,0.49,-7.68,5-14,21-42,40-42,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
15,San Antonio Spurs,21.2,60.8,.258,1.60,0.06,-10.82,3-16,18-45,38-44,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
