Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
2,Memphis Grizzlies,51.1,30.9,.623,-0.33,-0.45,3.58,45-27,6-4,55-27,46-36,100.0%,100.0%,4.6,76.2,19.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.8%,10.5%
3,Sacramento Kings,48.8,33.2,.595,-0.27,-0.72,2.10,43-29,6-4,53-29,43-39,100.0%,98.8%,0.5,19.1,79.2,1.2,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.5%,4.1%
4,Phoenix Suns,43.3,38.7,.529,-0.05,0.48,1.53,38-34,5-5,48-34,38-44,94.0%,1.0%,NA,NA,1,52.8,20.5,10.3,5.5,3.8,NA,84.7,6.2,3.7,3,1.4,1.0,NA,10.5%,3.1%
5,Los Angeles Clippers,42.8,39.2,.522,-0.34,1.16,0.20,39-35,4-4,47-35,39-43,83.4%,0.1%,NA,NA,0.1,21.9,25.3,16.2,11.5,8.4,NA,63.5,12.7,10.2,6.5,4,3.0,NA,4.5%,1.1%
6,Golden State Warriors,42.1,39.9,.513,-0.11,0.10,0.30,38-36,4-4,46-36,38-44,75.3%,0.1%,NA,NA,0.1,9.8,18.7,22,13.9,10.8,NA,50.6,15.5,12.6,8.6,7,5.7,NA,4.0%,0.8%
7,Oklahoma City Thunder,41.1,40.9,.501,0.04,-1.36,1.19,36-37,5-4,45-37,36-46,50.8%,,NA,NA,NA,3.4,8,10.6,14.6,14.2,NA,22.0,13,13.6,14.6,14.2,22.8,NA,4.1%,1.1%
8,Minnesota Timberwolves,41.0,41.0,.500,-0.08,-0.78,-0.34,37-37,4-4,45-37,37-45,54.2%,,NA,NA,NA,3.1,9.3,13.1,15,13.6,NA,25.6,16.3,15,14.2,12.7,16.3,NA,2.1%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,41.0,41.0,.500,-0.01,-1.82,0.45,36-37,5-4,45-37,36-46,50.9%,,NA,NA,NA,2.9,6.9,10.3,14.5,16.3,NA,20.1,13.7,16,16.3,15.5,18.3,NA,2.9%,0.6%
10,New Orleans Pelicans,40.4,41.6,.492,-0.39,1.17,0.88,36-37,4-5,45-37,36-46,36.5%,,NA,NA,NA,2.7,5.4,7.5,9.5,11.4,NA,15.5,8.1,9.9,11.9,14,40.6,NA,2.6%,0.7%
11,Los Angeles Lakers,40.5,41.5,.494,-0.06,-0.42,-0.28,36-37,4-5,45-37,36-46,32.8%,,NA,NA,NA,1.4,3.8,6.4,9.2,12,NA,11.6,9.2,10.9,13.7,15.7,38.9,NA,1.5%,0.3%
12,Utah Jazz,39.7,42.3,.484,-0.21,0.84,-0.26,35-37,5-5,45-37,35-47,21.8%,,NA,NA,NA,0.8,2.1,3.5,6.3,9.1,NA,6.4,5.3,8,10.8,14.5,55.2,NA,0.8%,0.2%
13,Portland Trail Blazers,36.6,45.4,.446,-0.06,0.10,-1.73,32-40,5-5,42-40,32-50,0.4%,,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,,0.1,0.2,0.5,1.2,98.1,NA,,
14,San Antonio Spurs,20.9,61.1,.254,0.19,0.75,-9.83,19-54,2-7,26-56,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Houston Rockets,20.5,61.5,.250,0.23,0.21,-7.57,18-55,2-7,27-55,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
