Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.0,19.0,.768,1.27,-1.17,11.44,23-6,40-13,73-9,51-31,100.0%,89.5%,89.1,10.1,0.8,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,53.6%,41.1%
2,Philadelphia 76ers,57.9,24.1,.706,-0.77,-0.44,9.95,20-9,38-15,68-14,45-37,100.0%,10.5%,10.3,73.4,14.3,1.7,0.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,35.5%,24.6%
3,Milwaukee Bucks,52.5,29.5,.640,-1.11,0.36,4.32,22-8,31-21,65-17,40-42,99.8%,92.1%,0.6,14.3,58.5,16.9,6.2,2.4,0.7,0.3,NA,98.9,0.7,0.3,NA,NA,,NA,4.6%,2.1%
4,Orlando Magic,48.4,33.6,.590,-0.24,-0.46,2.73,18-11,30-23,64-18,34-48,96.7%,72.8%,NA,1.7,15.3,36.6,20.8,12.5,6.3,3.5,NA,86.8,7.5,3.8,1.5,0.3,0.1,NA,2.4%,0.8%
5,New York Knicks,46.1,35.9,.562,-0.15,0.52,2.54,17-12,29-24,58-24,32-50,90.3%,,NA,0.2,4.4,16,25.5,22.4,13.7,8.1,NA,68.6,15.8,8.8,4.4,1.7,0.7,NA,1.6%,0.5%
6,Cleveland Cavaliers,45.3,36.7,.552,1.05,-0.75,1.21,17-13,28-24,58-24,33-49,84.6%,6.6%,NA,0.2,3.6,11.5,20.1,21.5,16.7,10.9,NA,57.0,19.5,12.5,7.2,2.9,0.9,NA,0.8%,0.2%
7,Miami Heat,44.8,37.2,.547,-0.81,0.04,0.73,18-12,27-25,56-26,31-51,82.1%,26.4%,NA,0.2,2.6,13.4,16,19.7,17.5,12.7,NA,51.9,19.7,15.1,8.4,3.5,1.5,NA,0.7%,0.3%
8,Indiana Pacers,41.4,40.6,.505,-0.51,0.41,0.35,15-14,26-27,55-27,29-53,53.9%,1.2%,NA,NA,0.4,2.3,5.3,9.7,16.9,19.4,NA,17.7,14.7,21.2,20.5,14.5,11.5,NA,0.4%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,41.2,40.8,.503,-0.27,0.25,0.37,15-15,26-26,54-28,27-55,51.0%,,NA,NA,0.2,1.2,4.5,9,17.5,18.5,NA,15.0,15.1,21.1,22.7,15.1,11.1,NA,0.3%,0.1%
10,Atlanta Hawks,38.0,44.0,.464,0.19,0.02,-0.25,12-18,26-26,49-33,26-56,20.8%,0.8%,NA,NA,NA,0.2,0.7,1.5,5.8,12.6,NA,2.4,3.7,8.7,16.3,25.4,43.5,NA,0.1%,
11,Chicago Bulls,37.1,44.9,.452,0.24,-0.48,-1.95,14-18,23-27,52-30,23-59,14.1%,,NA,NA,NA,0.1,0.4,0.9,3.5,9.2,NA,1.4,2.4,6.4,12.6,23.1,54.2,NA,,
12,Toronto Raptors,35.1,46.9,.428,0.48,-0.08,-1.90,11-18,24-29,51-31,21-61,6.7%,,NA,NA,NA,NA,0.1,0.3,1.3,5,NA,0.4,0.9,2.2,6.5,13.4,76.6,NA,,
13,Charlotte Hornets,22.0,60.0,.269,0.59,0.37,-9.80,7-21,15-39,33-49,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,20.9,61.1,.255,0.40,0.36,-9.08,5-24,16-37,33-49,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.4,66.6,.187,0.67,0.30,-10.87,2-28,13-39,28-54,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.7,25.3,.691,0.28,-0.70,6.21,22-7,35-18,69-13,42-40,100.0%,50.1%,49.7,29.6,15.2,3.9,1.2,0.3,0.1,0.1,NA,99.9,0.1,NA,NA,NA,,NA,23.7%,7.4%
