Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.5,18.5,.775,-0.07,-1.43,10.04,43-12,21-6,70-12,54-28,100.0%,100.0%,99.8,0.2,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,65.5%,48.1%
2,Cleveland Cavaliers,54.1,27.9,.660,-0.68,-0.23,5.00,36-17,18-11,62-20,45-37,100.0%,91.9%,0.2,86.3,9.1,3,1,0.3,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,13.6%,5.7%
3,Milwaukee Bucks,49.6,32.4,.604,-0.71,0.91,2.59,35-20,15-12,58-24,41-41,99.2%,7.9%,NA,6.7,39.2,25.2,15.6,8.4,2.8,1.3,NA,95.1,3.8,1.1,NA,NA,,NA,4.0%,1.1%
4,New York Knicks,49.2,32.8,.599,-0.43,0.42,4.12,33-22,16-11,57-25,38-44,99.1%,,NA,4.2,28.2,28.8,19.7,11.7,4.5,2.1,NA,92.5,5.8,1.7,NA,NA,,NA,8.0%,3.1%
5,Philadelphia 76ers,48.1,33.9,.587,-0.91,0.31,3.48,32-22,16-12,57-25,37-45,98.0%,,NA,2.1,14.9,23.4,26.1,19.2,8.3,4.1,NA,85.6,10.1,4.1,0.2,NA,,NA,5.2%,1.8%
6,Orlando Magic,45.9,36.1,.559,0.28,-1.99,1.15,30-25,16-11,54-28,37-45,92.3%,65.9%,NA,0.4,5.5,10.9,18.8,25.2,20.2,11.2,NA,60.8,23.3,15.2,0.7,NA,,NA,1.4%,0.3%
7,Indiana Pacers,44.6,37.4,.544,-0.34,0.25,1.09,31-25,14-12,53-29,36-46,85.1%,0.2%,NA,0.1,1.9,4.8,10.1,18.1,31.6,18.6,NA,34.9,32.6,29.9,2.3,0.2,,NA,1.6%,0.4%
8,Miami Heat,43.9,38.1,.536,-0.34,-0.80,-0.14,30-25,14-13,53-29,33-49,81.0%,34.1%,NA,0.1,1.2,3.9,8.8,16.9,29.6,20.5,NA,30.9,23.4,42,3.4,0.3,,NA,0.8%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.0,44.0,.463,-0.64,0.42,-1.79,26-29,12-15,46-36,29-53,23.0%,,NA,NA,NA,NA,NA,0.2,2.5,20.3,NA,0.2,0.8,4.9,61.4,23.2,9.6,NA,0.1%,
10,Atlanta Hawks,35.9,46.1,.437,-0.02,-0.28,-2.59,24-31,12-15,45-37,27-55,12.6%,,NA,NA,NA,NA,NA,NA,0.3,12.3,NA,,0.1,0.7,18.7,44.8,35.7,NA,,
11,Brooklyn Nets,34.4,47.6,.420,0.51,-1.24,-1.77,21-33,13-15,44-38,24-58,9.4%,,NA,NA,NA,NA,NA,NA,0.2,9.2,NA,,NA,0.4,13.1,29.4,57.1,NA,,
12,Toronto Raptors,30.1,51.9,.367,0.05,-0.38,-3.84,19-36,11-16,40-42,20-62,0.4%,,NA,NA,NA,NA,NA,NA,NA,0.4,NA,,NA,NA,0.3,2.1,97.6,NA,,
13,Charlotte Hornets,19.0,63.0,.232,-0.07,0.71,-10.82,13-41,6-22,28-54,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.6,65.4,.202,0.01,0.25,-9.09,9-45,8-20,25-57,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.6,66.4,.190,0.15,0.09,-8.98,8-46,8-20,25-57,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.4,24.6,.700,0.14,-0.64,6.84,38-16,19-9,65-17,46-36,100.0%,62.2%,57.5,24.8,13.6,3.5,0.5,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.3%,13.3%
2,Oklahoma City Thunder,56.4,25.6,.687,0.06,-0.56,7.25,37-17,19-9,64-18,47-35,100.0%,35.9%,31.8,36.4,24.1,6.6,1.1,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.5%,15.1%
3,Los Angeles Clippers,54.5,27.5,.665,-0.08,0.15,5.48,36-17,18-11,63-19,44-38,100.0%,98.8%,9,31.5,36.4,17.7,4.7,0.6,0.1,0.1,NA,99.8,0.2,NA,NA,NA,,NA,16.4%,6.0%
4,Denver Nuggets,52.5,29.5,.640,0.33,-0.61,3.45,36-19,16-11,61-21,41-41,99.8%,2.0%,1.7,6.3,19.8,48.6,18.5,3.7,0.9,0.4,NA,98.6,1.1,0.3,NA,NA,,NA,7.2%,1.9%
5,New Orleans Pelicans,49.2,32.8,.600,-0.14,0.30,4.09,33-22,16-11,58-24,40-42,95.6%,79.2%,NA,1,5.2,17.6,42.9,17.7,7.4,3.8,NA,84.4,9.3,4,1.9,0.4,0.1,NA,7.5%,2.1%
6,Dallas Mavericks,46.3,35.7,.565,0.08,0.04,1.50,32-23,14-13,55-27,38-44,74.9%,20.7%,NA,NA,0.4,2.7,13,22.2,21.7,14.9,NA,38.3,23.3,20.1,12.1,5.3,0.9,NA,1.4%,0.3%
7,Phoenix Suns,46.3,35.7,.564,-1.16,2.28,2.10,33-22,13-14,55-27,37-45,75.8%,0.8%,NA,NA,0.4,1.8,9.9,25.5,22.2,16,NA,37.6,24.3,18.7,12.3,6.3,0.9,NA,1.8%,0.3%
8,Sacramento Kings,45.6,36.4,.556,0.47,0.58,0.95,31-23,15-13,55-27,36-46,68.3%,0.4%,NA,NA,0.2,1.4,7.2,21,21.5,17,NA,29.8,23.4,22.5,15,7.5,1.8,NA,1.0%,0.1%
