Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,64.9,17.1,.792,0.00,-1.89,10.73,47-12,18-5,70-12,57-25,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,73.2%,55.1%
2,Cleveland Cavaliers,52.8,29.2,.644,-0.75,0.29,4.32,39-20,14-9,61-21,43-39,100.0%,70.8%,NA,68.2,22.7,5.9,2.2,0.7,0.2,0.1,NA,99.7,0.2,0.1,NA,NA,,NA,8.9%,3.4%
3,Milwaukee Bucks,51.4,30.6,.627,-0.94,2.00,3.49,40-21,11-10,59-23,43-39,99.9%,29.0%,NA,27.8,51.8,13,5,1.7,0.4,0.2,NA,99.3,0.6,0.1,NA,NA,,NA,5.5%,2.0%
4,New York Knicks,47.9,34.1,.584,-0.15,0.16,3.49,35-25,13-9,55-27,40-42,97.5%,,NA,1.7,9.4,28.6,25.1,17.9,9.6,5.2,NA,82.7,11.3,5.9,0.1,NA,,NA,5.2%,1.6%
5,Orlando Magic,47.1,34.9,.574,0.09,-1.90,1.35,34-26,13-9,54-28,39-43,94.7%,64.0%,NA,1.2,8,22,22.8,18.9,13.8,8.1,NA,72.8,17.1,10,0.1,NA,,NA,1.6%,0.3%
6,Philadelphia 76ers,47.0,35.0,.573,-0.54,-0.15,2.82,34-25,13-10,55-27,39-43,94.3%,,NA,0.7,4.5,15.8,21.6,24.4,18,9.5,NA,66.8,19.6,13.2,0.3,NA,,NA,3.4%,0.9%
7,Miami Heat,45.5,36.5,.555,-0.28,-1.03,0.35,33-26,13-10,54-28,37-45,87.1%,36.0%,NA,0.3,2.6,10.2,13.7,19.8,24.4,16.2,NA,46.5,23.5,29.3,0.7,NA,,NA,0.7%,0.1%
8,Indiana Pacers,44.8,37.2,.547,-0.27,0.46,1.20,34-27,11-10,53-29,36-46,85.1%,0.2%,NA,0.2,1.1,4.6,9.6,16.7,32.7,20.3,NA,32.1,27.4,39.1,1.4,NA,,NA,1.4%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.1,43.9,.464,-0.24,-0.27,-1.72,28-32,10-12,45-37,30-52,21.0%,,NA,NA,NA,NA,NA,NA,0.9,20,NA,,0.3,2,69.4,21,7.4,NA,0.1%,
10,Atlanta Hawks,36.0,46.0,.439,-0.12,-0.02,-2.26,26-33,10-13,45-37,28-54,12.6%,,NA,NA,NA,NA,NA,NA,0.1,12.5,NA,,NA,0.2,18.9,48.3,32.6,NA,,
11,Brooklyn Nets,34.0,48.0,.415,0.44,-1.33,-1.95,23-36,11-12,44-38,26-56,7.0%,,NA,NA,NA,NA,NA,NA,NA,7,NA,,NA,0.1,8.7,25.9,65.4,NA,,
12,Toronto Raptors,31.3,50.7,.382,0.04,-0.44,-3.33,22-38,9-13,40-42,24-58,0.9%,,NA,NA,NA,NA,NA,NA,NA,0.9,NA,,NA,NA,0.6,4.8,94.7,NA,,
