Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.6,24.4,.702,-0.04,0.00,3.86,51-20,7-4,62-20,51-31,100.0%,99.9%,76.3,21.3,2.3,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,15.6%,9.5%
2,Boston Celtics,55.5,26.5,.676,-0.14,0.04,5.23,49-23,6-4,59-23,49-33,100.0%,76.6%,17.7,59.4,21,1.9,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.3%,17.5%
3,Philadelphia 76ers,54.4,27.6,.663,-0.23,1.55,4.73,48-23,6-5,59-23,48-34,100.0%,23.4%,6,19.1,70.7,4.1,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,19.7%,12.7%
4,Cleveland Cavaliers,51.2,30.8,.625,0.04,-1.92,5.58,45-28,6-3,54-28,46-36,100.0%,0.1%,NA,0.2,6,88.8,4.9,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.4%,17.3%
5,New York Knicks,47.5,34.5,.579,0.20,-1.15,2.96,42-31,5-4,51-31,42-40,99.8%,,NA,NA,NA,4.9,81.5,12,1,0.4,NA,98.4,1.5,0.1,NA,NA,,NA,7.0%,3.8%
6,Brooklyn Nets,45.2,36.8,.551,0.27,-0.50,0.79,39-32,6-5,50-32,40-42,93.1%,,NA,NA,NA,0.2,11,62,13.6,6.4,NA,73.1,24.8,1.7,0.3,0.1,,NA,2.2%,0.9%
7,Miami Heat,43.3,38.7,.528,0.16,0.28,-0.34,39-34,4-5,48-34,39-43,78.5%,94.8%,NA,NA,NA,NA,2.5,24.5,33.1,18.4,NA,27.0,62.3,7.3,2.4,0.9,0.1,NA,0.8%,0.3%
8,Atlanta Hawks,40.2,41.8,.490,-0.10,1.04,-0.36,35-36,5-6,45-37,35-47,38.3%,4.9%,NA,NA,NA,NA,NA,0.8,17,20.6,NA,0.8,4.2,30.5,28.1,26.4,10.1,NA,0.4%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.9,42.1,.486,0.15,-0.30,1.15,34-37,6-5,45-37,34-48,39.3%,,NA,NA,NA,NA,NA,0.4,14.7,24.2,NA,0.4,2.8,25.1,29.2,29.6,12.9,NA,1.2%,0.5%
10,Toronto Raptors,40.4,41.6,.492,0.19,-0.28,0.94,35-37,5-5,45-37,35-47,43.4%,,NA,NA,NA,NA,NA,0.3,19.5,23.7,NA,0.3,4,33.2,32.2,22.1,8.2,NA,1.2%,0.5%
11,Washington Wizards,37.7,44.3,.460,0.23,-0.63,-0.49,32-39,6-5,43-39,33-49,6.3%,0.3%,NA,NA,NA,NA,NA,NA,1.1,5.2,NA,,0.2,1.9,6.5,15.9,75.5,NA,0.1%,
12,Indiana Pacers,35.9,46.1,.438,0.08,1.61,-2.34,32-40,4-6,41-41,32-50,1.3%,,NA,NA,NA,NA,NA,NA,0.2,1.2,NA,,NA,0.3,1.4,5.1,93.2,NA,,
13,Detroit Pistons,19.0,63.0,.232,0.57,-0.53,-7.02,16-56,3-7,24-58,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Orlando Magic,33.0,49.0,.402,0.05,1.11,-2.84,29-43,4-6,38-44,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,26.0,56.0,.317,0.31,0.42,-5.83,23-50,3-6,32-50,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.7,28.3,.655,-0.40,0.68,3.35,48-24,6-4,58-24,48-34,100.0%,100.0%,92.1,7,0.9,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.7%,10.5%
