Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,58.5,22.5,.722,1.29,-0.43,10.84,14-4,44-19,71-10,46-35,100.0%,65.3%,63.8,30.1,4.7,1.1,0.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,42.1%,30.1%
2,Philadelphia 76ers,57.0,25.0,.695,1.41,-0.72,10.18,12-5,45-20,70-12,43-39,100.0%,34.1%,33.1,50.2,12.1,3.1,1,0.3,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,34.4%,23.2%
3,Orlando Magic,50.3,31.7,.613,-0.65,-0.13,4.65,12-5,38-27,64-18,35-47,96.5%,82.1%,2.1,10.4,33.2,22.1,13.2,8,4.6,3,NA,88.9,4.8,3.6,1.6,0.9,0.2,NA,6.2%,2.6%
4,New York Knicks,47.6,33.4,.588,-0.10,0.26,4.84,10-7,38-26,62-19,34-47,90.5%,0.6%,0.5,3.4,17.4,20.6,18.9,13.9,9.2,6.6,NA,74.7,9.8,7.2,4.3,2.7,1.4,NA,6.5%,2.7%
5,Milwaukee Bucks,47.6,33.4,.587,-0.47,0.27,2.64,13-5,35-28,62-19,35-46,89.8%,64.4%,0.4,4.2,17.6,21.4,17.8,13.2,8.9,6.4,NA,74.6,9.5,7.1,4.6,2.9,1.4,NA,3.1%,1.1%
6,Brooklyn Nets,44.4,37.6,.542,1.07,0.05,2.48,9-8,35-30,60-22,30-52,66.2%,,NA,0.4,3.6,7.3,11.3,14.2,15.1,14.3,NA,36.8,15,14.7,14.3,11.6,7.6,NA,2.1%,0.6%
7,Cleveland Cavaliers,44.2,37.8,.539,1.83,-0.37,1.39,10-8,34-30,58-24,30-52,64.2%,18.4%,NA,0.4,3.5,6.9,10.5,13.5,14.9,14.5,NA,34.8,15.1,15.1,14.8,12.5,7.6,NA,1.1%,0.4%
8,Atlanta Hawks,43.9,38.1,.536,1.61,-0.14,2.55,8-9,36-29,59-23,30-52,62.2%,11.6%,NA,0.4,3.2,6.5,9.7,12.2,15,15.2,NA,32.1,14.6,14.7,14.5,14.1,10.1,NA,2.0%,0.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Indiana Pacers,43.2,37.8,.534,-0.87,0.37,2.01,9-7,34-31,57-24,28-53,59.4%,17.3%,NA,0.4,3,6.5,9.2,11.6,14.1,14.8,NA,30.6,14,14.2,15.5,14.9,10.9,NA,1.5%,0.5%
10,Miami Heat,42.6,39.4,.519,-1.02,0.28,0.48,10-8,33-31,58-24,28-54,47.3%,6.3%,NA,0.1,1.6,3.7,6.3,9.4,11.8,14.5,NA,21.1,11.7,14.2,17.4,18.8,16.9,NA,0.7%,0.2%
11,Toronto Raptors,39.9,42.1,.486,1.03,0.05,-0.08,8-10,32-32,56-26,25-57,23.9%,,NA,NA,0.2,0.9,1.9,3.8,6.5,10.7,NA,6.7,5.5,9.2,12.8,21,44.9,NA,0.4%,0.1%
12,Chicago Bulls,30.0,52.0,.365,1.35,-0.19,-5.34,5-14,25-38,45-37,17-65,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.2,0.6,99.2,NA,,
13,Charlotte Hornets,27.1,54.9,.330,0.70,0.57,-8.36,5-11,22-44,41-41,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Washington Wizards,24.8,57.2,.303,-0.14,0.80,-8.02,3-14,22-43,40-42,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,23.8,58.2,.290,-0.13,0.57,-8.25,2-15,22-43,37-45,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.1,25.9,.685,0.99,-1.27,7.76,13-4,43-22,70-12,42-40,100.0%,70.4%,69.1,21.9,5.9,1.9,0.8,0.2,0.1,NA,NA,99.8,0.1,0.1,NA,NA,,NA,35.2%,16.1%
2,Oklahoma City Thunder,53.1,28.9,.648,-0.26,-0.70,7.38,11-6,42-23,65-17,35-47,99.7%,24.6%,23.9,44.5,18.1,7.6,3.1,1.5,0.6,0.3,NA,98.8,0.8,0.2,0.1,0.1,,NA,31.2%,13.5%
3,Denver Nuggets,49.0,33.0,.597,-0.66,-0.46,3.45,12-6,37-27,63-19,33-49,96.2%,5.0%,4.7,16.2,28.4,19.1,13.2,7.8,4.3,2.7,NA,89.3,4.9,2.9,1.7,0.8,0.4,NA,10.3%,3.1%
4,Houston Rockets,46.2,35.8,.564,-1.08,-0.54,3.45,8-7,38-29,62-20,31-51,87.5%,57.2%,1.1,7.1,14.5,17.6,16.8,12.1,10.5,7.9,NA,69.2,10.2,8.3,5.9,4.2,2.2,NA,7.3%,2.1%
5,Phoenix Suns,44.3,36.7,.547,-2.79,0.07,1.10,11-6,33-31,58-23,31-50,77.3%,35.2%,0.4,3,9,13.4,14.6,14.1,12.1,10.8,NA,54.4,12.9,11.1,9.8,7.3,4.4,NA,3.6%,0.8%
6,Golden State Warriors,44.0,38.0,.536,1.91,-1.13,2.02,8-10,36-28,61-21,30-52,73.2%,27.4%,0.2,2.5,7,10.7,11.3,14.6,13.8,13,NA,46.4,13.9,12.7,12,8.7,6.4,NA,4.5%,1.1%
7,Dallas Mavericks,43.7,38.3,.532,-1.51,-0.09,-0.09,11-6,33-32,60-22,28-54,68.0%,27.1%,0.2,1.9,6.3,9.2,12.2,13,13,12.3,NA,42.8,13.9,13.6,11.7,10.4,7.6,NA,1.7%,0.2%
8,Sacramento Kings,43.0,38.0,.531,-0.07,-0.01,0.19,10-6,33-32,57-24,28-53,66.5%,23.8%,0.2,1.6,5.5,9.3,11.7,12.8,12.8,12.5,NA,41.2,12.7,13.6,13.2,11.4,8.0,NA,2.1%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,New Orleans Pelicans,41.7,39.3,.515,0.56,-0.69,0.45,9-9,33-30,57-24,29-52,57.0%,15.7%,0.1,0.7,2.9,5.9,8.2,11.2,13.1,14.9,NA,29.0,12.9,14.2,15.4,15.3,13.2,NA,2.0%,0.3%
10,Los Angeles Clippers,40.9,41.1,.499,-2.48,0.13,0.83,7-9,34-32,54-28,22-60,44.4%,9.0%,NA,0.4,1.7,3.5,5.1,7.8,11.4,14.5,NA,18.5,10.4,12.5,15.4,19.8,23.5,NA,1.7%,0.3%
11,Los Angeles Lakers,39.2,41.8,.484,0.00,0.07,-1.84,10-8,29-34,55-26,23-58,30.1%,4.6%,NA,0.1,0.7,1.8,3.1,4.9,8.4,11,NA,10.7,7.3,10.9,14.8,21.5,34.9,NA,0.4%,
12,Utah Jazz,28.2,53.8,.344,-1.27,0.72,-7.62,6-11,22-43,44-38,16-66,0.1%,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.4,99.5,NA,,
13,Portland Trail Blazers,26.3,55.7,.320,-1.00,0.56,-8.70,5-12,21-44,41-41,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Memphis Grizzlies,23.5,58.5,.287,-1.60,0.40,-10.04,3-13,20-46,41-41,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.7,60.3,.264,1.53,0.05,-11.35,3-14,19-46,36-46,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
