Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
6,Dallas Mavericks,45.5,36.5,.555,-1.10,0.20,1.32,15-9,30-28,60-22,32-50,73.1%,23.7%,0.3,2.6,5.3,9.1,13.5,15,14.7,12.7,NA,45.8,15.5,14.2,11.3,8.3,5.0,NA,3.0%,0.5%
7,Sacramento Kings,44.9,37.1,.548,1.20,-0.18,0.85,14-9,31-28,59-23,31-51,66.9%,21.5%,0.3,1.8,3.7,7.5,11.5,13.6,15.2,13.3,NA,38.3,15.5,15.7,13.3,10.4,6.8,NA,2.0%,0.4%
8,New Orleans Pelicans,44.3,37.7,.541,0.05,-0.19,0.90,15-11,29-27,58-24,31-51,62.6%,12.9%,0.1,1.2,2.8,5.9,9.1,13.6,14.7,15.2,NA,32.7,15.5,15.4,14.8,13,8.6,NA,1.7%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,42.8,39.2,.522,-0.40,0.48,0.13,15-11,28-28,56-26,29-53,48.0%,9.8%,0.1,0.4,1.4,3.3,5.7,8.7,12.7,15.7,NA,19.6,11.5,15.9,18,19.4,15.7,NA,1.2%,0.2%
10,Golden State Warriors,42.4,39.6,.517,1.72,-0.93,1.64,10-14,32-26,57-25,28-54,45.9%,8.0%,NA,0.4,1,2.8,4.6,8.6,12.2,16.4,NA,17.4,11.2,13.8,17.3,20.1,20.3,NA,1.9%,0.4%
11,Phoenix Suns,40.4,41.6,.493,-1.51,0.45,-0.35,13-12,27-30,52-30,26-56,25.1%,3.1%,NA,0.1,0.3,0.9,2,3.7,6.9,11.2,NA,7.0,5.9,9,14.7,22.3,41.1,NA,0.5%,
12,Utah Jazz,26.2,55.8,.320,-0.52,1.05,-8.28,9-16,17-40,43-39,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,25.4,56.6,.310,-0.87,0.63,-7.16,6-18,19-39,40-42,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,24.8,57.2,.303,-0.98,1.00,-7.84,6-17,19-40,38-44,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,22.1,59.9,.269,1.72,0.01,-8.82,4-20,18-40,35-47,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
