Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,61.1,20.9,.745,1.24,-1.04,10.39,21-6,40-15,72-10,48-34,100.0%,71.3%,70.7,26.5,2.7,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,44.3%,31.4%
2,Philadelphia 76ers,58.9,23.1,.719,-0.95,-0.46,10.37,20-8,39-15,70-12,46-36,100.0%,28.7%,28.3,62.9,8.2,0.6,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,43.9%,31.3%
3,Milwaukee Bucks,51.9,30.1,.633,-1.46,0.41,3.93,21-7,31-23,63-19,37-45,99.6%,93.0%,1,9.3,63.2,17.1,5.8,2.3,0.6,0.4,NA,98.7,0.8,0.3,0.1,0.1,,NA,5.0%,1.8%
4,Orlando Magic,47.1,34.9,.574,-0.18,-0.53,2.45,16-11,31-24,59-23,33-49,94.0%,71.9%,NA,0.8,12.4,32.1,22.3,14.3,7.3,4.7,NA,81.9,8.3,4.8,2.9,1.5,0.5,NA,1.9%,0.6%
5,New York Knicks,46.5,35.5,.567,-0.53,0.57,2.80,16-11,30-25,61-21,34-48,93.0%,,NA,0.3,8.1,23.9,27.3,18,9.5,6.1,NA,77.5,10.5,6.3,3.4,1.5,0.8,NA,2.5%,0.9%
6,Cleveland Cavaliers,44.3,37.7,.540,1.07,-0.76,0.76,16-13,28-25,57-25,32-50,79.3%,5.6%,NA,0.1,3,10.9,17.1,20.9,16,11.3,NA,52.0,17.3,13.8,8.5,5.1,3.3,NA,0.8%,0.1%
7,Miami Heat,43.4,38.6,.529,-1.27,0.27,0.11,17-12,26-27,58-24,29-53,72.2%,23.4%,NA,0.1,1.5,9.5,13.3,16.8,16.9,14.1,NA,41.2,18.8,15.5,12.1,7.2,5.3,NA,0.7%,0.1%
8,Indiana Pacers,40.9,41.1,.498,-0.97,0.52,-0.01,14-13,27-28,54-28,28-54,48.5%,1.3%,NA,NA,0.4,2.3,5.7,9.7,14.7,15.6,NA,18.1,14,16.8,16.4,15.7,19.1,NA,0.2%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,40.8,41.2,.498,0.40,-0.19,0.48,13-15,28-26,58-24,26-56,49.5%,,NA,NA,0.3,1.9,4.5,9.4,15.8,17.7,NA,16.0,14.5,17.5,18.8,16.9,16.3,NA,0.4%,0.2%
10,Atlanta Hawks,40.1,41.9,.489,0.43,-0.23,0.35,12-16,28-26,52-30,27-55,39.3%,4.7%,NA,NA,0.2,1.4,3.2,6.1,12.3,16.1,NA,10.9,10,14.4,18.9,20.2,25.6,NA,0.2%,
11,Chicago Bulls,37.2,44.8,.453,0.10,-0.44,-1.93,13-17,24-28,50-32,24-58,14.0%,0.1%,NA,NA,NA,0.3,0.6,1.6,4.1,7.5,NA,2.4,3.6,5.8,10.7,17.7,59.8,NA,0.1%,
12,Toronto Raptors,36.3,45.7,.443,0.67,-0.25,-1.55,11-17,25-29,49-33,23-59,10.7%,,NA,NA,NA,0.1,0.3,1,2.9,6.5,NA,1.3,2.2,4.8,8.1,14.3,69.2,NA,,
13,Charlotte Hornets,22.1,59.9,.270,0.23,0.53,-10.35,7-19,15-41,36-46,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,21.0,61.0,.256,0.23,0.38,-9.31,5-23,16-38,33-49,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.8,66.2,.193,0.61,0.27,-11.14,2-26,14-40,28-54,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.1,24.9,.696,0.01,-0.52,6.78,21-6,36-19,69-13,44-38,100.0%,55.0%,53.8,26.7,12.9,4.7,1.3,0.4,0.1,0.1,NA,99.8,0.2,NA,NA,NA,,NA,25.0%,8.8%
2,Oklahoma City Thunder,55.8,26.2,.680,0.25,-0.58,7.94,18-8,38-18,67-15,42-40,99.9%,32.5%,31.7,36.1,19.5,7.9,3.4,1,0.3,0.1,NA,99.6,0.3,0.1,NA,NA,,NA,32.0%,12.9%
3,Denver Nuggets,53.6,28.4,.654,0.80,-0.79,5.66,20-10,34-18,64-18,40-42,99.7%,12.5%,11.9,23.5,34,18.1,7.8,3,0.9,0.4,NA,98.3,1.2,0.4,0.1,NA,,NA,16.3%,5.2%
4,Los Angeles Clippers,49.8,32.2,.608,-0.59,0.01,4.91,17-11,33-21,63-19,36-46,96.5%,70.1%,1.7,8.5,17.4,27.9,18.3,12.6,6.5,3.7,NA,86.3,7.4,3.8,1.8,0.6,0.1,NA,11.7%,3.5%
5,Houston Rockets,47.4,34.6,.578,0.08,-0.50,3.96,14-12,33-23,59-23,35-47,88.4%,57.4%,0.4,2.2,6,15.7,22.5,17.8,13.5,10.3,NA,64.6,14.1,11,6.5,3.1,0.8,NA,6.6%,1.6%
6,Sacramento Kings,46.4,35.6,.566,0.98,-0.11,1.54,17-10,29-26,59-23,32-50,79.2%,17.9%,0.4,1.1,4,8.8,15.4,18.1,17.9,13.6,NA,47.7,18.3,17.7,10.4,4.5,1.3,NA,2.3%,0.4%
7,New Orleans Pelicans,46.1,35.9,.562,-0.38,0.03,2.21,17-12,29-24,60-22,32-50,78.8%,33.9%,0.1,1.3,3.5,9.2,15,18.6,17.4,13.8,NA,47.6,18,15.5,11,5.9,2.0,NA,2.9%,0.5%
8,Golden State Warriors,45.2,36.8,.551,1.58,-1.02,2.40,14-14,31-23,56-26,33-49,73.1%,11.0%,0.1,0.5,2.2,5.8,10.6,17.3,20,16.8,NA,36.4,20.5,18.1,14,7.8,3.1,NA,2.6%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,42.7,39.3,.521,-0.47,0.19,-0.18,16-12,27-27,57-25,30-52,45.2%,8.7%,NA,0.1,0.4,1.5,4.5,7.2,12.9,18.5,NA,13.8,12.1,17.9,26.6,19.1,10.5,NA,0.3%,
10,Los Angeles Lakers,40.4,41.6,.493,-0.13,0.55,-0.61,15-14,25-28,54-28,27-55,26.1%,0.8%,NA,NA,0.1,0.3,1,2.9,7.4,14.4,NA,4.2,5.6,10.6,18.8,34.8,25.9,NA,0.2%,
11,Phoenix Suns,38.5,43.5,.469,-1.69,0.78,-1.23,14-14,24-30,51-31,25-57,13.1%,0.3%,NA,NA,NA,0.1,0.4,1.1,3.1,8.4,NA,1.6,2.4,4.9,10.7,23.9,56.5,NA,0.1%,
12,Utah Jazz,27.8,54.2,.338,-0.48,1.20,-7.31,11-18,17-36,41-41,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.1,99.9,NA,,
13,Memphis Grizzlies,27.5,54.5,.335,-0.43,0.49,-6.17,8-19,20-35,45-37,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Portland Trail Blazers,24.5,57.5,.299,-0.93,1.21,-7.19,7-20,18-37,38-44,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.6,62.4,.239,1.85,0.04,-10.04,4-23,16-39,32-50,7-75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
