Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.6,24.4,.702,-0.03,0.00,3.87,51-20,7-4,62-20,52-30,100.0%,99.9%,71.7,24.9,3.4,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,15.7%,9.7%
2,Boston Celtics,55.5,26.5,.676,-0.14,0.06,5.23,49-23,6-4,59-23,50-32,100.0%,66.1%,16.2,50.9,30.3,2.6,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.8%,16.9%
3,Philadelphia 76ers,55.0,27.0,.671,-0.24,1.49,4.84,48-22,7-5,60-22,49-33,100.0%,33.9%,12.2,24.1,61.6,2.1,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,20.8%,13.8%
4,Cleveland Cavaliers,51.2,30.8,.625,0.03,-1.90,5.58,45-28,6-3,54-28,46-36,100.0%,0.1%,NA,0.1,4.6,85.5,9.5,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.1%,16.9%
5,New York Knicks,48.1,33.9,.587,0.20,-1.05,3.09,42-30,6-4,52-30,43-39,99.8%,,NA,NA,0.1,9.5,81,8.4,0.5,0.3,NA,99.0,1,NA,NA,NA,,NA,7.0%,3.7%
6,Brooklyn Nets,45.2,36.8,.551,0.28,-0.51,0.80,39-32,6-5,50-32,39-43,93.4%,,NA,NA,NA,0.2,8.1,64.7,13.7,6.7,NA,73.0,25.3,1.4,0.2,NA,,NA,1.9%,0.7%
7,Miami Heat,43.3,38.7,.528,0.16,0.32,-0.34,39-34,4-5,48-34,39-43,78.4%,94.9%,NA,NA,NA,NA,1.3,25.5,32.5,19.2,NA,26.8,63.5,6.9,2.2,0.6,0.1,NA,0.9%,0.3%
8,Atlanta Hawks,40.2,41.8,.490,-0.10,1.04,-0.35,35-36,5-6,46-36,35-47,41.2%,5.0%,NA,NA,NA,NA,NA,0.8,19.9,20.4,NA,0.8,4.3,36.1,27.1,21.2,10.6,NA,0.7%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.4,41.6,.492,0.19,-0.28,0.94,35-37,5-5,45-37,35-47,46.4%,,NA,NA,NA,NA,NA,0.2,21.8,24.4,NA,0.2,4.2,35.7,34.8,17,8.1,NA,1.2%,0.6%
10,Chicago Bulls,39.2,42.8,.478,0.09,0.12,1.04,33-37,6-6,45-37,33-49,30.1%,,NA,NA,NA,NA,NA,0.2,10.1,19.9,NA,0.2,1.6,16.7,24.1,33,24.3,NA,0.8%,0.4%
11,Washington Wizards,37.6,44.4,.459,0.23,-0.61,-0.49,32-39,6-5,43-39,32-50,7.0%,0.2%,NA,NA,NA,NA,NA,NA,1.1,6,NA,,0.2,1.9,7.5,16.7,73.6,NA,0.1%,
12,Indiana Pacers,36.5,45.5,.445,0.16,0.95,-2.21,32-39,5-6,42-40,32-50,3.6%,,NA,NA,NA,NA,NA,NA,0.5,3.2,NA,,NA,1.2,4.1,11.3,83.4,NA,,
13,Detroit Pistons,19.0,63.0,.231,0.57,-0.52,-7.01,16-56,3-7,25-57,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Orlando Magic,33.0,49.0,.402,0.05,1.12,-2.84,29-43,4-6,39-43,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
15,Charlotte Hornets,25.4,56.6,.310,0.35,0.15,-5.96,22-50,3-7,31-51,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.8,28.2,.656,-0.41,0.69,3.34,48-24,6-4,58-24,48-34,100.0%,100.0%,91.3,7.4,1.3,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.2%,10.6%
2,Memphis Grizzlies,50.6,31.4,.617,-0.21,-1.10,3.69,43-27,8-4,55-27,44-38,100.0%,100.0%,4.4,50.7,44.8,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.5%,10.9%
3,Sacramento Kings,49.9,32.1,.608,-0.36,-0.22,2.53,43-27,7-5,55-27,44-38,100.0%,99.1%,4.2,41.9,53,0.9,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.1%,6.1%
4,Phoenix Suns,43.9,38.1,.536,-0.07,0.42,1.70,38-33,6-5,49-33,39-43,97.1%,0.9%,NA,NA,0.9,61.6,19.4,9.4,3.8,2,NA,91.3,4.9,2.1,1,0.5,0.2,NA,11.3%,3.6%
5,Los Angeles Clippers,42.8,39.2,.521,-0.35,1.15,-0.08,38-34,5-5,48-34,38-44,83.9%,,NA,NA,NA,16.2,27.9,20,11.2,8.6,NA,64.1,13.6,9.6,6,3.9,2.8,NA,3.5%,0.8%
6,Dallas Mavericks,41.9,40.1,.511,-0.09,-1.07,0.48,36-35,6-5,47-35,37-45,76.4%,,NA,NA,NA,11,19.7,18.9,15.1,11.8,NA,49.6,17,13.1,8.8,6.3,5.3,NA,4.2%,1.2%
7,Oklahoma City Thunder,41.1,40.9,.502,0.01,-1.12,1.49,35-36,6-5,46-36,35-47,59.0%,,NA,NA,NA,4.2,11.6,13.3,15.1,14.8,NA,29.1,13.8,14.1,13.1,12.2,17.7,NA,5.4%,1.6%
8,Golden State Warriors,41.2,40.8,.503,-0.02,-0.61,0.19,36-36,5-5,46-36,36-46,59.9%,,NA,NA,NA,3,10.1,16,16.5,14.3,NA,29.2,17.4,15.5,13.4,11.4,13.2,NA,2.9%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,New Orleans Pelicans,39.8,42.2,.485,-0.15,-0.44,0.39,34-37,6-5,45-37,34-48,29.1%,,NA,NA,NA,1.1,3.5,5.3,8.2,11.1,NA,9.9,7.4,9.5,12.4,14.8,46.0,NA,1.6%,0.5%
10,Utah Jazz,39.7,42.3,.485,-0.22,0.79,-0.22,34-36,6-6,46-36,34-48,30.1%,,NA,NA,NA,0.9,2.6,5.3,9.5,11.8,NA,8.8,8.1,11.4,14.3,16.1,41.4,NA,1.3%,0.3%
11,Minnesota Timberwolves,39.8,42.2,.486,-0.10,-0.32,-0.46,35-37,5-5,45-37,35-47,35.6%,,NA,NA,NA,0.7,3.4,6.8,11,13.6,NA,11.0,9.7,12.9,15.2,17.1,34.1,NA,1.1%,0.3%
