Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.6,19.4,.764,1.36,-1.20,11.50,22-6,41-13,73-9,50-32,100.0%,81.4%,80.9,17.3,1.8,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,51.2%,39.6%
2,Philadelphia 76ers,59.1,22.9,.721,-0.85,-0.47,10.48,20-8,39-15,70-12,47-35,100.0%,18.6%,18.3,69.1,11.6,1,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,38.6%,28.0%
3,Milwaukee Bucks,53.2,28.8,.648,-1.38,0.41,4.48,22-7,31-22,65-17,39-43,100.0%,94.4%,0.9,12.6,66.8,14,4,1.2,0.4,0.1,NA,99.5,0.4,0.1,NA,NA,,NA,4.5%,1.9%
4,Orlando Magic,48.1,33.9,.586,-0.02,-0.61,2.77,17-11,31-23,61-21,35-47,96.7%,78.4%,NA,0.8,12.6,43.1,20.7,11,5.6,3,NA,88.2,6.1,3.4,1.5,0.6,0.2,NA,2.4%,0.8%
5,Cleveland Cavaliers,45.1,36.9,.550,0.94,-0.71,1.11,17-13,28-24,57-25,33-49,86.6%,5.1%,NA,0.1,3,13.4,23.6,22.8,14.3,9.5,NA,62.8,16.9,11.2,5.7,2.7,0.8,NA,0.8%,0.2%
6,New York Knicks,45.3,36.7,.553,-0.25,0.57,2.29,16-12,29-25,58-24,33-49,88.9%,,NA,0.1,2.8,14.7,26.7,23,13.4,8.2,NA,67.3,15.5,9,5.1,2.3,0.8,NA,1.6%,0.4%
7,Miami Heat,43.5,38.5,.531,-1.19,0.25,0.19,17-12,27-26,58-24,31-51,75.1%,19.8%,NA,NA,1.1,10,13.3,17.8,18.5,14.4,NA,42.2,20.8,16.7,11,6.1,3.2,NA,0.3%,0.1%
8,Indiana Pacers,40.4,41.6,.492,-0.69,0.48,-0.01,14-14,26-28,54-28,28-54,47.2%,0.5%,NA,NA,0.2,1.4,4.3,8.6,15.5,17.2,NA,14.5,13.6,17.9,20,17,17.0,NA,0.2%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,41.1,40.9,.501,0.05,0.04,0.50,14-15,27-26,54-28,27-55,55.5%,,NA,NA,0.1,1.8,5.6,10.6,17.7,19.6,NA,18.1,16.3,20.4,20,14.4,10.9,NA,0.3%,0.1%
