Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.5,18.5,.775,-0.06,-1.47,10.05,43-12,21-6,70-12,55-27,100.0%,100.0%,99.9,0.1,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,66.7%,48.2%
2,Cleveland Cavaliers,54.1,27.9,.659,-0.70,-0.19,4.98,36-17,18-11,63-19,45-37,100.0%,94.2%,0.1,87.8,8.2,2.7,1,0.2,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,13.5%,6.0%
3,New York Knicks,49.2,32.8,.599,-0.43,0.40,4.12,33-22,16-11,59-23,40-42,99.0%,,NA,4.9,32.4,27,18.1,10.5,4.1,1.9,NA,93.0,5.2,1.8,NA,NA,,NA,7.6%,2.9%
4,Milwaukee Bucks,48.7,33.3,.594,-0.79,1.17,2.39,35-21,14-12,57-25,40-42,98.5%,5.5%,NA,4.3,31.2,24.9,18.7,12.8,4.4,2.2,NA,91.8,6.4,1.8,NA,NA,,NA,3.1%,0.8%
5,Philadelphia 76ers,48.1,33.9,.587,-0.91,0.32,3.48,32-22,16-12,57-25,37-45,97.7%,,NA,2.3,17.6,22.8,24.3,18.5,8.1,4,NA,85.5,10.2,4.1,0.2,NA,,NA,5.7%,1.7%
6,Orlando Magic,45.9,36.1,.560,0.28,-2.01,1.16,30-25,16-11,55-27,37-45,92.2%,66.8%,NA,0.4,6.7,13,19.1,24.1,18.7,10.3,NA,63.3,21.7,14.3,0.8,NA,,NA,1.5%,0.3%
7,Indiana Pacers,44.5,37.5,.543,-0.36,0.27,1.07,31-25,14-12,54-28,36-46,86.5%,0.3%,NA,0.2,2.2,5.4,10.1,17.7,32.3,18.6,NA,35.6,30.6,31.1,2.5,0.2,,NA,1.3%,0.3%
8,Miami Heat,44.0,38.0,.536,-0.33,-0.83,-0.13,30-25,14-13,54-28,35-47,81.1%,33.2%,NA,0.1,1.6,4.2,8.7,16.1,29.4,21.1,NA,30.7,24.9,40.4,3.7,0.3,,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.0,44.0,.463,-0.65,0.41,-1.79,26-29,12-15,47-35,30-52,23.0%,,NA,NA,NA,NA,NA,0.2,2.5,20.3,NA,0.2,0.9,5.5,60.7,23,9.7,NA,,
10,Atlanta Hawks,35.8,46.2,.437,-0.02,-0.29,-2.58,24-31,12-15,45-37,27-55,12.8%,,NA,NA,NA,NA,NA,NA,0.3,12.4,NA,,0.1,0.8,19,45.4,34.8,NA,,
11,Brooklyn Nets,34.3,47.7,.419,0.50,-1.22,-1.78,21-33,13-15,43-39,25-57,8.9%,,NA,NA,NA,NA,NA,NA,0.2,8.7,NA,,NA,0.4,12.7,29.1,57.8,NA,,
12,Toronto Raptors,30.0,52.0,.366,0.05,-0.39,-3.84,19-36,11-16,39-43,21-61,0.4%,,NA,NA,NA,NA,NA,NA,NA,0.4,NA,,NA,NA,0.3,2.1,97.6,NA,,
13,Charlotte Hornets,19.1,62.9,.232,-0.06,0.67,-10.80,13-41,6-22,27-55,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.7,65.3,.203,0.00,0.25,-9.09,9-45,8-20,26-56,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.5,66.5,.190,0.13,0.12,-9.00,8-46,8-20,24-58,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.8,24.2,.705,-0.02,-0.39,7.24,39-16,19-8,65-17,49-33,100.0%,67.9%,63.4,22.9,11.2,2.2,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.8%,15.2%
2,Oklahoma City Thunder,56.4,25.6,.688,0.07,-0.57,7.26,37-17,19-9,64-18,47-35,100.0%,30.4%,27.1,40.2,24.8,6.5,1.4,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.5%,13.5%
3,Los Angeles Clippers,54.5,27.5,.665,-0.07,0.15,5.50,36-17,19-10,63-19,45-37,100.0%,98.8%,8.1,30.4,37.9,17.9,4.9,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,16.1%,5.9%
4,Denver Nuggets,52.5,29.5,.640,0.32,-0.58,3.45,36-19,16-11,61-21,45-37,99.8%,1.7%,1.5,5.5,20.2,48.7,18.9,4.1,0.6,0.4,NA,98.8,0.9,0.3,NA,NA,,NA,6.2%,1.6%
5,New Orleans Pelicans,49.3,32.7,.601,-0.11,0.26,4.13,33-22,16-11,58-24,39-43,96.1%,78.8%,0.1,0.9,5.1,18.4,42.1,17.5,7.8,4.2,NA,84.1,9.3,4,2.1,0.5,,NA,7.9%,2.3%
6,Dallas Mavericks,46.4,35.6,.566,0.10,0.04,1.51,32-23,14-13,56-26,37-45,75.2%,21.1%,NA,NA,0.4,3,13.2,22.4,21.5,14.6,NA,39.0,22.4,19.6,12.7,5.3,0.9,NA,1.6%,0.3%
7,Phoenix Suns,46.2,35.8,.563,-1.17,2.31,2.09,33-22,13-14,56-26,38-44,74.9%,0.6%,NA,NA,0.3,1.6,9.5,24.6,21.9,17.1,NA,35.9,23.6,19.5,13.3,6.8,1.0,NA,2.1%,0.5%
8,Sacramento Kings,45.6,36.4,.556,0.47,0.58,0.96,31-23,15-13,55-27,36-46,67.8%,0.5%,NA,NA,0.2,1.6,6.9,19.7,22,17.4,NA,28.3,23.3,22.5,15.7,8.5,1.7,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,44.1,37.9,.538,0.80,-1.21,2.35,27-26,17-12,53-29,34-48,48.6%,0.1%,NA,NA,NA,0.2,2,7.2,15.4,23.8,NA,9.4,12.6,18.2,29.2,25.7,4.8,NA,1.4%,0.3%
10,Los Angeles Lakers,42.8,39.2,.522,0.39,0.63,0.27,30-26,13-13,54-28,34-48,32.6%,0.1%,NA,NA,NA,0.1,0.8,3.6,9.9,18.2,NA,4.5,7.4,14.7,23.5,37.1,12.7,NA,0.3%,
11,Houston Rockets,38.6,43.4,.471,0.18,-0.17,0.77,24-30,15-13,48-34,30-52,4.5%,0.1%,NA,NA,NA,NA,NA,0.1,0.7,3.7,NA,0.1,0.3,1.1,3.2,13.1,82.2,NA,0.1%,
12,Utah Jazz,36.9,45.1,.451,0.39,0.90,-2.29,26-30,11-15,45-37,27-55,0.6%,,NA,NA,NA,NA,NA,NA,NA,0.5,NA,,NA,0.1,0.3,3,96.6,NA,,
13,Memphis Grizzlies,30.4,51.6,.371,0.86,-0.89,-5.07,20-36,10-16,39-43,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.9,59.1,.279,0.73,0.70,-8.11,15-39,8-20,32-50,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.1,63.9,.221,0.41,1.33,-8.21,11-44,7-20,29-53,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
