Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.5,16.5,.798,0.03,-2.14,11.45,48-12,17-5,70-12,56-26,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.5%,60.1%
2,Cleveland Cavaliers,52.1,29.9,.636,-0.66,0.14,4.17,39-21,13-9,59-23,45-37,99.9%,62.5%,NA,57.8,23.9,10.4,5.1,2.2,0.4,0.1,NA,99.4,0.6,0.1,NA,NA,,NA,7.3%,2.8%
3,Milwaukee Bucks,51.4,30.6,.627,-0.94,2.04,3.49,40-21,11-10,59-23,43-39,99.8%,37.4%,NA,34.7,41.4,14.6,6.1,2.4,0.5,0.2,NA,99.2,0.7,0.1,NA,NA,,NA,5.4%,1.7%
4,New York Knicks,48.5,33.5,.592,-0.05,0.00,3.67,36-25,13-8,56-26,40-42,98.0%,,NA,3.5,14.8,27.8,25.1,16.4,6.7,3.7,NA,87.6,9.3,3.1,0.1,NA,,NA,4.8%,1.6%
5,Orlando Magic,47.4,34.6,.578,-0.05,-1.61,1.56,35-26,12-9,54-28,40-42,95.0%,62.1%,NA,2.1,9.5,19.7,22.1,20.2,14,7.4,NA,73.6,20.2,6.1,0.1,NA,,NA,1.5%,0.4%
6,Philadelphia 76ers,47.6,34.4,.580,-0.51,-0.18,2.86,35-25,13-9,55-27,40-42,95.6%,,NA,1.5,6.4,15.9,22.9,26.7,14.9,7.5,NA,73.2,17.8,8.8,0.1,NA,,NA,3.0%,0.9%
7,Miami Heat,46.0,36.0,.561,-0.29,-1.03,0.43,34-26,12-10,53-29,38-44,88.7%,37.9%,NA,0.4,3.7,10,14.6,22.2,23,14.8,NA,51.0,26.7,22,0.3,NA,,NA,0.7%,0.1%
8,Indiana Pacers,44.0,38.0,.536,-0.35,0.84,0.91,34-28,10-10,52-30,36-46,80.8%,0.1%,NA,0.1,0.3,1.6,4.3,9.8,39,25.8,NA,16.1,24.4,56.7,2.7,0.1,,NA,0.8%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.1,43.9,.465,-0.23,-0.27,-1.72,28-32,10-12,47-35,30-52,20.4%,,NA,NA,NA,NA,NA,0.1,1.4,19,NA,0.1,0.3,2.8,70.4,19.5,7.0,NA,0.1%,
10,Atlanta Hawks,35.4,46.6,.432,-0.13,0.10,-2.43,26-34,9-13,43-39,27-55,10.6%,,NA,NA,NA,NA,NA,NA,0.1,10.5,NA,,NA,0.2,13,40.4,46.5,NA,,
11,Brooklyn Nets,34.6,47.4,.422,0.42,-1.33,-1.73,24-36,11-11,42-40,26-56,10.2%,,NA,NA,NA,NA,NA,NA,0.1,10.1,NA,,NA,0.1,12.8,34.8,52.3,NA,,
12,Toronto Raptors,31.5,50.5,.384,-0.12,0.06,-3.35,23-38,9-12,39-43,24-58,1.0%,,NA,NA,NA,NA,NA,NA,NA,1,NA,,NA,NA,0.6,5.2,94.2,NA,,
13,Charlotte Hornets,19.6,62.4,.239,-0.06,1.02,-10.45,15-46,5-16,27-55,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,15.4,66.6,.188,0.28,-0.26,-8.63,9-51,6-16,24-58,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,15.2,66.8,.185,0.43,-0.57,-9.57,9-51,6-16,24-58,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.5,24.5,.701,-0.16,-0.36,7.76,42-18,15-7,63-19,49-33,100.0%,56.8%,55.7,27.7,12,4.6,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,37.7%,14.9%
2,Minnesota Timberwolves,56.3,25.7,.687,-0.10,-0.36,6.82,42-19,14-7,63-19,48-34,100.0%,33.8%,33,34.1,21.4,10.7,0.7,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.3%,9.7%
3,Denver Nuggets,55.1,26.9,.672,-0.01,-0.22,4.25,42-19,13-8,62-20,47-35,100.0%,9.4%,9.3,22.3,38.3,27.6,2.4,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,10.2%,2.6%
4,Los Angeles Clippers,53.4,28.6,.651,-0.07,0.08,4.76,39-20,14-9,61-21,45-37,100.0%,98.6%,2.1,15.7,26.6,46.3,8.3,0.8,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,11.5%,2.7%
5,New Orleans Pelicans,48.8,33.2,.595,-0.17,0.22,4.37,36-25,13-8,56-26,41-41,97.1%,86.7%,NA,0.2,1.5,9.5,59.7,17.1,6,3.2,NA,87.9,7.2,3,1.5,0.4,,NA,7.3%,1.7%
6,Sacramento Kings,46.2,35.8,.564,0.54,0.28,0.86,34-25,12-11,54-28,38-44,79.4%,1.1%,NA,NA,0.1,0.8,12.4,34.5,18.5,13.1,NA,47.8,22.9,15.3,9.7,3.9,0.4,NA,1.0%,0.2%
7,Dallas Mavericks,45.4,36.6,.553,0.32,-0.72,1.02,34-27,11-10,54-28,37-45,68.9%,13.3%,NA,NA,NA,0.4,8.7,19.2,23.2,17.5,NA,28.3,24.4,22.6,16.7,7.2,0.8,NA,1.1%,0.1%
8,Phoenix Suns,44.8,37.2,.546,-1.00,2.65,1.67,35-26,10-11,53-29,37-45,61.4%,0.2%,NA,NA,NA,0.1,3.8,13.4,22.8,21.3,NA,17.3,20,23.3,22.8,15.1,1.6,NA,1.2%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
