Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.2,16.8,.795,-0.29,-2.09,11.36,54-14,11-3,68-14,59-23,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,77.8%,61.2%
2,Cleveland Cavaliers,51.7,30.3,.631,-0.31,-1.37,3.75,43-25,9-5,57-25,46-36,100.0%,60.3%,NA,55.4,25.1,13.7,5,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,6.4%,2.3%
3,Milwaukee Bucks,51.6,30.4,.629,-0.55,1.75,2.88,44-24,8-6,58-24,46-36,100.0%,39.6%,NA,37.6,43.6,13.5,4.8,0.4,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,4.1%,1.3%
4,New York Knicks,49.5,32.5,.604,-0.13,-0.17,4.02,41-27,9-5,55-27,43-39,99.8%,,NA,4.7,20.6,40.5,26.9,5.7,1,0.3,NA,98.4,1.4,0.2,NA,NA,,NA,6.2%,2.6%
5,Orlando Magic,48.1,33.9,.586,-0.61,0.09,1.35,41-28,7-6,54-28,42-40,98.5%,90.8%,NA,2.3,9.8,27.1,41.4,12.4,3.7,1.9,NA,92.9,5.2,1.9,NA,NA,,NA,1.5%,0.3%
6,Philadelphia 76ers,45.7,36.3,.557,-0.49,-0.24,2.02,38-30,8-6,52-30,39-43,89.3%,,NA,NA,0.4,2.2,9.2,33.2,29.2,15.1,NA,45.0,31.4,22.3,1.3,NA,,NA,2.0%,0.5%
7,Indiana Pacers,45.1,36.9,.550,-0.12,-0.29,1.76,38-31,7-6,51-31,39-43,88.5%,0.1%,NA,NA,0.3,1.8,7.6,31.6,30.3,16.9,NA,41.4,34.5,22.3,1.8,NA,,NA,1.5%,0.3%
8,Miami Heat,44.3,37.7,.540,-0.60,-0.24,-0.11,37-31,7-7,51-31,38-44,80.2%,9.2%,NA,NA,0.2,1.2,5.1,15.9,33.6,24.3,NA,22.3,26.5,49.1,2.1,NA,,NA,0.5%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.8,42.2,.485,-0.34,0.09,-1.86,34-35,6-7,46-36,34-48,23.7%,,NA,NA,NA,NA,NA,0.1,2.1,21.5,NA,0.1,0.8,4.2,90.8,4,,NA,,
