Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.6,19.4,.764,1.36,-1.20,11.50,22-6,41-13,74-8,48-34,100.0%,81.9%,50.9%,39.2%,63,1,0.392,bos,Celtics
2,Philadelphia 76ers,59.0,23.0,.719,-0.85,-0.47,10.48,20-8,39-15,69-13,46-36,100.0%,18.1%,38.6%,28.2%,59,1,0.282,phi,76ers
3,Milwaukee Bucks,53.1,28.9,.648,-1.38,0.41,4.48,22-7,31-22,65-17,41-41,99.9%,94.4%,4.6%,2.0%,53,0.9990000000000001,0.02,mil,Bucks
4,Orlando Magic,48.1,33.9,.586,-0.02,-0.61,2.77,17-11,31-23,61-21,36-46,96.8%,78.1%,2.3%,0.8%,48,0.968,0.008,orl,Magic
5,Cleveland Cavaliers,45.1,36.9,.550,0.94,-0.71,1.11,17-13,28-24,57-25,33-49,86.6%,5.2%,0.7%,0.1%,45,0.866,0.001,cle,Cavaliers
6,New York Knicks,45.4,36.6,.553,-0.25,0.57,2.29,16-12,29-25,58-24,33-49,89.2%,,1.6%,0.5%,45,0.892,0.005,ny,Knicks
7,Miami Heat,43.6,38.4,.531,-1.19,0.25,0.19,17-12,27-26,56-26,30-52,75.1%,19.8%,0.4%,0.1%,44,0.7509999999999999,0.001,mia,Heat
8,Brooklyn Nets,41.1,40.9,.501,0.05,0.04,0.50,14-15,27-26,54-28,29-53,54.8%,,0.5%,0.1%,41,0.5479999999999999,0.001,bkn,Nets
9,Indiana Pacers,40.4,41.6,.492,-0.69,0.48,-0.01,14-14,26-28,55-27,25-57,47.2%,0.4%,0.2%,0,40,0.47200000000000003,0,ind,Pacers
10,Atlanta Hawks,38.9,43.1,.475,0.25,-0.05,-0.03,12-17,27-26,52-30,26-56,31.0%,2.1%,0.1%,0,39,0.31,0,atl,Hawks
11,Chicago Bulls,36.3,45.7,.443,0.18,-0.45,-2.24,13-18,23-28,49-33,24-58,11.8%,,,0,36,0.11800000000000001,0,chi,Bulls
12,Toronto Raptors,35.1,46.9,.428,0.47,-0.11,-1.91,11-18,24-29,48-34,23-59,7.6%,,,0,35,0.076,0,tor,Raptors
13,Charlotte Hornets,22.1,59.9,.270,0.43,0.44,-10.02,7-20,15-40,38-44,11-71,0,,,0,22,0,0,cha,Hornets
14,Washington Wizards,21.2,60.8,.258,0.34,0.38,-9.20,5-23,16-38,35-47,11-71,0,,,0,21,0,0,wsh,Wizards
15,Detroit Pistons,15.5,66.5,.189,0.63,0.31,-11.09,2-27,14-39,28-54,4-78,0,,,0,16,0,0,det,Pistons
1,Minnesota Timberwolves,57.9,24.1,.707,0.07,-0.63,7.03,22-6,36-18,72-10,45-37,100.0%,70.4%,29.9%,10.2%,58,1,0.102,min,T-Wolves
2,Oklahoma City Thunder,54.4,27.6,.664,0.19,-0.56,7.26,18-9,36-19,66-16,40-42,99.8%,18.6%,28.4%,9.3%,54,0.998,0.09300000000000001,okc,Thunder
3,Denver Nuggets,53.4,28.6,.651,0.32,-0.57,5.25,21-10,32-19,64-18,39-43,99.7%,11.0%,16.6%,4.8%,53,0.997,0.048,den,Nuggets
4,LA Clippers,48.1,33.9,.587,-0.26,-0.11,3.77,17-12,31-22,60-22,35-47,91.3%,56.8%,7.6%,1.7%,48,0.9129999999999999,0.017,lac,Clippers
5,Houston Rockets,48.0,34.0,.585,0.14,-0.58,3.96,15-12,33-22,60-22,36-46,90.5%,65.1%,7.3%,1.4%,48,0.905,0.013999999999999999,hou,Rockets
6,Golden State Warriors,45.6,36.4,.557,1.06,-0.86,2.54,15-14,31-22,59-23,32-50,75.0%,20.1%,3.7%,0.7%,46,0.75,0.006999999999999999,gs,Warriors
7,New Orleans Pelicans,45.6,36.4,.556,-0.28,-0.06,2.16,17-13,29-23,58-24,33-49,74.3%,23.8%,3.2%,0.5%,46,0.743,0.005,no,Pelicans
8,Sacramento Kings,45.7,36.3,.558,1.17,-0.27,1.27,17-11,29-25,61-21,32-50,72.5%,19.3%,1.9%,0.2%,46,0.725,0.002,sac,Kings
9,Dallas Mavericks,43.5,38.5,.530,-0.92,0.39,0.22,17-12,26-27,56-26,31-51,51.1%,11.0%,0.8%,0.1%,44,0.511,0.001,dal,Mavericks
10,Los Angeles Lakers,41.7,40.3,.508,0.04,0.39,-0.13,16-14,26-26,55-27,28-54,34.8%,3.3%,0.4%,0.1%,42,0.348,0.001,lal,Lakers
11,Phoenix Suns,38.5,43.5,.469,-1.72,0.75,-1.26,14-14,24-30,51-31,27-55,11.1%,0.5%,0.1%,0,38,0.111,0,phx,Suns
12,Memphis Grizzlies,28.8,53.2,.351,-0.38,0.41,-5.70,9-19,20-34,43-39,16-66,0,,,0,29,0,0,mem,Grizzlies
13,Utah Jazz,28.7,53.3,.350,-0.61,1.23,-6.98,12-18,17-35,43-39,17-65,0,,,0,29,0,0,uta,Jazz
14,Portland Trail Blazers,24.0,58.0,.292,-0.72,1.11,-7.47,7-21,17-37,37-45,13-69,0,,,0,24,0,0,por,Blazers
15,San Antonio Spurs,18.5,63.5,.226,1.66,0.11,-10.70,4-24,15-39,31-51,8-74,0,,,0,18,0,0,sa,Spurs
