Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.7,19.3,.765,0.49,-1.03,10.94,28-8,35-11,72-10,52-30,100.0%,97.7%,97.6,2.4,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,60.5%,44.2%
2,Philadelphia 76ers,54.9,27.1,.669,-0.70,-0.49,7.53,23-12,32-15,65-17,43-39,100.0%,2.3%,2.3,71.5,16.7,6.1,2.3,0.8,0.2,0.1,NA,99.7,0.3,NA,NA,NA,,NA,23.1%,13.2%
3,Milwaukee Bucks,50.1,31.9,.611,-1.08,0.65,3.14,25-12,25-20,61-21,39-43,98.4%,63.3%,0.1,13.1,33,21.8,14.2,9.8,4.3,2.2,NA,92.0,5.7,2.2,0.2,NA,,NA,3.9%,1.4%
4,New York Knicks,49.1,32.9,.599,0.03,0.07,4.03,22-15,27-18,63-19,37-45,97.6%,,NA,6.9,21,23.8,19.5,14.6,8,3.8,NA,85.8,9.5,4.1,0.5,0.1,,NA,5.6%,2.1%
5,Indiana Pacers,47.1,34.9,.575,0.06,-0.25,2.70,21-15,26-20,59-23,35-47,93.3%,24.4%,NA,2.8,12.4,15.4,18.3,19.8,15.6,9.1,NA,68.6,17.4,11.3,2.1,0.4,0.2,NA,3.0%,0.9%
6,Orlando Magic,46.4,35.6,.566,0.24,-1.05,1.57,21-16,25-20,58-24,35-47,90.9%,62.7%,NA,1.7,8.1,14.6,18.2,19.6,17.8,11.1,NA,62.1,18.8,15.8,2.7,0.6,0.2,NA,1.6%,0.4%
7,Cleveland Cavaliers,46.2,35.8,.563,-0.05,-0.45,1.67,21-15,25-21,57-25,34-48,88.3%,12.3%,NA,1.2,6.4,10.9,15.6,19.5,21.8,13,NA,53.6,23.4,18.9,3.5,0.5,0.2,NA,1.6%,0.5%
8,Miami Heat,44.6,37.4,.544,-0.79,-0.12,0.27,21-15,24-22,57-25,33-49,79.6%,37.0%,NA,0.5,2.4,7.4,11.7,15.1,24.6,17.9,NA,37.1,21.5,32,6.8,1.9,0.7,NA,0.7%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,36.3,45.7,.442,0.06,-0.05,-1.48,14-21,22-25,48-34,25-57,11.0%,0.3%,NA,NA,NA,0.1,0.1,0.2,1.4,9.4,NA,0.3,0.5,3.1,17.6,22.6,56.0,NA,,
