Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,61.7,20.3,.753,0.71,-1.27,9.92,29-9,33-11,73-9,51-31,100.0%,97.8%,56.3%,37.9%,62,1,0.379,bos,Celtics
2,Philadelphia 76ers,53.7,28.3,.655,-0.77,-0.49,7.04,23-13,31-15,65-17,41-41,99.9%,2.2%,21.6%,10.7%,54,0.9990000000000001,0.107,phi,76ers
3,Milwaukee Bucks,51.9,30.1,.633,-0.87,0.33,4.10,26-12,26-18,66-16,41-41,99.6%,77.1%,8.0%,2.7%,52,0.996,0.027000000000000003,mil,Bucks
4,New York Knicks,48.5,33.5,.592,0.10,-0.06,3.88,22-16,27-17,60-22,35-47,96.8%,0.1%,6.2%,2.2%,48,0.968,0.022000000000000002,ny,Knicks
5,Indiana Pacers,47.1,34.9,.575,-0.26,-0.06,2.53,22-15,25-20,60-22,35-47,93.0%,14.9%,3.1%,0.8%,47,0.93,0.008,ind,Pacers
6,Cleveland Cavaliers,46.6,35.4,.568,-0.19,-0.40,1.73,22-15,25-20,58-24,35-47,90.0%,8.0%,2.0%,0.5%,47,0.9,0.005,cle,Cavaliers
7,Orlando Magic,46.2,35.8,.563,0.12,-0.99,1.44,21-16,25-20,58-24,35-47,89.4%,63.1%,1.9%,0.4%,46,0.894,0.004,orl,Magic
8,Miami Heat,44.3,37.7,.540,-0.55,-0.38,0.24,21-16,23-22,57-25,32-50,77.8%,36.1%,0.8%,0.1%,44,0.778,0.001,mia,Heat
9,Chicago Bulls,38.2,43.8,.466,0.24,-0.72,-1.74,18-21,20-23,50-32,27-55,18.3%,,0.1%,0,38,0.183,0,chi,Bulls
10,Atlanta Hawks,37.6,44.4,.458,0.28,-0.36,-1.03,15-21,23-23,51-31,25-57,16.2%,0.7%,0.1%,0,38,0.162,0,atl,Hawks
11,Toronto Raptors,36.0,46.0,.439,-0.20,-0.01,-1.04,15-23,21-23,49-33,23-59,10.1%,,0.1%,0,36,0.10099999999999999,0,tor,Raptors
12,Brooklyn Nets,35.8,46.2,.436,-0.17,0.09,-2.01,16-22,20-24,46-36,25-57,9.1%,,,0,36,0.091,0,bkn,Nets
13,Charlotte Hornets,20.2,61.8,.246,0.43,0.27,-10.46,8-27,12-35,31-51,10-72,0,,,0,20,0,0,cha,Hornets
14,Washington Wizards,17.9,64.1,.218,0.27,0.17,-10.49,6-31,12-33,29-53,9-73,0,,,0,18,0,0,wsh,Wizards
15,Detroit Pistons,13.6,68.4,.165,0.43,0.15,-11.23,3-35,11-33,24-58,5-77,0,,,0,14,0,0,det,Pistons
1,Oklahoma City Thunder,57.9,24.1,.706,-0.06,-0.61,8.99,26-11,32-13,68-14,45-37,100.0%,57.8%,43.5%,24.1%,58,1,0.24100000000000002,okc,Thunder
2,Minnesota Timberwolves,56.9,25.1,.694,1.24,-1.44,6.62,26-11,31-14,67-15,45-37,100.0%,38.7%,22.1%,9.3%,57,1,0.09300000000000001,min,T-Wolves
3,Denver Nuggets,52.7,29.3,.642,-0.08,-0.22,4.87,26-13,27-16,64-18,40-42,99.7%,3.5%,10.3%,3.5%,53,0.997,0.035,den,Nuggets
4,LA Clippers,51.8,30.2,.631,-0.47,0.11,5.18,24-13,28-17,64-18,41-41,99.7%,93.1%,10.7%,3.8%,52,0.997,0.038,lac,Clippers
5,New Orleans Pelicans,50.1,31.9,.611,-0.09,-0.19,4.91,23-15,27-17,61-21,38-44,98.2%,81.9%,9.4%,3.3%,50,0.982,0.033,no,Pelicans
6,Sacramento Kings,45.5,36.5,.555,-0.11,0.76,0.91,23-14,22-23,59-23,33-49,78.5%,6.5%,0.9%,0.1%,46,0.785,0.001,sac,Kings
7,Dallas Mavericks,44.8,37.2,.546,-0.80,0.69,0.95,23-16,22-21,55-27,34-48,74.8%,10.0%,0.9%,0.1%,45,0.748,0.001,dal,Mavericks
8,Houston Rockets,43.9,38.1,.536,0.32,-0.51,2.44,18-18,26-20,56-26,31-51,69.9%,8.1%,1.7%,0.4%,44,0.6990000000000001,0.004,hou,Rockets
9,Phoenix Suns,40.1,41.9,.490,-1.60,1.17,-0.36,20-18,20-24,51-31,28-54,26.8%,0.2%,0.2%,0,40,0.268,0,phx,Suns
10,Golden State Warriors,40.3,41.7,.492,1.00,-0.80,0.22,17-20,23-22,52-30,27-55,30.0%,0.2%,0.3%,0,40,0.3,0,gs,Warriors
11,Los Angeles Lakers,39.1,42.9,.476,0.41,0.37,-1.10,19-20,20-23,49-33,28-54,17.8%,0.1%,0.1%,0,39,0.17800000000000002,0,lal,Lakers
12,Utah Jazz,36.4,45.6,.444,-0.02,0.91,-3.20,19-20,17-26,49-33,26-56,4.3%,,,0,36,0.043,0,uta,Jazz
13,Memphis Grizzlies,31.4,50.6,.383,0.18,0.14,-4.88,14-23,17-28,43-39,21-61,0.2%,,,0,31,0.002,0,mem,Grizzlies
14,Portland Trail Blazers,21.2,60.8,.258,-0.34,1.50,-9.74,10-27,11-34,32-50,11-71,0,,,0,21,0,0,por,Blazers
15,San Antonio Spurs,18.6,63.4,.227,0.96,0.44,-9.48,6-30,13-33,30-52,9-73,0,,,0,19,0,0,sa,Spurs
