Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.5,16.5,.799,0.03,-2.13,11.45,48-12,17-5,70-12,58-24,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.4%,60.4%
2,Cleveland Cavaliers,52.1,29.9,.636,-0.66,0.14,4.18,39-21,13-9,60-22,44-38,99.9%,56.8%,NA,53.1,28.1,11.6,4.8,2,0.4,0.2,NA,99.4,0.5,0.1,NA,NA,,NA,7.3%,2.7%
3,Milwaukee Bucks,52.0,30.0,.634,-0.84,1.88,3.63,41-21,11-9,60-22,44-38,99.9%,43.1%,NA,40.8,41.5,11.8,4,1.4,0.2,0.1,NA,99.6,0.4,0.1,NA,NA,,NA,5.3%,1.9%
4,New York Knicks,48.6,33.4,.592,-0.04,-0.01,3.68,36-25,13-8,56-26,41-41,98.2%,,NA,2.6,13.6,29.3,25.6,16.7,7,3.5,NA,87.7,9,3.3,NA,NA,,NA,4.7%,1.5%
5,Orlando Magic,47.4,34.6,.579,-0.05,-1.60,1.56,35-26,12-9,55-27,38-44,95.1%,62.2%,NA,2,7.8,20.3,22.7,21.1,13.5,7.7,NA,73.9,19.3,6.7,0.1,NA,,NA,1.3%,0.3%
6,Philadelphia 76ers,47.6,34.4,.580,-0.50,-0.19,2.87,35-25,13-9,55-27,39-43,95.9%,,NA,1.2,5.8,15.6,24,26.7,15.2,7.5,NA,73.2,17.9,8.7,0.2,NA,,NA,3.2%,0.8%
7,Miami Heat,46.0,36.0,.561,-0.28,-1.04,0.44,34-26,12-10,54-28,38-44,88.7%,37.8%,NA,0.3,3.1,10,15.1,22,23.3,14.9,NA,50.5,27.5,21.4,0.6,NA,,NA,0.8%,0.2%
8,Indiana Pacers,44.0,38.0,.536,-0.33,0.82,0.93,34-28,10-10,52-30,35-47,79.6%,0.1%,NA,0.1,0.3,1.5,3.9,10,38.4,25.5,NA,15.7,24.9,55.5,3.8,0.1,,NA,1.1%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.7,43.3,.472,-0.20,-0.35,-1.60,29-32,10-11,47-35,31-51,22.7%,,NA,NA,NA,NA,NA,0.1,1.9,20.7,NA,0.1,0.4,4.2,79.2,13.1,3.0,NA,,
10,Atlanta Hawks,35.5,46.5,.432,-0.15,0.14,-2.45,26-34,9-13,44-38,28-54,11.8%,,NA,NA,NA,NA,NA,NA,0.1,11.7,NA,,NA,0.1,9.7,51.2,39.0,NA,,
11,Brooklyn Nets,33.8,48.2,.413,0.32,-1.08,-1.87,24-37,10-11,41-41,26-56,7.0%,,NA,NA,NA,NA,NA,NA,NA,7,NA,,NA,NA,5.7,29.4,64.8,NA,,
12,Toronto Raptors,31.5,50.5,.385,-0.11,0.04,-3.34,23-38,9-12,39-43,25-57,1.2%,,NA,NA,NA,NA,NA,NA,NA,1.2,NA,,NA,NA,0.6,6.2,93.2,NA,,
13,Charlotte Hornets,19.6,62.4,.240,-0.05,1.00,-10.44,15-46,5-16,27-55,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,15.4,66.6,.187,0.28,-0.26,-8.62,9-51,6-16,23-59,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,14.9,67.1,.181,0.37,-0.42,-9.66,9-52,6-15,22-60,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.4,25.6,.688,-0.22,0.06,6.67,43-19,13-7,63-19,48-34,100.0%,43.9%,43.2,30.4,18.2,7.9,0.4,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.5%,10.4%
2,Oklahoma City Thunder,56.6,25.4,.690,-0.15,-0.32,7.44,42-19,15-6,63-19,47-35,100.0%,43.4%,42.7,33.5,16.6,6.8,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,36.1%,13.4%
3,Denver Nuggets,55.1,26.9,.672,-0.01,-0.21,4.25,42-19,13-8,63-19,46-36,100.0%,12.7%,12.5,22.9,39.9,22.5,2.1,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,10.6%,2.6%
4,Los Angeles Clippers,52.9,29.1,.645,0.00,-0.04,4.63,39-21,14-8,61-21,45-37,99.9%,98.6%,1.6,12.9,23.6,50.1,10.6,0.9,0.2,0.1,NA,99.7,0.3,NA,NA,NA,,NA,11.8%,2.9%
5,New Orleans Pelicans,48.8,33.2,.595,-0.17,0.23,4.37,36-25,13-8,56-26,41-41,97.4%,86.8%,NA,0.2,1.7,11.4,60.1,15.6,5.5,2.8,NA,89.1,6.1,2.8,1.4,0.6,,NA,8.1%,1.9%
6,Sacramento Kings,45.6,36.4,.556,0.50,0.40,0.75,34-26,12-10,54-28,38-44,72.5%,0.8%,NA,NA,NA,0.5,8.4,28.3,19.2,16.2,NA,37.1,23.6,17.7,13.3,7.5,0.8,NA,0.9%,0.1%
7,Dallas Mavericks,45.4,36.6,.554,0.33,-0.75,1.03,34-27,11-10,53-29,36-46,70.1%,13.2%,NA,NA,NA,0.4,9.1,22.1,21.2,17.3,NA,31.6,22.8,20.6,15.8,8.3,0.9,NA,1.1%,0.2%
8,Phoenix Suns,44.8,37.2,.546,-0.98,2.61,1.69,35-26,10-11,53-29,38-44,60.5%,0.2%,NA,NA,NA,0.1,4.2,14.3,21,20.9,NA,18.6,20,21,20.2,18.3,1.9,NA,1.3%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,44.8,37.2,.547,0.57,-1.31,1.94,32-28,13-9,52-30,36-46,60.4%,0.3%,NA,NA,NA,0.1,3.9,14,20.8,21.6,NA,18.1,17.7,21.2,22.3,19.8,1.1,NA,1.4%,0.2%
10,Los Angeles Lakers,43.3,38.7,.528,0.37,0.53,0.03,34-29,9-10,50-32,35-47,36.7%,0.1%,NA,NA,NA,0.1,0.9,4.8,11.8,19.1,NA,5.8,9.5,16.2,25.4,37.6,5.5,NA,0.4%,
11,Houston Rockets,38.2,43.8,.466,0.61,-1.51,0.41,26-34,12-10,47-35,30-52,2.4%,,NA,NA,NA,NA,NA,NA,0.3,2.1,NA,,0.1,0.4,1.7,7.7,90.1,NA,,
