Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.8,24.2,.704,-0.12,0.79,4.18,53-21,5-3,61-21,53-29,100.0%,99.9%,71.8,27.5,0.7,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.4%,9.9%
2,Boston Celtics,56.5,25.5,.688,-0.26,1.36,6.12,52-23,4-3,59-23,52-30,100.0%,96.5%,27.7,68.7,3.2,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.6%,22.3%
3,Philadelphia 76ers,53.6,28.4,.654,-0.15,1.97,4.57,49-25,5-3,57-25,49-33,100.0%,3.5%,0.5,3.6,81.9,14.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.8%,10.1%
4,Cleveland Cavaliers,52.2,29.8,.637,-0.02,-1.68,5.63,48-28,4-2,54-28,48-34,100.0%,0.1%,NA,0.1,14.4,85.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.4%,16.6%
5,New York Knicks,46.3,35.7,.565,0.19,-1.10,2.73,42-33,4-3,49-33,42-40,99.5%,,NA,NA,NA,NA,84.6,12.3,1.8,0.7,NA,97.0,3,NA,NA,NA,,NA,5.3%,2.7%
6,Brooklyn Nets,44.3,37.7,.541,0.40,-2.00,1.00,40-35,4-3,47-35,40-42,90.6%,,NA,NA,NA,NA,9.6,52.9,18.9,9.2,NA,62.5,34.2,2.8,0.5,NA,,NA,1.9%,0.9%
7,Miami Heat,43.3,38.7,.528,0.26,-0.28,-0.51,40-35,3-4,47-35,40-42,81.0%,98.2%,NA,NA,NA,NA,5.7,33.6,26.6,15.1,NA,39.3,54.4,4.8,1.2,0.3,,NA,0.6%,0.2%
8,Chicago Bulls,40.5,41.5,.494,0.19,-0.65,1.33,36-38,4-4,44-38,36-46,47.8%,,NA,NA,NA,NA,NA,0.7,21.2,25.9,NA,0.7,4.2,35.8,32.8,24.7,1.9,NA,1.3%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,40.1,41.9,.488,-0.17,2.56,-0.01,37-38,3-4,44-38,37-45,35.0%,1.8%,NA,NA,NA,NA,NA,0.3,12.7,22,NA,0.3,1.9,23.2,33.3,39.1,2.3,NA,0.4%,0.1%
10,Toronto Raptors,40.3,41.7,.492,0.05,1.32,1.13,37-38,3-4,44-38,37-45,44.9%,,NA,NA,NA,NA,NA,0.2,18.6,26.1,NA,0.2,2.4,33.3,31.6,31.1,1.5,NA,1.3%,0.6%
11,Indiana Pacers,35.9,46.1,.438,0.20,1.31,-2.58,33-42,3-4,40-42,33-49,0.5%,,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,,NA,0.1,0.6,1.9,97.5,NA,,
12,Washington Wizards,36.4,45.6,.444,0.15,0.32,-0.83,33-42,3-4,40-42,33-49,0.5%,,NA,NA,NA,NA,NA,NA,NA,0.5,NA,,NA,NA,0.2,2.7,97.2,NA,,
13,Orlando Magic,34.8,47.2,.424,0.10,1.07,-2.30,32-43,3-4,39-43,32-50,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,0.3,99.7,NA,,
14,Charlotte Hornets,27.1,54.9,.331,0.35,0.40,-5.61,25-51,2-4,31-51,25-57,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,18.4,63.6,.224,0.62,-0.71,-7.34,16-58,2-6,23-59,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.8,27.2,.668,-0.39,0.40,3.76,50-24,5-3,58-24,50-32,100.0%,100.0%,96.4,3.4,0.3,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.3%,12.2%
