Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,59.2,21.8,.730,1.43,-0.67,10.80,15-4,44-18,72-9,42-39,100.0%,82.4%,80.3,15.9,3.2,0.5,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,47.4%,32.9%
2,Philadelphia 76ers,54.8,27.2,.669,1.64,-0.89,8.64,12-7,43-20,67-15,41-41,99.9%,16.7%,15.7,51.4,21.5,7.4,2.7,0.8,0.2,0.2,NA,99.5,0.3,0.1,NA,NA,,NA,28.8%,17.1%
3,Orlando Magic,51.0,31.0,.622,-1.43,0.01,4.57,14-5,37-26,66-16,37-45,98.6%,84.9%,3.2,19.6,34,21.8,10.4,5.7,2.5,1.5,NA,94.7,2.7,1.6,0.7,0.4,0.1,NA,8.2%,3.7%
4,New York Knicks,48.5,32.5,.599,-0.63,0.31,4.79,12-7,37-25,62-19,34-47,95.5%,0.9%,0.8,8.3,22.1,26.5,18,10.6,5.6,3.8,NA,86.2,6.8,3.4,2.2,1.1,0.4,NA,7.7%,3.4%
5,Milwaukee Bucks,45.7,35.3,.564,-0.91,0.37,1.67,13-6,33-29,59-22,31-50,84.2%,62.8%,0.1,2.7,9,16.5,19.8,15.7,11.7,8.8,NA,63.7,13,9.4,7.1,4.6,2.2,NA,2.0%,0.6%
6,Miami Heat,43.7,38.3,.533,-1.02,0.15,0.93,11-8,33-30,59-23,27-55,66.5%,8.2%,0.1,0.8,3.1,7.2,12,14.8,14.7,13.9,NA,38.0,14.9,14.6,12.9,11.4,8.2,NA,1.2%,0.3%
7,Atlanta Hawks,43.3,38.7,.528,0.72,-0.01,1.72,9-9,34-30,56-26,28-54,62.7%,7.0%,NA,0.5,2.4,6.3,10.3,13.4,15.2,14.7,NA,32.8,15.1,14.9,14.2,13,10.1,NA,1.4%,0.4%
8,Brooklyn Nets,42.9,39.1,.523,0.44,0.11,1.71,9-9,34-30,58-24,29-53,59.4%,,NA,0.3,1.7,4.6,9.4,12.5,15.3,15.4,NA,28.6,14.7,15.4,16.2,14.2,11.0,NA,1.4%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Cleveland Cavaliers,42.4,39.6,.517,1.25,-0.33,0.41,10-9,32-31,58-24,28-54,54.2%,18.4%,NA,0.3,1.5,4.3,8.4,11.5,13.9,14.5,NA,25.9,13.4,15.6,16.2,15.7,13.3,NA,0.7%,0.3%
