Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
3,Denver Nuggets,56.8,25.2,.693,0.06,-0.57,4.73,51-22,6-3,60-22,52-30,100.0%,29.2%,29.2,34,36.3,0.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.2%,4.0%
4,Los Angeles Clippers,51.1,30.9,.623,0.15,-0.11,3.62,45-27,6-4,55-27,46-36,99.5%,95.8%,NA,0.1,1.5,50.7,39.6,6.1,1,0.5,NA,98.0,1.5,0.4,NA,NA,,NA,5.8%,1.2%
5,New Orleans Pelicans,50.5,31.5,.616,-0.10,0.85,5.10,45-28,6-3,54-28,46-36,99.3%,79.1%,NA,NA,0.5,42.1,37.2,16.2,2.3,1.1,NA,96.0,3.2,0.7,0.2,NA,,NA,13.3%,3.8%
6,Dallas Mavericks,48.6,33.4,.593,0.16,-0.40,2.36,43-29,6-4,53-29,44-38,91.3%,20.9%,NA,NA,NA,4.4,18.6,44.3,15.9,8,NA,67.4,21.3,8.9,2.3,0.2,,NA,2.8%,0.4%
7,Sacramento Kings,46.9,35.1,.572,0.34,2.21,1.38,42-30,5-5,52-30,42-40,71.0%,2.5%,NA,NA,NA,0.4,2.4,19.4,29.1,19.6,NA,22.3,33.5,26.7,13,3.6,1.0,NA,1.1%,0.2%
8,Phoenix Suns,46.9,35.1,.572,-0.55,4.67,2.42,43-30,4-5,52-30,43-39,65.6%,1.2%,NA,NA,NA,0.4,1.6,11,30.9,21.9,NA,12.9,27,33,21.9,4.5,0.7,NA,2.1%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,45.8,36.2,.558,0.60,-0.60,0.88,41-32,5-4,50-32,41-41,40.8%,0.6%,NA,NA,NA,0.1,0.5,2.8,16.6,20.9,NA,3.3,11.9,23.7,36,20.2,4.9,NA,0.7%,0.1%
10,Golden State Warriors,44.1,37.9,.537,0.44,-1.98,2.32,38-34,6-4,48-34,39-43,26.5%,,NA,NA,NA,NA,NA,0.2,3.4,23,NA,0.2,1.3,5.2,22.2,56.6,14.6,NA,0.9%,0.2%
11,Houston Rockets,42.4,39.6,.517,0.05,0.37,1.94,37-35,5-5,47-35,37-45,6.0%,,NA,NA,NA,NA,NA,NA,0.8,5.2,NA,,0.3,1.4,4.6,14.9,78.8,NA,0.2%,
12,Utah Jazz,31.8,50.2,.387,0.41,2.74,-3.80,29-44,3-6,37-45,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.3,54.7,.333,0.62,-1.01,-6.35,24-49,3-6,33-49,24-58,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,21.6,60.4,.263,0.76,0.32,-7.53,19-54,3-6,26-56,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.6,62.4,.239,0.60,1.69,-6.63,17-56,3-6,25-57,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
