Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,59.1,22.9,.721,1.74,-0.58,10.22,16-5,43-18,71-11,46-36,100.0%,80.3%,77.9,17.5,3.5,0.9,0.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,43.9%,31.7%
2,Philadelphia 76ers,55.3,26.7,.674,1.23,-0.74,8.33,14-7,41-20,69-13,42-40,99.9%,19.1%,18.4,52.8,17.4,6.5,2.9,1.3,0.3,0.2,NA,99.3,0.4,0.2,0.1,NA,,NA,28.7%,18.7%
3,Orlando Magic,50.0,32.0,.609,-0.85,0.03,4.06,15-7,35-25,65-17,36-46,95.3%,86.5%,1.9,13,27.2,21.2,13.9,9.6,5.2,3.4,NA,86.7,6,4.1,2.3,0.8,0.1,NA,6.6%,3.0%
4,Milwaukee Bucks,48.7,33.3,.594,-0.27,0.25,3.14,15-7,34-26,62-20,35-47,91.8%,52.7%,1,7,18.1,20,17.4,13.2,9,6.1,NA,76.6,10.3,6.9,4,1.7,0.4,NA,4.2%,1.6%
5,Brooklyn Nets,47.7,34.3,.582,0.51,-0.05,4.28,12-9,36-25,62-20,33-49,88.6%,0.4%,0.4,3.4,11.5,16.4,18.1,17,13.1,8.8,NA,66.7,13.5,10.1,6.1,3,0.7,NA,6.0%,2.8%
6,Indiana Pacers,46.7,35.3,.569,-0.27,0.22,3.24,12-8,35-27,62-20,33-49,82.9%,32.5%,0.3,3.2,10,13.3,15,15.1,14.6,11.4,NA,56.9,14.9,12.6,8.7,5,2.0,NA,3.6%,1.4%
7,New York Knicks,46.0,36.0,.561,-0.04,0.55,3.25,12-9,34-27,60-22,30-52,78.5%,0.2%,0.2,1.6,6,9.7,13.8,16.3,16.9,14.1,NA,47.6,17.6,15.3,11.7,5.7,2.1,NA,3.8%,1.5%
8,Cleveland Cavaliers,45.0,37.0,.549,0.80,-0.14,1.48,13-9,32-28,60-22,32-50,68.5%,14.8%,NA,1,4.5,7.1,10.6,13.4,16.2,15.6,NA,36.7,16.7,17.7,15.7,9.6,3.7,NA,1.6%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,43.3,38.7,.528,-0.07,-0.02,0.79,12-10,31-29,57-25,30-52,51.6%,9.7%,NA,0.4,1.5,3.8,5.6,9,13.9,17.5,NA,20.2,12.5,17.9,22.8,18.1,8.6,NA,1.0%,0.3%
10,Atlanta Hawks,41.0,41.0,.500,1.27,-0.04,1.03,9-12,32-29,55-27,26-56,32.3%,3.8%,NA,0.1,0.4,1.2,2.3,4.4,8.2,15.7,NA,8.4,6.5,11.4,19,31.5,23.3,NA,0.6%,0.2%
11,Toronto Raptors,37.6,44.4,.459,0.77,0.15,-0.96,9-13,29-31,52-30,23-59,9.4%,,NA,NA,NA,0.1,0.2,0.7,2.3,6.1,NA,1.0,1.5,3.6,8.2,19.4,66.3,NA,0.1%,
12,Chicago Bulls,33.5,48.5,.409,0.28,0.05,-3.81,9-14,25-34,47-35,21-61,1.2%,,NA,NA,NA,NA,NA,NA,0.2,1,NA,,0.1,0.4,1.3,5,93.2,NA,,
13,Charlotte Hornets,28.3,53.7,.345,0.68,0.48,-7.23,7-13,21-41,41-41,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.2,99.7,NA,,
14,Washington Wizards,23.2,58.8,.283,0.96,0.44,-8.08,3-18,20-41,38-44,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,18.7,63.3,.228,-0.01,0.79,-10.24,2-20,17-43,33-49,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,55.8,26.2,.681,-1.33,-0.32,6.48,17-4,39-22,69-13,41-41,100.0%,64.9%,62.8,25.8,7.3,2.5,1,0.4,0.1,0.1,NA,99.8,0.1,0.1,NA,NA,,NA,29.6%,13.1%
2,Oklahoma City Thunder,53.8,28.2,.656,-0.06,-0.62,7.18,14-7,40-21,67-15,39-43,99.8%,31.8%,30.6,42.9,14.8,6.4,3,1.2,0.6,0.2,NA,99.0,0.6,0.3,0.1,0.1,,NA,32.9%,15.3%
3,Denver Nuggets,48.2,33.8,.588,0.14,-0.57,3.14,14-9,34-25,62-20,31-51,93.8%,3.3%,3,10.1,22,19.7,16.3,11.6,6.8,4.3,NA,82.7,7.3,4.9,2.9,1.5,0.8,NA,9.6%,2.7%
4,Houston Rockets,47.4,34.6,.578,0.48,-0.82,3.90,10-9,37-26,62-20,33-49,90.5%,60.0%,1.9,8.9,19,18.2,16,11.7,8.5,6.3,NA,75.6,8.1,6.7,5,3,1.5,NA,9.7%,2.9%
5,Dallas Mavericks,45.5,36.5,.555,-1.57,0.06,1.62,13-8,33-28,60-22,32-50,78.7%,35.5%,0.7,4,10.5,12.5,14.6,14.3,11.6,10.5,NA,56.5,12.1,11.2,8.9,6.9,4.4,NA,4.2%,0.9%
6,Los Angeles Lakers,45.0,37.0,.549,0.01,0.03,1.19,14-9,31-28,58-24,30-52,74.9%,32.4%,0.4,2.9,8.9,11.9,12.7,14,12.4,11.8,NA,50.7,13.4,12.7,11.1,7.5,4.5,NA,3.3%,0.8%
7,Los Angeles Clippers,44.5,37.5,.543,-1.62,0.10,2.43,11-10,34-27,57-25,30-52,72.4%,27.3%,0.4,2.5,7.4,10.4,11.5,13,14.6,12.6,NA,45.2,14.1,12.8,11.3,9.6,7.1,NA,4.7%,1.1%
8,Golden State Warriors,43.5,38.5,.531,1.41,-0.94,1.81,10-12,34-26,58-24,27-55,63.6%,18.4%,0.1,1.4,4.2,7.6,9.8,11.4,14.8,14.4,NA,34.5,14.2,14.6,13.9,12.9,10.0,NA,3.3%,0.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Sacramento Kings,43.2,38.8,.526,0.38,0.00,0.08,12-8,31-31,57-25,28-54,56.7%,16.1%,0.1,1.1,3.8,6.5,8.3,10.5,12.8,13.4,NA,30.4,12.6,14.1,14.8,15,13.1,NA,1.4%,0.3%
10,Phoenix Suns,41.1,40.9,.501,-2.39,0.48,-0.25,12-10,29-31,55-27,26-56,36.3%,5.9%,NA,0.2,1.2,2.5,3.5,6,9.3,13.7,NA,13.3,8.8,12.1,16.2,21.3,28.3,NA,0.7%,0.1%
