Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.4,19.6,.761,0.50,-0.90,10.56,26-7,36-13,72-10,51-31,100.0%,86.6%,86.3,12.9,0.8,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,50.5%,34.7%
2,Philadelphia 76ers,58.1,23.9,.709,-0.67,-0.59,9.48,23-10,35-14,69-13,46-36,100.0%,13.4%,13.3,76.2,9.7,0.8,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,37.8%,24.6%
3,Milwaukee Bucks,51.9,30.1,.633,-1.26,0.62,3.77,25-10,27-20,64-18,38-44,99.6%,84.0%,0.4,9.9,64.4,14.7,6.2,3,0.7,0.4,NA,98.5,1,0.4,NA,NA,,NA,4.8%,1.7%
4,Orlando Magic,46.1,35.9,.562,0.03,-0.77,1.83,19-15,27-21,58-24,33-49,90.4%,58.1%,NA,0.3,6.6,22.4,19.7,18.5,14.1,8.9,NA,67.5,15.5,11.9,3.7,1.1,0.3,NA,1.5%,0.3%
5,Indiana Pacers,45.5,36.5,.554,-0.42,0.22,1.89,19-14,26-23,58-24,32-50,87.7%,8.5%,NA,0.2,5.7,15.1,18.6,18.9,17.8,11.5,NA,58.4,18.6,15.5,5,1.8,0.6,NA,1.4%,0.4%
6,Cleveland Cavaliers,45.8,36.2,.558,0.70,-0.84,1.76,19-15,27-21,58-24,34-48,88.6%,7.5%,NA,0.2,5.7,14.7,19.2,19.6,17.7,11.4,NA,59.4,19.7,15.2,4.2,1.1,0.4,NA,1.5%,0.3%
7,New York Knicks,46.0,36.0,.560,0.37,0.03,2.37,19-15,27-21,58-24,34-48,90.8%,,NA,0.2,4.8,17.8,19.6,20.2,17.7,10.4,NA,62.6,18.5,13.9,3.7,1.1,0.3,NA,1.9%,0.7%
8,Miami Heat,44.7,37.3,.545,-0.94,0.08,0.44,20-14,25-23,57-25,31-51,81.6%,40.0%,NA,0.1,2.5,14.2,15.3,16.9,19.1,13.6,NA,49.0,19.2,21,7.1,2.7,1.0,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,38.4,43.6,.468,0.01,0.00,-0.39,14-19,24-25,50-32,25-57,23.6%,1.9%,NA,NA,NA,0.3,0.9,1.4,5.4,15.7,NA,2.6,3.4,8.5,27.2,25,33.4,NA,0.1%,
10,Brooklyn Nets,36.5,45.5,.445,-0.03,0.15,-1.83,15-20,21-26,48-34,25-57,12.9%,,NA,NA,NA,0.1,0.1,0.5,2.9,9.3,NA,0.7,1.3,5.1,16.5,23,53.5,NA,,
11,Chicago Bulls,36.9,45.1,.450,0.90,-1.09,-1.94,15-21,22-24,48-34,26-56,13.1%,,NA,NA,NA,NA,0.2,0.6,2.5,9.8,NA,0.8,1.6,5,17.7,23,52.0,NA,,
12,Toronto Raptors,36.4,45.6,.444,-0.19,0.14,-1.22,14-20,22-26,50-32,25-57,11.7%,,NA,NA,NA,NA,0.1,0.4,2.2,8.9,NA,0.6,1.2,3.6,14.9,21.3,58.4,NA,,
13,Charlotte Hornets,21.7,60.3,.264,0.52,0.31,-10.01,8-24,14-36,34-48,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,19.0,63.0,.232,0.08,0.50,-10.28,6-27,13-36,31-51,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.7,66.3,.192,0.77,0.00,-10.38,3-31,13-35,27-55,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.9,24.1,.706,0.83,-1.14,8.90,23-10,35-14,69-13,44-38,100.0%,60.7%,60.1,25.4,11.1,2.6,0.6,0.1,NA,NA,NA,99.9,NA,NA,NA,NA,,NA,43.3%,20.8%
2,Minnesota Timberwolves,55.9,26.1,.681,0.72,-0.91,5.72,24-9,32-17,66-16,41-41,100.0%,27.1%,26.6,37.7,23.7,8.5,2.7,0.6,0.1,0.1,NA,99.8,0.1,0.1,NA,NA,,NA,17.6%,5.9%
3,Denver Nuggets,54.5,27.5,.665,0.23,-0.55,5.54,25-11,30-16,65-17,43-39,99.9%,12.2%,11.9,27.6,37.9,15.1,5.7,1.4,0.3,0.1,NA,99.6,0.3,0.1,NA,NA,,NA,16.3%,5.2%
4,Los Angeles Clippers,50.0,32.0,.610,-0.67,0.23,4.27,21-12,29-20,63-19,38-44,97.7%,82.1%,1.1,6.6,15.3,33.6,23.1,11,4.8,2.4,NA,90.5,5.6,2.4,1.1,0.3,0.1,NA,8.9%,2.3%
5,New Orleans Pelicans,48.0,34.0,.585,-0.50,0.11,3.41,21-14,27-20,59-23,37-45,91.5%,54.9%,0.3,1.7,6.4,19.6,24.6,20.6,11.4,7,NA,73.2,12.9,7.6,3.9,1.8,0.5,NA,5.5%,1.1%
6,Houston Rockets,46.3,35.7,.565,0.07,-0.42,3.54,17-15,29-21,57-25,35-47,84.1%,36.9%,NA,0.6,3.4,10.7,19.7,21.5,16.7,11.5,NA,55.9,16.8,12.5,8.2,4.7,1.9,NA,4.6%,1.1%
7,Sacramento Kings,45.3,36.7,.552,0.44,0.27,1.04,20-13,25-24,58-24,31-51,72.3%,11.8%,NA,0.3,1.5,5.5,11.6,17.8,19.3,16.2,NA,36.8,21.1,19.2,12.9,6.9,3.1,NA,1.2%,0.2%
8,Golden State Warriors,43.4,38.6,.530,1.44,-1.14,1.97,16-18,27-21,55-27,31-51,57.7%,4.8%,NA,0.1,0.4,2.2,5.1,12.9,18.1,18.9,NA,20.7,16.9,18.8,18.9,14.6,10.2,NA,1.5%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,43.1,38.9,.526,-0.91,0.65,0.17,20-15,23-24,56-26,31-51,51.7%,8.2%,NA,0.1,0.3,1.9,5.5,9.6,16.7,17.5,NA,17.4,15.9,19.9,21.6,16.2,9.0,NA,0.7%,0.1%
10,Los Angeles Lakers,40.0,42.0,.488,0.46,0.23,-0.43,17-18,23-24,52-30,28-54,21.9%,0.7%,NA,NA,NA,0.2,0.6,2.1,6,12.9,NA,2.9,4.8,9.4,16.7,28,38.2,NA,0.2%,
11,Phoenix Suns,40.2,41.8,.490,-1.68,1.04,-0.32,18-16,22-26,54-28,29-53,23.1%,0.7%,NA,NA,NA,0.1,0.7,2.4,6.6,13.2,NA,3.3,5.4,10,16.5,26.1,38.7,NA,0.2%,
12,Utah Jazz,32.5,49.5,.397,-0.96,1.65,-4.82,16-19,17-30,44-38,20-62,0.2%,,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,0.1,0.2,1.3,98.4,NA,,
13,Memphis Grizzlies,27.4,54.6,.335,0.02,0.35,-6.57,11-23,16-32,38-44,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,23.1,58.9,.282,-0.93,1.57,-7.87,9-24,14-35,35-47,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.2,64.8,.210,1.12,0.38,-10.53,5-29,12-36,28-54,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
