Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,60.6,19.4,.758,3.38,-0.77,16.75,9-2,52-17,73-7,47-33,100.0%,94.7%,94.5,5.1,0.3,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,65.1%,53.9%
2,Philadelphia 76ers,52.2,27.8,.652,1.47,-0.20,9.20,8-3,44-25,65-15,37-43,99.8%,5.0%,4.9,64.6,17.6,7.6,3.1,1.2,0.5,0.3,NA,99.0,0.6,0.3,0.1,0.1,,NA,17.6%,10.8%
3,New York Knicks,46.9,33.1,.586,1.92,-0.05,5.83,6-5,41-28,62-18,32-48,94.7%,0.4%,0.4,12.2,26.9,20.5,14.4,9.7,6.6,4.1,NA,84.0,7,4.2,2.5,1.4,0.9,NA,6.5%,3.2%
4,Indiana Pacers,45.0,35.0,.562,0.16,0.16,3.34,7-4,38-31,61-19,30-50,87.4%,62.2%,0.1,7.4,18.1,18.1,15.5,12.2,9.1,7,NA,71.4,9.8,6.9,5.6,3.5,2.8,NA,3.0%,1.2%
5,Atlanta Hawks,44.2,35.8,.553,0.33,0.14,3.42,6-5,38-31,59-21,30-50,84.6%,60.2%,0.1,5,14.3,16.3,15.4,14.2,10.9,8.4,NA,65.3,10.9,8.8,6.9,4.6,3.6,NA,2.9%,1.2%
6,Brooklyn Nets,42.5,37.5,.532,1.42,0.29,2.42,6-6,37-31,59-21,28-52,71.6%,,NA,1.7,6.1,9.7,12.9,14.4,14,13,NA,44.7,14.6,12.9,11.2,8.8,7.9,NA,2.0%,0.7%
7,Milwaukee Bucks,41.8,38.2,.523,1.15,0.22,0.43,7-4,35-34,57-23,28-52,64.7%,21.4%,NA,1.6,5.5,8.5,10.6,12.7,13.4,12.6,NA,38.7,13.3,13.5,12.6,10.3,11.5,NA,0.8%,0.3%
8,Miami Heat,41.1,38.9,.514,-1.02,0.36,-0.60,8-4,33-35,56-24,27-53,57.0%,24.5%,NA,1,4.3,7.1,9.4,10.6,11.6,13,NA,32.5,12,13.5,13.7,12.9,15.4,NA,0.6%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Cleveland Cavaliers,41.0,39.0,.513,2.58,-0.15,0.95,5-6,36-33,58-22,26-54,57.9%,15.9%,NA,0.9,3.7,6.2,8.9,11,13.5,13.7,NA,30.7,13.2,14,13.7,12.7,15.8,NA,0.7%,0.3%
10,Orlando Magic,40.1,39.9,.501,-1.68,0.45,-0.04,6-5,34-35,55-25,23-57,47.8%,15.2%,NA,0.5,2.7,4.5,6.9,8.6,11.3,13.4,NA,23.1,10.7,13.6,15.3,15.5,21.9,NA,0.6%,0.2%
11,Toronto Raptors,37.7,42.3,.471,1.25,0.55,-1.12,5-6,33-36,54-26,23-57,26.8%,,NA,0.1,0.5,1.4,2.7,4.7,7.2,10.2,NA,9.4,6.3,9.4,11.9,17.2,45.7,NA,0.2%,0.1%
12,Chicago Bulls,33.5,46.5,.419,0.16,0.45,-3.59,4-8,30-38,50-30,18-62,5.7%,0.5%,NA,NA,NA,0.1,0.3,0.6,1.5,3.1,NA,1.1,1.3,2,4.5,7.5,83.6,NA,,
13,Charlotte Hornets,30.1,49.9,.377,0.12,0.74,-6.79,3-7,27-43,47-33,15-65,0.9%,0.1%,NA,NA,NA,NA,NA,0.1,0.2,0.6,NA,0.1,0.2,0.4,0.8,2.5,96.1,NA,,
14,Detroit Pistons,29.8,50.2,.372,-0.46,0.65,-5.05,2-10,28-40,45-35,15-65,0.8%,0.1%,NA,NA,NA,NA,NA,NA,0.2,0.5,NA,0.1,0.1,0.4,0.8,1.9,96.7,NA,,
15,Washington Wizards,28.7,51.3,.359,0.95,0.51,-6.78,2-9,27-42,44-36,13-67,0.4%,,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,,0.1,0.1,0.5,1.2,98.1,NA,,
1,Denver Nuggets,52.1,27.9,.651,-0.73,-0.82,7.45,9-2,43-26,66-14,37-43,99.9%,44.7%,41.6,27.3,15.6,8.9,4.3,1.8,0.4,0.2,NA,99.4,0.5,0.1,NA,NA,,NA,26.7%,8.5%
