Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.7,19.3,.765,0.46,-1.03,10.91,28-8,35-11,72-10,53-29,100.0%,97.6%,97.5,2.4,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,60.5%,45.6%
2,Philadelphia 76ers,54.9,27.1,.669,-0.69,-0.50,7.54,23-12,32-15,65-17,40-42,100.0%,2.4%,2.4,71.8,16.9,5.6,2.3,0.7,0.3,0.1,NA,99.6,0.4,0.1,NA,NA,,NA,23.7%,13.6%
3,Milwaukee Bucks,50.2,31.8,.612,-1.06,0.63,3.15,25-12,25-20,63-19,39-43,98.4%,63.6%,0.1,13.9,33.3,20.6,14,10,4.1,2.4,NA,91.9,5.6,2.2,0.2,NA,,NA,3.9%,1.4%
4,New York Knicks,48.4,33.6,.590,0.26,-0.08,3.59,21-15,27-19,60-22,36-46,96.0%,,NA,4.3,15.5,21.2,20,18.1,11.2,5.7,NA,79.1,13,7,0.8,0.1,,NA,4.5%,1.7%
5,Orlando Magic,47.4,34.6,.578,0.08,-0.93,2.02,21-15,26-20,58-24,35-47,93.3%,70.8%,NA,3,12.7,19.6,19.5,16.8,14.1,7.8,NA,71.5,15.6,10.9,1.5,0.5,0.1,NA,1.9%,0.6%
6,Indiana Pacers,47.1,34.9,.575,0.07,-0.26,2.71,21-15,26-20,58-24,34-48,93.0%,23.6%,NA,3,11.6,15.6,18.6,19.2,15.7,9.3,NA,68.0,17.6,12,2,0.4,0.1,NA,3.1%,1.1%
7,Cleveland Cavaliers,46.3,35.7,.564,-0.01,-0.48,1.71,21-15,25-21,57-25,34-48,88.7%,12.8%,NA,1.3,7.4,10.3,14.4,20.4,21.8,13.1,NA,53.8,23,18.8,3.4,0.8,0.3,NA,1.6%,0.4%
8,Miami Heat,44.6,37.4,.544,-0.83,-0.08,0.23,21-15,24-22,55-27,33-49,78.7%,28.9%,NA,0.5,2.6,7,11,14.1,24.9,18.7,NA,35.1,21.3,33.5,7,2.3,0.9,NA,0.7%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,36.9,45.1,.450,-0.21,0.06,-0.91,15-21,22-24,49-33,26-56,14.4%,,NA,NA,NA,NA,0.1,0.3,2.1,11.8,NA,0.5,0.9,4.1,22,24.5,48.0,NA,0.1%,
10,Chicago Bulls,37.3,44.7,.454,0.18,-0.58,-1.97,17-21,20-24,50-32,27-55,14.4%,,NA,NA,NA,NA,0.1,0.2,2.6,11.5,NA,0.3,1.2,5.1,25.6,25.8,42.0,NA,,
11,Brooklyn Nets,36.3,45.7,.443,-0.17,0.18,-1.82,16-21,20-25,47-35,25-57,12.5%,,NA,NA,NA,NA,NA,0.1,2,10.3,NA,0.2,0.9,3.7,21,23.5,50.7,NA,,
12,Atlanta Hawks,36.2,45.8,.442,0.03,-0.03,-1.51,14-21,22-25,48-34,25-57,10.7%,0.3%,NA,NA,NA,NA,NA,0.1,1.4,9.2,NA,0.2,0.6,2.8,16.5,22.2,57.8,NA,,
13,Charlotte Hornets,20.9,61.1,.255,0.42,0.29,-10.08,8-26,13-35,32-50,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,17.9,64.1,.218,0.27,0.29,-10.56,6-30,12-34,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.3,66.7,.186,0.73,-0.09,-10.38,3-33,12-34,27-55,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,56.4,25.6,.688,0.30,-0.77,7.87,24-11,32-15,67-15,43-39,100.0%,45.5%,43.4,29.9,16.7,7.4,2.2,0.4,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,35.5%,15.6%
2,Minnesota Timberwolves,56.2,25.8,.686,0.83,-1.02,6.11,25-10,31-16,68-14,45-37,100.0%,41.3%,39.5,31.7,17.3,8.4,2.8,0.3,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,21.2%,7.8%
3,Denver Nuggets,54.0,28.0,.658,-0.04,-0.35,5.38,26-12,28-16,65-17,42-40,99.9%,13.1%,12.5,21.1,33.4,22.3,8.2,2,0.4,0.2,NA,99.4,0.6,0.1,NA,NA,,NA,15.9%,5.2%
4,Los Angeles Clippers,51.7,30.3,.630,-0.41,0.01,5.23,23-13,29-17,64-18,40-42,99.4%,94.2%,4.2,13.8,22.5,34.2,16.4,6,1.6,0.8,NA,97.1,2,0.7,0.2,NA,,NA,13.8%,4.3%
5,New Orleans Pelicans,48.5,33.5,.592,-0.26,-0.06,3.91,22-15,27-18,59-23,36-46,95.2%,62.1%,0.4,2.8,7.2,17.2,33,20.1,9.4,5.1,NA,80.7,11.1,5.2,2.2,0.8,0.2,NA,6.8%,1.7%
6,Dallas Mavericks,45.5,36.5,.555,-0.83,0.54,1.36,22-15,24-21,57-25,33-49,79.0%,21.3%,NA,0.4,1.3,4.6,15,22.8,20.1,14.8,NA,44.1,22.7,17.2,9.9,4.7,1.4,NA,1.8%,0.3%
7,Houston Rockets,44.7,37.3,.546,0.31,-0.54,2.63,18-17,27-20,56-26,30-52,74.2%,16.7%,NA,0.2,0.9,3.4,12,20.5,20.8,16.4,NA,37.0,20.6,17.8,13.6,7,4.0,NA,3.1%,0.6%
8,Sacramento Kings,44.2,37.8,.539,0.48,0.27,0.25,21-14,23-24,58-24,32-50,64.6%,4.2%,NA,0.1,0.5,2.2,7.7,16.6,19.6,17.9,NA,27.1,21,22.6,16.3,9,4.1,NA,0.8%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,41.9,40.1,.511,0.91,-0.77,1.10,17-19,25-21,54-28,30-52,45.0%,1.0%,NA,NA,0.1,0.3,2.1,7.7,16.3,18.6,NA,10.2,13.5,18.2,21.8,19.1,17.3,NA,0.9%,0.1%
10,Los Angeles Lakers,39.6,42.4,.483,0.41,0.24,-0.73,18-19,22-23,53-29,28-54,22.4%,0.4%,NA,NA,0.1,0.1,0.5,2,6.1,13.5,NA,2.7,4.5,9.6,17.9,28.4,36.9,NA,0.1%,
11,Phoenix Suns,39.2,42.8,.478,-1.51,1.06,-0.73,19-18,20-25,52-30,28-54,18.7%,0.1%,NA,NA,NA,0.1,0.2,1.7,5.3,11.4,NA,2.0,3.7,8,15.8,24.6,46.0,NA,0.1%,
12,Utah Jazz,35.2,46.8,.429,-0.13,1.01,-3.74,18-20,17-27,47-35,24-58,1.7%,,NA,NA,NA,NA,NA,0.1,0.3,1.4,NA,0.1,0.3,0.7,2.3,6.3,90.5,NA,,
13,Memphis Grizzlies,30.0,52.0,.366,0.12,0.24,-5.55,13-23,17-29,42-40,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.3,99.7,NA,,
14,Portland Trail Blazers,23.2,58.8,.283,-0.78,1.60,-8.15,10-25,13-34,35-47,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.5,64.5,.213,1.24,0.23,-10.13,5-30,13-34,28-54,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
