Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,61.1,20.9,.745,1.26,-1.02,10.40,21-6,40-15,72-10,44-38,100.0%,73.3%,72.8,24.3,2.8,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,44.0%,31.3%
2,Philadelphia 76ers,58.7,23.3,.716,-0.86,-0.49,10.51,19-8,40-15,70-12,43-39,100.0%,26.7%,26.3,63.9,8.9,0.8,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,43.3%,31.1%
3,Milwaukee Bucks,52.0,30.0,.634,-1.44,0.43,3.95,21-7,31-23,66-16,38-44,99.7%,93.3%,0.9,10.6,62.5,17,5.6,2.2,0.7,0.3,NA,98.8,0.8,0.3,0.1,NA,,NA,5.0%,1.8%
4,Orlando Magic,47.1,34.9,.574,-0.17,-0.51,2.46,16-11,31-24,61-21,33-49,93.3%,73.5%,NA,0.7,12.9,31.7,21.7,13.8,7.6,4.9,NA,80.9,8.7,5.1,3.4,1.5,0.5,NA,2.1%,0.7%
5,New York Knicks,46.6,35.4,.569,-0.47,0.57,2.86,16-11,31-24,61-21,33-49,93.1%,,NA,0.5,7.9,25.6,27.6,16.6,9.2,5.7,NA,78.2,10.4,6.1,3,1.5,0.9,NA,3.1%,1.1%
6,Cleveland Cavaliers,44.1,37.9,.538,1.04,-0.72,0.73,16-13,28-25,58-24,31-51,78.0%,5.3%,NA,0.1,2.8,9.8,17.1,21,15.3,11.9,NA,50.7,16.6,13.5,9.4,5.8,3.9,NA,0.8%,0.2%
7,Miami Heat,42.6,39.4,.520,-1.30,0.30,-0.20,16-12,27-27,56-26,28-54,62.9%,18.4%,NA,NA,1.1,6.9,10.4,14.2,16.4,13.9,NA,32.6,17,16.1,14.6,11,8.7,NA,0.4%,0.1%
8,Indiana Pacers,40.9,41.1,.498,-0.95,0.54,0.01,14-13,27-28,54-28,27-55,47.9%,1.4%,NA,NA,0.5,2.6,5.1,10,14,15.7,NA,18.2,13.5,15.8,15.9,16.4,20.2,NA,0.3%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,40.9,41.1,.499,0.42,-0.21,0.68,12-15,29-26,54-28,25-57,46.2%,8.1%,NA,NA,0.4,2.6,5,8,13.4,16.8,NA,16.1,12,15.3,18.5,18.2,19.9,NA,0.5%,0.1%
10,Brooklyn Nets,41.3,40.7,.504,0.24,-0.07,0.50,13-14,28-27,55-27,28-54,53.2%,,NA,NA,0.3,2.5,6.2,11.3,16.2,16.7,NA,20.4,15.3,17,16.8,15.7,14.9,NA,0.5%,0.1%
11,Chicago Bulls,37.1,44.9,.453,0.12,-0.43,-1.92,13-17,24-28,49-33,25-57,13.9%,0.1%,NA,NA,NA,0.2,0.6,1.7,4,7.5,NA,2.5,3.2,5.9,10,16.4,62.1,NA,0.1%,
12,Toronto Raptors,36.6,45.4,.446,0.39,-0.07,-1.54,11-16,26-29,52-30,23-59,11.8%,,NA,NA,NA,0.1,0.5,1.2,3.3,6.6,NA,1.8,2.5,5,8.4,13.6,68.8,NA,,
13,Charlotte Hornets,22.1,59.9,.269,0.23,0.56,-10.35,7-19,15-41,36-46,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,21.4,60.6,.261,0.22,0.41,-9.26,5-22,16-39,35-47,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.9,66.1,.194,0.67,0.26,-11.08,2-26,14-40,29-53,4-78,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.1,24.9,.696,0.04,-0.50,6.81,21-6,36-19,71-11,42-40,100.0%,56.1%,54.9,28,11.7,3.9,1,0.3,NA,0.1,NA,99.9,0.1,NA,NA,NA,,NA,24.9%,8.6%
2,Oklahoma City Thunder,55.8,26.2,.681,0.24,-0.57,7.93,18-8,38-18,67-15,44-38,100.0%,33.5%,32.8,37.7,18.8,7.5,2.1,0.8,0.2,0.1,NA,99.7,0.3,NA,NA,NA,,NA,33.4%,13.8%
3,Denver Nuggets,53.0,29.0,.647,0.76,-0.75,5.62,19-10,34-19,65-17,38-44,99.5%,10.3%,10,21.5,35,19.3,8.6,3.3,1.2,0.7,NA,97.7,1.6,0.5,0.2,0.1,,NA,16.9%,5.3%
4,Los Angeles Clippers,49.9,32.1,.609,-0.57,0.01,4.93,17-11,33-21,62-20,36-46,96.9%,74.8%,1.8,8.7,19.5,30.7,17.7,9.9,5.5,3.1,NA,88.3,6,3.4,1.7,0.5,0.1,NA,12.1%,3.6%
5,New Orleans Pelicans,46.1,35.9,.562,-0.38,0.03,2.21,17-12,29-24,60-22,32-50,79.0%,38.7%,0.2,1.2,4.1,10.6,17.1,18.1,14.7,13.1,NA,51.3,15.8,13.9,10.5,6.1,2.5,NA,2.8%,0.5%
6,Houston Rockets,45.9,36.1,.559,0.08,-0.41,3.08,13-12,33-24,59-23,30-52,78.8%,40.7%,0.1,1.2,4.1,9.8,17.8,16.8,15.8,13.2,NA,49.8,15.4,13.9,11.1,7.1,2.7,NA,3.9%,0.8%
7,Sacramento Kings,45.3,36.7,.553,1.05,-0.06,1.05,16-10,29-27,58-24,33-49,70.6%,13.0%,0.1,0.8,2.9,7.2,12.7,16.2,16.4,14.4,NA,39.8,17.1,17.1,14,8.4,3.6,NA,1.7%,0.2%
8,Golden State Warriors,44.8,37.2,.547,1.93,-1.11,2.37,13-14,32-23,60-22,31-51,70.1%,10.4%,NA,0.6,2.3,5.8,11,16.9,18.5,15,NA,36.6,18.4,16.4,14,9.3,5.3,NA,2.8%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Dallas Mavericks,44.1,37.9,.537,-0.67,0.23,0.59,16-11,28-27,58-24,31-51,60.8%,20.6%,NA,0.3,1.6,4.5,9.8,12.5,16.1,16.2,NA,28.6,15.4,18,18.4,13.2,6.5,NA,1.1%,0.1%
10,Los Angeles Lakers,40.4,41.6,.492,-0.14,0.57,-0.63,15-14,25-28,53-29,26-56,25.0%,1.2%,NA,NA,0.1,0.5,1.2,3.1,6.7,13.5,NA,4.9,5.9,9.6,17,30.4,32.2,NA,0.2%,
11,Phoenix Suns,39.5,42.5,.482,-1.81,0.75,-0.77,14-13,26-29,54-28,26-56,19.3%,0.7%,NA,NA,0.1,0.3,1.1,2.2,5,10.8,NA,3.6,4.2,7.3,12.9,24.8,47.3,NA,0.2%,
