Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.9,25.1,.694,-0.26,-0.14,6.08,32-12,25-13,67-15,46-36,100.0%,90.7%,85.1,11.6,2.6,0.6,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,38.1%,24.6%
2,Brooklyn Nets,51.5,30.5,.628,0.02,-0.09,3.63,27-14,25-16,63-19,41-41,99.8%,7.6%,7,38.1,30.2,14.8,6.6,2.1,0.6,0.4,NA,98.8,0.8,0.4,NA,NA,,NA,15.1%,8.0%
3,Cleveland Cavaliers,50.6,31.4,.617,-0.05,-0.38,4.45,27-17,24-14,61-21,38-44,99.7%,78.0%,6.2,31.9,29.8,17.6,8.8,3.7,1.1,0.5,NA,98.1,1.4,0.4,0.1,NA,,NA,19.9%,10.8%
4,Philadelphia 76ers,48.2,33.8,.588,-0.59,0.65,3.08,26-16,22-18,60-22,37-45,98.2%,1.5%,1.2,10.1,17.9,27.3,21.8,12.8,4.6,2.5,NA,91.1,5.9,1.9,0.8,0.2,0.1,NA,11.2%,5.4%
5,Milwaukee Bucks,47.1,34.9,.574,-0.14,0.26,0.75,27-16,20-19,61-21,35-47,94.5%,21.2%,0.4,6.6,13,20.9,25.3,16.9,7.1,4.3,NA,83.2,9.6,4.3,1.9,0.7,0.4,NA,3.8%,1.3%
6,New York Knicks,45.4,36.6,.553,-0.35,0.52,2.47,24-19,21-18,56-26,34-48,90.2%,0.1%,0.1,1.4,4.8,12.2,20.2,27.4,15.3,8.9,NA,66.0,17.5,9.5,4.1,1.9,1.1,NA,7.4%,3.1%
7,Miami Heat,42.7,39.3,.520,-0.20,0.37,0.10,24-20,19-19,53-29,32-50,68.1%,76.0%,NA,0.3,1.2,4.6,9.7,17.4,19.9,15.1,NA,33.1,23.5,16.4,10.9,7.9,8.2,NA,1.8%,0.5%
8,Indiana Pacers,41.4,40.6,.505,0.16,0.03,-0.39,23-21,18-20,53-29,29-53,51.2%,0.7%,NA,0.1,0.5,1.1,3.8,9.1,18.8,17.8,NA,14.6,16.7,23.3,18.9,12.5,14.0,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,39.0,43.0,.476,-0.28,0.32,-1.26,21-22,18-21,50-32,29-53,25.8%,15.8%,NA,NA,0.1,0.4,1.1,3.2,8.7,12.4,NA,4.8,7.1,11.4,16.4,20,40.3,NA,0.3%,0.1%
