Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.0,19.0,.769,0.66,-1.85,10.06,37-11,26-8,70-12,53-29,100.0%,99.8%,99.6,0.4,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,59.3%,42.6%
2,New York Knicks,52.6,29.4,.641,-0.52,0.44,5.57,31-17,22-12,61-21,43-39,100.0%,0.1%,0.1,29.3,26.7,23.4,16.1,3.8,0.5,0.1,NA,99.4,0.6,NA,NA,NA,,NA,12.8%,5.7%
3,Cleveland Cavaliers,51.8,30.2,.632,0.09,-1.09,4.39,28-16,24-14,63-19,41-41,99.8%,50.7%,0.1,27.1,23.8,21.6,19.9,6,1,0.3,NA,98.5,1.4,0.1,NA,NA,,NA,8.0%,3.1%
4,Milwaukee Bucks,52.0,30.0,.634,-0.59,0.41,3.50,32-15,20-15,62-20,42-40,99.9%,47.1%,0.1,25.8,25.1,23.5,18.9,5.7,0.6,0.2,NA,99.1,0.9,NA,NA,NA,,NA,5.6%,2.0%
5,Philadelphia 76ers,51.7,30.3,.630,-0.94,-0.02,5.39,29-17,23-13,62-20,42-40,99.8%,0.1%,0.1,16.9,22.3,25.6,26.7,6.9,1,0.4,NA,98.5,1.5,0.1,NA,NA,,NA,11.3%,5.0%
6,Indiana Pacers,45.9,36.1,.559,-0.03,-0.31,1.86,27-21,19-15,56-26,36-46,93.3%,2.2%,NA,0.5,1.6,4.4,12.5,44,21.2,9.1,NA,62.9,30.6,5.5,0.7,0.2,,NA,1.8%,0.5%
7,Orlando Magic,44.0,38.0,.537,0.47,-1.70,0.98,24-23,20-15,56-26,34-48,86.8%,79.5%,NA,0.1,0.4,1.5,5.6,28.5,34.2,16.6,NA,36.1,44.5,15.6,3.1,0.6,0.2,NA,0.9%,0.2%
8,Miami Heat,40.2,41.8,.491,-0.51,-0.22,-1.85,24-23,16-19,50-32,30-52,57.7%,19.8%,NA,NA,NA,NA,0.3,4.8,27.6,25,NA,5.1,17,49.4,18.3,7,3.2,NA,0.1%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,36.9,45.1,.450,-0.55,0.18,-2.16,22-26,15-19,48-34,28-54,22.9%,,NA,NA,NA,NA,NA,0.2,5.9,16.9,NA,0.2,1.6,12.7,30.3,28.1,27.2,NA,,
