Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.2,18.8,.771,0.61,-1.20,10.96,29-8,34-11,72-10,51-31,100.0%,99.0%,62.2%,46.8%,63,1,0.46799999999999997,bos,Celtics
2,Philadelphia 76ers,53.8,28.2,.656,-0.71,-0.50,7.10,23-13,31-15,66-16,41-41,99.9%,1.0%,21.1%,11.0%,54,0.9990000000000001,0.11,phi,76ers
3,Milwaukee Bucks,50.2,31.8,.612,-1.09,0.60,3.13,25-12,25-20,62-20,38-44,98.4%,63.7%,4.1%,1.3%,50,0.9840000000000001,0.013000000000000001,mil,Bucks
4,New York Knicks,49.2,32.8,.600,0.05,0.00,4.05,22-15,27-18,61-21,37-45,97.9%,,5.8%,2.2%,49,0.9790000000000001,0.022000000000000002,ny,Knicks
5,Indiana Pacers,47.1,34.9,.575,-0.24,-0.05,2.54,22-15,25-20,59-23,36-46,93.1%,24.5%,2.8%,0.9%,47,0.9309999999999999,0.009000000000000001,ind,Pacers
6,Orlando Magic,46.3,35.7,.565,0.19,-1.05,1.52,21-16,25-20,58-24,32-50,90.1%,63.9%,1.5%,0.4%,46,0.9009999999999999,0.004,orl,Magic
7,Cleveland Cavaliers,46.1,35.9,.562,-0.08,-0.47,1.64,21-15,25-21,58-24,35-47,88.2%,11.8%,1.7%,0.6%,46,0.882,0.006,cle,Cavaliers
8,Miami Heat,44.3,37.7,.540,-0.58,-0.32,0.23,21-16,23-22,57-25,33-49,77.7%,35.2%,0.8%,0.1%,44,0.777,0.001,mia,Heat
9,Chicago Bulls,38.0,44.0,.463,0.15,-0.62,-1.83,18-21,20-23,50-32,26-56,17.8%,,,0,38,0.17800000000000002,0,chi,Bulls
10,Atlanta Hawks,37.4,44.6,.456,0.21,-0.25,-1.10,15-21,22-24,52-30,25-57,15.2%,0.9%,,0,37,0.152,0,atl,Hawks
11,Toronto Raptors,36.0,46.0,.440,-0.13,-0.02,-0.97,15-23,21-23,48-34,23-59,10.4%,,,0,36,0.10400000000000001,0,tor,Raptors
12,Brooklyn Nets,36.2,45.8,.441,-0.26,0.21,-1.91,16-21,20-25,48-34,23-59,11.1%,,,0,36,0.111,0,bkn,Nets
13,Charlotte Hornets,20.1,61.9,.246,0.45,0.26,-10.47,8-27,12-35,30-52,10-72,0,,,0,20,0,0,cha,Hornets
14,Washington Wizards,17.8,64.2,.217,0.25,0.23,-10.50,6-31,12-33,29-53,9-73,0,,,0,18,0,0,wsh,Wizards
15,Detroit Pistons,13.6,68.4,.165,0.41,0.17,-11.25,3-35,11-33,26-56,5-77,0,,,0,14,0,0,det,Pistons
1,Minnesota Timberwolves,56.9,25.1,.694,1.27,-1.42,6.64,26-11,31-14,69-13,46-36,100.0%,49.2%,25.5%,9.9%,57,1,0.099,min,T-Wolves
2,Oklahoma City Thunder,56.7,25.3,.692,0.28,-0.73,7.86,25-11,32-14,68-14,45-37,100.0%,45.9%,35.0%,15.0%,57,1,0.15,okc,Thunder
3,Denver Nuggets,52.6,29.4,.641,-0.17,-0.11,4.78,26-13,27-16,63-19,41-41,99.7%,4.9%,11.4%,3.6%,53,0.997,0.036000000000000004,den,Nuggets
4,LA Clippers,51.8,30.2,.632,-0.40,0.10,5.25,24-13,28-17,65-17,40-42,99.7%,92.7%,12.7%,4.1%,52,0.997,0.040999999999999995,lac,Clippers
5,New Orleans Pelicans,50.1,31.9,.611,-0.08,-0.16,4.92,23-15,27-17,60-22,39-43,98.6%,83.4%,10.5%,3.4%,50,0.986,0.034,no,Pelicans
6,Sacramento Kings,45.6,36.4,.556,-0.08,0.72,0.95,23-14,23-22,57-25,33-49,81.1%,6.6%,1.2%,0.2%,46,0.8109999999999999,0.002,sac,Kings
7,Dallas Mavericks,44.2,37.8,.539,-0.83,0.71,0.86,22-16,22-22,56-26,31-51,69.4%,8.2%,1.2%,0.1%,44,0.6940000000000001,0.001,dal,Mavericks
8,Houston Rockets,43.9,38.1,.535,0.26,-0.43,2.37,18-18,26-20,56-26,32-50,69.7%,8.4%,2.0%,0.4%,44,0.6970000000000001,0.004,hou,Rockets
9,Los Angeles Lakers,40.1,41.9,.488,0.44,0.30,-0.64,19-19,21-23,52-30,29-53,27.5%,0.3%,0.2%,0,40,0.275,0,lal,Lakers
10,Golden State Warriors,40.3,41.7,.491,0.97,-0.74,0.19,17-20,23-22,52-30,27-55,30.1%,0.2%,0.3%,0,40,0.301,0,gs,Warriors
11,Phoenix Suns,39.2,42.8,.478,-1.49,1.11,-0.70,19-18,20-25,51-31,28-54,20.2%,0.1%,0.1%,0,39,0.20199999999999999,0,phx,Suns
12,Utah Jazz,36.5,45.5,.446,0.07,0.84,-3.12,19-20,18-25,47-35,26-56,4.0%,,,0,36,0.04,0,uta,Jazz
13,Memphis Grizzlies,31.5,50.5,.384,0.23,0.15,-4.82,14-23,17-28,43-39,20-62,0.1%,,,0,32,0.001,0,mem,Grizzlies
14,Portland Trail Blazers,22.5,59.5,.274,-0.64,1.61,-8.59,10-26,12-34,34-48,13-69,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,18.7,63.3,.228,0.98,0.42,-9.47,6-30,13-33,31-51,9-73,0,,,0,19,0,0,sa,Spurs
