Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,60.4,21.6,.737,1.32,-0.86,10.11,19-5,41-17,71-11,48-34,100.0%,64.1%,63.7,33,2.8,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,40.1%,28.5%
2,Philadelphia 76ers,59.2,22.8,.722,-1.09,-0.37,10.79,18-7,41-16,71-11,46-36,100.0%,35.9%,35.5,58.6,4.9,0.9,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,46.2%,34.2%
3,Milwaukee Bucks,50.2,31.8,.612,-1.52,0.42,3.48,18-7,32-25,62-20,37-45,98.8%,83.6%,0.4,4.6,41.6,30.5,12.1,5.9,2.3,1.5,NA,95.0,2.9,1.3,0.7,0.2,,NA,4.0%,1.5%
4,Orlando Magic,49.6,32.4,.605,-0.71,-0.31,3.50,16-8,34-24,62-20,35-47,98.2%,91.6%,0.3,3.6,37.5,31.6,13.6,6.7,3.3,1.7,NA,93.3,3.5,2,0.8,0.3,0.1,NA,4.3%,1.8%
5,Cleveland Cavaliers,44.2,37.8,.539,1.18,-0.67,1.06,14-12,30-26,56-26,29-53,76.8%,10.1%,NA,0.1,3.9,8.5,16.5,18.6,15.9,13.3,NA,47.6,17.4,14.9,11,6.2,2.8,NA,1.0%,0.3%
6,New York Knicks,44.7,37.3,.545,-0.48,0.61,2.16,14-11,31-26,57-25,31-51,82.2%,,NA,0.1,3.5,10.4,20.3,19.7,16.7,11.6,NA,53.9,17.3,13.3,8.9,4.7,2.1,NA,1.6%,0.6%
7,Brooklyn Nets,44.4,37.6,.542,0.42,-0.20,2.14,13-12,31-26,58-24,29-53,80.1%,,NA,0.1,3.1,9.2,18.4,18.7,16.9,13.8,NA,49.4,17.9,14.2,10.4,6,2.2,NA,1.6%,0.6%
8,Indiana Pacers,42.5,39.5,.518,-0.68,0.30,0.66,13-11,29-29,59-23,28-54,62.5%,6.3%,NA,0.1,1.6,4.5,9.6,14.6,17.1,15.1,NA,30.3,15.9,17.9,16,12.2,7.7,NA,0.6%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,41.7,40.3,.509,-1.65,0.50,-0.65,15-11,27-29,54-28,30-52,50.7%,5.7%,NA,NA,0.7,2.8,6.3,10.1,14.1,16.6,NA,19.9,14.5,17.9,20.9,16.9,9.9,NA,0.3%,0.1%
10,Atlanta Hawks,39.9,42.1,.487,0.87,-0.28,0.63,10-15,30-27,53-29,25-57,36.9%,2.7%,NA,NA,0.3,1.3,2.9,4.6,10.4,17.4,NA,9.1,8.4,13,19.5,27.8,22.3,NA,0.3%,0.1%
11,Toronto Raptors,36.6,45.4,.446,0.64,-0.12,-1.68,10-15,27-30,50-32,23-59,11.3%,,NA,NA,NA,NA,0.3,1,2.9,7.1,NA,1.4,2,4.6,9.4,18.4,64.4,NA,0.1%,
12,Chicago Bulls,33.4,48.6,.407,0.12,-0.23,-3.59,10-17,23-32,48-34,21-61,2.6%,,NA,NA,NA,NA,0.1,0.1,0.5,2,NA,0.2,0.3,0.9,2.5,7.4,88.7,NA,,
13,Charlotte Hornets,24.1,57.9,.294,0.32,0.45,-9.22,7-17,17-41,38-44,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
