Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,59.1,22.9,.721,-0.10,2.53,4.11,58-22,1-1,60-22,58-24,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.7%,10.1%
2,Boston Celtics,56.4,25.6,.688,-0.16,0.95,6.22,55-25,1-1,57-25,55-27,100.0%,100.0%,NA,100,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.7%,24.8%
3,Philadelphia 76ers,53.1,28.9,.647,0.07,0.77,4.07,52-28,1-1,54-28,52-30,100.0%,,NA,NA,100,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.1%,8.8%
4,Cleveland Cavaliers,51.8,30.2,.632,-0.07,-6.09,5.51,51-30,1-0,52-30,51-31,100.0%,,NA,NA,NA,100,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,22.4%,15.6%
5,New York Knicks,48.2,33.8,.588,0.08,-0.65,3.24,47-33,1-1,49-33,47-35,100.0%,,NA,NA,NA,NA,100,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,7.1%,3.6%
6,Brooklyn Nets,45.1,36.9,.550,0.16,0.99,1.18,44-36,1-1,46-36,44-38,93.0%,,NA,NA,NA,NA,NA,70.2,16,6.9,NA,70.2,29.9,NA,NA,NA,,NA,2.3%,0.9%
7,Miami Heat,44.1,37.9,.538,0.25,-1.54,-0.16,43-37,1-1,45-37,43-39,80.4%,100.0%,NA,NA,NA,NA,NA,29.9,34,16.6,NA,29.9,70.2,NA,NA,NA,,NA,0.8%,0.3%
8,Atlanta Hawks,41.7,40.3,.509,-0.09,5.14,0.35,41-39,1-1,43-39,41-41,70.5%,,NA,NA,NA,NA,NA,NA,47,23.6,NA,,NA,94.2,5.8,NA,,NA,1.1%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.8,41.2,.497,0.01,5.17,1.56,40-40,1-1,42-40,40-42,30.4%,,NA,NA,NA,NA,NA,NA,3.1,27.3,NA,,NA,5.8,94.2,NA,,NA,1.1%,0.4%
10,Chicago Bulls,39.3,42.7,.479,0.19,-3.73,1.20,38-42,1-1,40-42,38-44,25.7%,,NA,NA,NA,NA,NA,NA,NA,25.7,NA,,NA,NA,NA,100,,NA,0.8%,0.3%
11,Washington Wizards,35.3,46.7,.430,0.27,-4.00,-0.98,34-46,1-1,36-46,34-48,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Indiana Pacers,35.0,47.0,.427,0.36,-2.23,-2.88,34-46,1-1,36-46,34-48,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
