Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.0,17.0,.792,-0.40,-1.99,11.15,57-15,8-2,67-15,60-22,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,77.8%,61.6%
2,Milwaukee Bucks,51.7,30.3,.630,-0.34,0.77,3.25,46-26,6-4,56-26,46-36,100.0%,68.7%,NA,64,24.7,8.7,2.3,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,5.2%,1.6%
3,Cleveland Cavaliers,50.1,31.9,.611,-0.31,-1.64,3.11,44-28,6-4,54-28,45-37,99.9%,31.1%,NA,25.5,28,27.4,15.5,3.2,0.3,0.2,NA,99.5,0.4,0.1,NA,NA,,NA,4.4%,1.3%
4,New York Knicks,49.6,32.4,.604,-0.23,0.19,4.08,43-28,7-4,54-28,44-38,99.8%,,NA,7,32.2,32.6,21.4,6.1,0.4,0.2,NA,99.2,0.8,0.1,NA,NA,,NA,6.4%,2.4%
5,Orlando Magic,48.2,33.8,.588,-0.53,-0.54,1.56,42-29,6-5,53-29,42-40,98.8%,92.5%,NA,3.5,14.2,26.1,39.7,11.1,2.7,1.5,NA,94.6,3.5,2,NA,NA,,NA,1.6%,0.4%
6,Indiana Pacers,46.2,35.8,.564,-0.19,-0.34,2.18,41-32,5-4,50-32,41-41,94.6%,0.2%,NA,0.1,0.8,4.2,14.3,49.9,16.4,8.9,NA,69.2,22.3,8.4,NA,NA,,NA,2.4%,0.7%
7,Miami Heat,44.6,37.4,.543,-0.43,-1.70,-0.03,39-33,6-4,49-33,39-43,80.4%,7.5%,NA,NA,0.1,0.8,4.3,15.5,35.6,24.2,NA,20.6,36.8,42.4,0.1,NA,,NA,0.6%,0.1%
8,Philadelphia 76ers,44.9,37.1,.547,-0.35,-1.40,1.77,39-33,6-4,49-33,39-43,84.8%,,NA,NA,0.1,0.3,2.6,14,44.4,23.4,NA,16.9,36.2,46.7,0.2,NA,,NA,1.6%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.3,43.7,.468,-0.34,0.00,-2.12,34-38,4-6,44-38,34-48,20.3%,,NA,NA,NA,NA,NA,NA,0.2,20.2,NA,,NA,0.3,80.4,19.2,0.1,NA,,
10,Atlanta Hawks,37.0,45.0,.451,-0.25,0.11,-1.76,32-39,5-6,43-39,32-50,21.2%,,NA,NA,NA,NA,NA,NA,NA,21.2,NA,,NA,NA,19.2,79.6,1.2,NA,,
11,Brooklyn Nets,31.8,50.2,.388,0.05,-1.32,-2.53,27-45,5-5,37-45,27-55,0.3%,,NA,NA,NA,NA,NA,NA,NA,0.3,NA,,NA,NA,0.1,1.2,98.7,NA,,
12,Toronto Raptors,26.4,55.6,.322,-0.17,0.65,-5.17,23-49,3-7,32-50,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.0,63.0,.231,-0.32,3.30,-11.00,17-54,2-9,24-58,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.9,65.1,.206,0.11,-0.41,-9.64,14-58,3-7,23-59,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.1,66.9,.184,0.39,-2.46,-8.68,12-60,3-7,21-61,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.2,24.8,.698,-0.25,1.13,7.16,50-21,7-4,61-21,52-30,100.0%,39.7%,39.7,31.4,28.5,0.3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.9%,12.2%
2,Denver Nuggets,57.5,24.5,.701,0.02,-0.29,4.85,51-21,6-4,61-21,52-30,100.0%,34.2%,34.2,35.3,30.4,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.8%,3.7%
3,Minnesota Timberwolves,56.7,25.3,.692,0.06,-0.96,6.68,49-22,8-3,60-22,51-31,100.0%,26.1%,26.1,33.2,40.2,0.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.2%,9.6%
4,Los Angeles Clippers,50.6,31.4,.617,0.12,0.06,3.63,44-27,7-4,55-27,45-37,99.3%,93.6%,NA,0.1,0.6,47.8,39,9.2,1.8,0.9,NA,96.6,2.6,0.7,0.1,NA,,NA,6.7%,1.5%
5,New Orleans Pelicans,50.2,31.8,.612,-0.14,1.07,5.03,44-28,6-4,54-28,44-38,99.0%,73.8%,NA,NA,0.3,42.9,32.4,19.2,2.9,1.3,NA,94.7,4.1,0.9,0.2,NA,,NA,12.6%,3.4%
6,Dallas Mavericks,48.7,33.3,.594,0.17,-0.49,2.37,43-29,6-4,53-29,43-39,93.0%,26.2%,NA,NA,NA,7.2,23,42.4,13.6,6.8,NA,72.6,20,6,1.2,0.1,,NA,2.5%,0.5%
7,Sacramento Kings,46.9,35.1,.572,0.33,2.21,1.37,42-30,5-5,52-30,42-40,73.7%,4.1%,NA,NA,NA,0.7,3.8,19.9,30.9,18.4,NA,24.4,38.8,24,10.5,2.1,0.3,NA,1.2%,0.2%
8,Phoenix Suns,46.2,35.8,.563,-0.63,4.72,2.28,42-30,4-6,52-30,42-40,61.2%,1.3%,NA,NA,NA,0.3,1.2,6.9,28.8,23.9,NA,8.4,21.6,35.5,27.5,6.1,0.8,NA,1.7%,0.3%
