Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,53.2,26.8,.665,-3.76,-0.04,14.64,5-0,48-27,69-11,37-43,100.0%,62.6%,54.8,25.7,12.9,4.3,1.6,0.5,0.1,0.1,NA,99.8,0.1,0.1,NA,NA,,NA,34.1%,20.4%
2,Philadelphia 76ers,51.1,28.9,.639,0.58,-0.38,12.78,4-1,47-28,66-14,37-43,99.9%,36.1%,30.2,33.3,21.1,9.9,3.3,1.3,0.6,0.3,NA,99.1,0.6,0.3,NA,NA,,NA,28.6%,16.3%
3,Orlando Magic,47.6,32.4,.595,1.07,-0.47,7.23,4-2,44-30,61-19,32-48,98.5%,56.8%,8.7,20.7,26.8,20.6,11.8,5.8,2.8,1.3,NA,94.3,3.1,1.5,0.6,0.2,0.2,NA,14.0%,6.7%
4,Atlanta Hawks,46.5,33.5,.581,-1.27,-0.02,6.40,4-2,42-32,61-19,28-52,97.0%,42.2%,5.4,15.4,22.7,23.9,14.4,8.3,4.4,2.5,NA,90.1,4.9,2.5,1.4,0.6,0.5,NA,11.5%,4.9%
5,Toronto Raptors,42.1,37.9,.526,2.95,-0.05,2.66,3-4,39-34,57-23,26-54,85.1%,0.9%,0.5,2.2,6.3,13.6,19.4,18.8,13.8,10.6,NA,60.8,14.5,10.5,6.6,3.8,4.0,NA,4.3%,1.6%
6,Milwaukee Bucks,40.5,39.5,.506,4.00,-0.17,-0.40,3-2,38-37,56-24,24-56,73.5%,69.8%,0.2,1.3,4.4,10.2,15.8,16.6,13.9,11,NA,48.6,14.6,12.2,8.9,6.1,9.6,NA,2.0%,0.6%
7,New York Knicks,40.2,39.8,.502,1.28,0.33,1.28,2-4,38-36,56-24,24-56,70.2%,0.3%,0.2,0.8,3,8.1,13.2,16.4,15.7,12.9,NA,41.6,15.6,13.9,10.3,7.9,10.7,NA,2.8%,0.9%
8,Brooklyn Nets,39.1,40.9,.489,-1.20,0.68,-0.87,3-3,36-38,54-26,25-55,60.6%,0.1%,0.1,0.4,1.7,5.4,10.3,13.3,15.7,13.9,NA,31.0,16,15.1,12.5,9.4,16.0,NA,1.5%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,36.5,43.5,.457,1.57,0.13,-3.10,2-4,35-39,54-26,22-58,37.2%,0.9%,NA,0.2,0.6,1.6,4,7.1,10.4,13.3,NA,13.5,10.2,12.3,14.4,13.8,35.9,NA,0.6%,0.2%
10,Cleveland Cavaliers,35.4,44.6,.442,-1.60,0.37,-4.45,3-4,32-41,52-28,19-61,27.2%,13.8%,NA,0.1,0.3,1.4,2.9,4.7,7.9,10.1,NA,9.3,7,10.6,11.8,13.4,47.9,NA,0.3%,0.1%
11,Indiana Pacers,34.2,45.8,.427,-3.33,0.70,-6.50,3-3,31-43,49-31,18-62,19.1%,10.0%,NA,NA,0.2,0.6,1.6,3.3,5.4,8.1,NA,5.7,5.3,7.5,10.4,13,58.2,NA,0.1%,
12,Detroit Pistons,32.6,47.4,.407,-3.99,0.57,-6.42,2-5,31-42,50-30,18-62,10.6%,4.9%,NA,NA,NA,0.3,0.8,1.4,3.2,4.9,NA,2.5,2.7,4.5,7.3,9.8,73.2,NA,0.1%,
13,Charlotte Hornets,32.9,47.1,.412,-1.58,0.73,-6.91,2-4,31-43,50-30,18-62,11.9%,0.1%,NA,NA,NA,0.2,0.7,1.4,3.7,5.8,NA,2.4,3,5.3,8.4,10.4,70.5,NA,0.1%,
14,Washington Wizards,31.2,48.8,.390,0.57,0.70,-9.63,1-4,30-45,48-32,15-65,5.5%,,NA,NA,NA,0.1,0.2,0.6,1.4,3.2,NA,0.9,1.3,2.3,4.4,6.7,84.4,NA,,
15,Chicago Bulls,30.0,50.0,.376,-0.46,0.51,-9.17,2-5,28-45,44-36,15-65,3.7%,1.5%,NA,NA,NA,NA,0.2,0.4,1.1,2,NA,0.6,1,1.5,2.9,5,89.0,NA,,
1,Denver Nuggets,50.4,29.6,.630,-0.98,0.05,8.87,6-1,44-29,69-11,36-44,99.4%,54.5%,37,25.9,18.6,9.5,4.8,2.3,1,0.5,NA,98.0,1,0.5,0.2,0.1,0.1,NA,23.8%,12.1%
2,Minnesota Timberwolves,49.4,30.6,.617,2.47,-0.09,12.07,3-2,46-29,64-16,32-48,99.1%,45.1%,28.9,25.1,21,11.6,6.2,3.5,1.7,1.1,NA,96.2,1.8,1,0.6,0.3,0.1,NA,27.0%,14.3%
3,Los Angeles Clippers,49.3,30.7,.617,-0.09,-0.05,12.11,3-2,46-29,67-13,32-48,99.0%,73.1%,26.9,28.4,19.9,11.1,6.3,3.7,1.8,1,NA,96.3,1.9,0.9,0.6,0.3,0.1,NA,26.4%,14.2%
4,Golden State Warriors,43.9,36.1,.548,-2.15,0.77,2.86,5-2,39-34,59-21,29-51,86.1%,13.8%,2.9,7,12.3,16.2,17.1,13.8,9.7,7.1,NA,69.3,10.2,7.4,5.1,3.1,5.1,NA,6.4%,2.2%
5,Dallas Mavericks,43.3,36.7,.541,-3.38,0.49,1.79,5-1,38-36,58-22,28-52,82.7%,71.1%,2.2,6,11.9,16.8,15.8,13.3,9.7,7.2,NA,65.9,10.2,7.8,5.3,3.6,7.2,NA,4.6%,1.6%
6,Los Angeles Lakers,42.1,37.9,.526,6.06,0.00,2.23,3-3,39-35,58-22,25-55,73.6%,7.3%,1.2,3.5,6.8,11.7,13.8,14.6,12,10.1,NA,51.5,12.3,10,8.6,5.7,11.9,NA,4.4%,1.5%
7,Phoenix Suns,41.1,38.9,.514,0.25,0.35,1.82,3-4,38-35,58-22,26-54,66.2%,4.5%,0.6,2.3,4.5,9.3,11.8,13,13.5,11.3,NA,41.5,12.9,12.1,9.4,8.3,15.7,NA,3.5%,1.2%
8,Sacramento Kings,38.6,41.4,.483,0.32,0.72,-0.88,2-3,37-38,55-25,22-58,42.4%,1.3%,0.1,0.7,1.4,3.6,5.9,8.5,10.9,11.2,NA,20.2,10.6,11.3,11.6,10.9,35.5,NA,1.3%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,New Orleans Pelicans,37.2,42.8,.465,-1.20,0.76,-4.03,4-2,33-41,53-27,21-59,29.3%,11.0%,0.1,0.4,1,2.4,4.4,5,7.1,9,NA,13.2,7.2,8.8,10.7,11.3,48.8,NA,0.6%,0.2%
10,San Antonio Spurs,36.9,43.1,.462,2.72,0.28,-3.61,3-3,34-40,53-27,20-60,27.6%,9.4%,0.1,0.2,0.8,2.2,3.6,5.1,7.2,8.5,NA,11.9,7.4,8.6,9.7,11.2,51.3,NA,0.4%,0.1%
11,Houston Rockets,36.5,43.5,.457,-0.26,0.35,-3.86,2-3,35-40,53-27,22-58,24.5%,8.4%,0.1,0.2,0.7,1.8,3,4.7,6.2,8,NA,10.4,6.1,7.4,9.3,11,55.8,NA,0.4%,0.1%
12,Oklahoma City Thunder,37.1,42.9,.464,-2.06,0.88,-2.73,3-3,34-40,53-27,23-57,28.7%,0.2%,NA,0.2,0.7,1.7,3.3,5.5,8.1,9.2,NA,11.4,7.5,9.1,10.2,11.7,50.1,NA,0.5%,0.1%
13,Utah Jazz,36.2,43.8,.452,4.66,0.22,-2.48,2-5,34-39,52-28,20-60,22.1%,0.1%,NA,0.1,0.3,1.2,2.3,3.7,6,8.6,NA,7.5,5.8,7.7,9.6,10.7,58.8,NA,0.5%,0.1%
14,Portland Trail Blazers,35.7,44.3,.447,1.60,0.65,-3.83,3-4,33-40,51-29,21-59,18.6%,0.1%,NA,0.1,0.3,0.9,1.8,3.4,5.2,6.9,NA,6.5,4.9,7.1,8.7,10.4,62.4,NA,0.3%,0.1%
