Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
12,Orlando Magic,34.4,47.6,.419,0.17,-0.26,-2.27,34-47,0-1,35-47,34-48,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Indiana Pacers,34.3,47.7,.418,0.25,3.12,-3.03,34-47,0-1,35-47,34-48,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Charlotte Hornets,26.2,55.8,.319,0.31,5.49,-6.15,26-55,0-1,27-55,26-56,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,17.2,64.8,.210,0.47,1.21,-7.58,17-64,0-1,18-64,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.2,28.8,.648,-0.31,0.72,2.98,52-28,1-1,54-28,52-30,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,21.4%,8.1%
2,Memphis Grizzlies,51.5,30.5,.629,-0.38,0.74,3.80,51-30,1-0,52-30,51-31,100.0%,100.0%,NA,100,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.2%,11.3%
3,Sacramento Kings,48.4,33.6,.591,-0.41,2.98,2.45,48-33,0-1,49-33,48-34,100.0%,100.0%,NA,NA,100,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.3%,4.7%
4,Phoenix Suns,45.6,36.4,.556,-0.01,0.12,2.15,45-36,1-0,46-36,45-37,100.0%,,NA,NA,NA,100,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.3%,4.4%
5,Golden State Warriors,43.6,38.4,.531,-0.09,-3.28,1.04,43-38,1-0,44-38,43-39,95.8%,,NA,NA,NA,NA,45.1,37.4,9,4.3,NA,82.5,7.8,9.6,NA,NA,,NA,6.3%,1.6%
6,Los Angeles Clippers,43.0,39.0,.525,-0.19,-0.57,0.12,42-38,1-1,44-38,42-40,87.0%,,NA,NA,NA,NA,36.5,21.7,18.1,10.7,NA,58.2,28.3,8.9,4.5,NA,,NA,3.7%,0.8%
7,New Orleans Pelicans,42.5,39.5,.518,-0.27,-0.43,1.71,42-39,1-0,43-39,42-40,80.2%,,NA,NA,NA,NA,13.3,26,25.5,15.4,NA,39.3,14.8,32.4,13.5,NA,,NA,7.0%,2.1%
8,Los Angeles Lakers,42.6,39.4,.519,-0.14,-1.01,0.31,42-39,1-0,43-39,42-40,75.0%,,NA,NA,NA,NA,5,13.5,35.4,21.1,NA,18.5,41.3,31.2,9,NA,,NA,3.3%,0.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Minnesota Timberwolves,41.2,40.8,.503,-0.08,-4.18,-0.43,40-40,1-1,42-40,40-42,35.5%,,NA,NA,NA,NA,NA,1.4,12,22,NA,1.4,7.7,17.8,73.1,NA,,NA,1.0%,0.2%
10,Oklahoma City Thunder,39.5,42.5,.481,-0.17,3.80,0.74,39-42,0-1,40-42,39-43,26.6%,,NA,NA,NA,NA,NA,NA,NA,26.6,NA,,NA,NA,NA,100,,NA,1.4%,0.4%
11,Dallas Mavericks,38.8,43.2,.473,-0.11,-10.06,0.22,38-43,1-0,39-43,38-44,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Utah Jazz,36.8,45.2,.449,-0.14,1.64,-1.01,36-44,1-1,38-44,36-46,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Portland Trail Blazers,33.8,48.2,.412,-0.01,0.58,-3.28,33-47,1-1,35-47,33-49,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,San Antonio Spurs,21.5,60.5,.262,0.24,-0.11,-10.06,21-59,0-2,23-59,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Houston Rockets,21.3,60.7,.259,0.24,-0.92,-7.77,21-60,0-1,22-60,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
