Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Washington Wizards,38.9,42.1,.480,0.23,-0.09,0.00,24-28,15-14,49-32,29-52,25.9%,10.2%,NA,NA,NA,NA,0.4,3.6,8.6,13.2,NA,4.1,7.5,11.3,16,19.9,41.3,NA,0.7%,0.2%
11,Toronto Raptors,39.5,42.5,.482,0.31,-0.44,0.89,25-30,15-12,49-33,30-52,28.5%,,NA,NA,NA,NA,0.4,3.3,9.9,14.9,NA,3.6,7.4,12.3,16.8,19.8,40.2,NA,1.2%,0.6%
12,Indiana Pacers,37.3,44.7,.455,0.43,-0.33,-1.83,25-30,12-15,46-36,29-53,8.0%,,NA,NA,NA,NA,0.1,0.4,2.2,5.3,NA,0.4,1.4,4,8.1,14,72.1,NA,0.1%,
13,Orlando Magic,33.8,48.2,.412,0.17,0.11,-2.88,22-32,12-16,43-39,25-57,0.6%,0.1%,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,,0.1,0.1,0.6,1.7,97.5,NA,,
14,Detroit Pistons,22.8,58.2,.282,0.63,-0.19,-6.70,14-40,9-18,34-47,15-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.3,57.7,.296,0.39,0.20,-6.19,15-40,9-18,34-48,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.8,28.2,.656,-0.17,-0.26,3.66,37-17,17-11,62-20,45-37,100.0%,99.9%,88.9,10.3,0.8,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.6%,13.6%
2,Memphis Grizzlies,49.6,32.4,.605,-0.16,-0.47,3.45,32-21,18-11,59-23,41-41,99.8%,93.8%,10.3,68.6,14.7,3.3,1.5,0.8,0.3,0.3,NA,99.2,0.4,0.2,0.1,NA,,NA,24.0%,11.2%
3,Sacramento Kings,45.2,36.8,.552,-0.51,0.19,1.83,29-23,16-14,55-27,35-47,89.8%,54.6%,0.7,11.2,31.8,16.5,11,8,6.1,4.6,NA,79.2,6.8,4.8,3.8,2.4,3.0,NA,10.5%,3.7%
4,Phoenix Suns,43.2,38.8,.527,-0.05,0.24,1.26,29-26,14-13,53-29,34-48,75.3%,26.8%,0.1,3.2,14.9,13.7,13.3,11.4,10.1,8.7,NA,56.5,9.9,9.3,7.2,6.8,10.3,NA,7.3%,2.5%
5,Dallas Mavericks,42.7,39.3,.520,0.09,-0.57,0.44,28-26,15-13,52-30,32-50,65.5%,3.3%,0.1,1.8,7.1,12.4,11.9,11.8,10.5,9.9,NA,45.1,11.4,10.3,9.8,8.6,14.9,NA,4.0%,1.2%
6,New Orleans Pelicans,43.1,38.9,.525,-0.05,-0.48,1.77,28-27,15-12,52-30,34-48,73.0%,2.9%,NA,1.9,8.6,15,14.2,12.4,10.8,10.2,NA,52.0,11.2,9.4,8.3,7.1,12.0,NA,8.2%,2.9%
7,Los Angeles Clippers,42.0,40.0,.513,-0.73,1.19,-0.53,30-26,12-14,50-32,33-49,52.4%,10.1%,NA,0.9,5.5,7.3,8.6,10.1,9.8,10.2,NA,32.5,10.6,10.7,11.7,11.2,23.4,NA,2.1%,0.5%
8,Golden State Warriors,41.4,40.6,.505,0.00,-0.04,-0.23,27-26,14-15,52-30,32-50,47.5%,8.3%,NA,0.8,4.2,6.2,7.3,9,9.7,10.4,NA,27.4,9.1,11.3,11,11.7,29.6,NA,2.3%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Oklahoma City Thunder,41.5,40.5,.507,0.19,-0.47,1.63,25-27,17-13,50-32,31-51,51.2%,,NA,0.5,3.5,6.7,8.2,9.2,11.7,11.5,NA,28.0,10.2,10.5,11.2,11.6,28.5,NA,4.8%,1.7%
10,Utah Jazz,41.8,40.2,.509,-0.04,-0.12,1.03,27-27,15-13,51-31,32-50,55.0%,,NA,0.4,4.4,8.2,9.7,10.4,10.8,11,NA,33.1,11,10.6,11.2,10.4,23.7,NA,4.3%,1.3%
11,Minnesota Timberwolves,41.4,40.6,.505,-0.34,0.44,0.22,29-27,12-14,51-31,32-50,46.0%,0.1%,NA,0.4,2.7,5.6,7.7,8.9,9.9,10.7,NA,25.4,9.8,11.2,12,12.4,29.3,NA,2.5%,0.8%
12,Portland Trail Blazers,40.7,41.3,.496,-0.23,0.27,0.32,26-27,15-14,51-31,32-50,37.9%,,NA,0.1,1.7,4.9,5.8,7.3,8.4,9.8,NA,19.8,7.9,9.3,9.8,11.8,41.5,NA,2.2%,0.7%
13,Los Angeles Lakers,37.9,44.1,.462,-0.13,0.31,-1.39,25-29,13-15,47-35,29-53,6.7%,0.3%,NA,NA,0.1,0.3,0.7,0.9,2,2.7,NA,2.0,1.7,2.5,4,6,83.9,NA,0.2%,
14,Houston Rockets,21.7,60.3,.264,0.22,0.37,-7.46,13-40,9-20,32-50,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,21.2,60.8,.259,0.47,-0.02,-9.30,14-39,7-22,32-50,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
