Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,58.4,23.6,.712,-0.25,2.64,4.22,55-21,3-3,61-21,55-27,100.0%,100.0%,91.1,8.9,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,17.3%,10.9%
2,Boston Celtics,55.8,26.2,.680,-0.26,1.77,5.78,52-24,4-2,58-24,52-30,100.0%,95.6%,8.8,86.8,4.1,0.3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,29.5%,20.3%
3,Philadelphia 76ers,53.4,28.6,.652,-0.10,1.94,4.54,50-26,3-3,56-26,50-32,100.0%,4.4%,0.1,4.3,89.2,6.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.9%,10.4%
4,Cleveland Cavaliers,51.6,30.4,.629,-0.03,-2.01,5.53,48-29,4-1,53-29,48-34,100.0%,,NA,NA,6.6,93.2,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.4%,16.1%
5,New York Knicks,46.9,35.1,.571,0.06,0.11,2.94,44-33,3-2,49-33,44-38,100.0%,,NA,NA,NA,0.2,93.8,5.8,0.2,NA,NA,99.7,0.3,NA,NA,NA,,NA,6.3%,3.1%
6,Brooklyn Nets,44.6,37.4,.543,0.28,-0.99,0.99,41-35,4-2,47-35,41-41,95.8%,,NA,NA,NA,NA,5.7,76.5,8.9,4.7,NA,82.1,16.9,0.9,0.1,NA,,NA,2.0%,0.8%
7,Miami Heat,42.5,39.5,.518,0.31,-1.03,-0.75,40-37,2-3,45-37,40-42,72.7%,92.5%,NA,NA,NA,NA,0.3,16.5,36.1,19.7,NA,16.8,68.9,9.5,3.8,1,,NA,0.4%,0.1%
8,Atlanta Hawks,40.7,41.3,.496,-0.10,2.01,0.09,38-38,3-3,44-38,38-44,48.6%,7.5%,NA,NA,NA,NA,NA,0.9,25.3,22.3,NA,0.9,6.5,42.8,26.6,21.6,1.6,NA,0.6%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.8,41.2,.497,0.03,1.55,1.28,38-38,3-3,44-38,38-44,50.2%,,NA,NA,NA,NA,NA,0.3,23.6,26.2,NA,0.3,7.2,36.4,44.8,11,0.2,NA,1.6%,0.7%
10,Chicago Bulls,39.3,42.7,.479,0.18,-0.72,0.99,36-40,3-3,42-40,36-46,31.3%,,NA,NA,NA,NA,NA,NA,5.8,25.5,NA,,0.3,10.4,23.9,59.3,6.2,NA,0.9%,0.3%
11,Washington Wizards,37.1,44.9,.453,0.20,-0.65,-0.51,34-42,3-3,40-42,34-48,1.5%,,NA,NA,NA,NA,NA,NA,NA,1.4,NA,,NA,0.1,0.7,6.5,92.8,NA,,
12,Indiana Pacers,35.0,47.0,.427,0.25,1.02,-2.92,33-44,2-3,38-44,33-49,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,0.5,99.5,NA,,
13,Orlando Magic,34.5,47.5,.421,0.15,0.60,-2.29,32-44,2-4,38-44,32-50,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
14,Charlotte Hornets,27.9,54.1,.340,0.35,0.20,-5.50,26-51,2-3,31-51,26-56,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,18.0,64.0,.219,0.68,-2.01,-7.21,16-60,2-4,22-60,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,55.2,26.8,.674,-0.34,-0.06,3.82,51-24,4-3,58-24,51-31,100.0%,100.0%,99.3,0.7,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.0%,12.1%
