Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,59.2,22.8,.722,1.37,-0.65,9.78,17-5,42-18,70-12,46-36,100.0%,71.0%,42.2%,30.3%,59,1,0.303,bos,Celtics
2,Philadelphia 76ers,56.9,25.1,.693,-0.09,-0.53,9.13,16-7,41-18,69-13,43-39,100.0%,28.8%,35.6%,24.7%,57,1,0.247,phi,76ers
3,Orlando Magic,50.7,31.3,.618,-0.97,-0.09,4.17,16-7,35-24,64-18,38-44,98.4%,91.4%,7.0%,3.1%,51,0.9840000000000001,0.031,orl,Magic
4,Milwaukee Bucks,49.5,32.5,.604,-0.71,0.29,3.16,17-7,33-25,64-18,34-48,96.4%,69.0%,4.6%,1.9%,50,0.9640000000000001,0.019,mil,Bucks
5,Brooklyn Nets,46.5,35.5,.567,0.20,-0.04,3.24,13-10,34-25,61-21,31-51,86.7%,0.1%,3.7%,1.4%,46,0.867,0.013999999999999999,bkn,Nets
6,Indiana Pacers,45.5,36.5,.555,-0.62,0.29,2.29,13-9,32-28,59-23,32-50,79.6%,21.7%,2.5%,1.0%,46,0.7959999999999999,0.01,ind,Pacers
7,New York Knicks,44.8,37.2,.546,-0.64,0.74,2.45,13-10,32-27,58-24,31-51,76.1%,,2.3%,0.8%,45,0.7609999999999999,0.008,ny,Knicks
8,Cleveland Cavaliers,44.0,38.0,.537,1.20,-0.48,1.12,13-11,31-27,57-25,31-51,66.7%,9.3%,1.2%,0.4%,44,0.667,0.004,cle,Cavaliers
9,Miami Heat,43.3,38.7,.527,-1.09,0.29,0.24,14-10,29-29,56-26,31-51,57.5%,7.6%,0.6%,0.2%,43,0.575,0.002,mia,Heat
10,Atlanta Hawks,39.0,43.0,.475,0.99,-0.10,0.16,9-14,30-29,53-29,25-57,22.0%,1.0%,0.2%,0.1%,39,0.22,0.001,atl,Hawks
11,Toronto Raptors,37.9,44.1,.462,0.67,-0.03,-0.87,10-14,28-30,51-31,25-57,15.1%,,0.1%,0.1%,38,0.151,0.001,tor,Raptors
12,Chicago Bulls,33.0,49.0,.403,0.55,-0.21,-3.69,9-16,24-33,47-35,19-63,1.4%,,,0,33,0.013999999999999999,0,chi,Bulls
13,Charlotte Hornets,26.7,55.3,.325,0.06,0.58,-7.71,7-15,20-40,40-42,15-67,0,,,0,27,0,0,cha,Hornets
14,Washington Wizards,20.1,61.9,.245,1.08,0.35,-10.01,3-20,17-42,33-49,9-73,0,,,0,20,0,0,wsh,Wizards
15,Detroit Pistons,18.2,63.8,.223,0.41,0.49,-10.05,2-22,16-42,30-52,7-75,0,,,0,18,0,0,det,Pistons
1,Minnesota Timberwolves,54.4,27.6,.664,-0.93,-0.19,5.89,17-5,37-23,71-11,42-40,99.8%,50.3%,22.6%,8.7%,54,0.998,0.087,min,T-Wolves
2,Oklahoma City Thunder,54.1,27.9,.660,-0.26,-0.37,7.29,15-7,39-21,67-15,41-41,99.7%,41.4%,33.2%,15.5%,54,0.997,0.155,okc,Thunder
3,Denver Nuggets,50.0,32.0,.609,0.38,-0.53,3.74,16-9,34-23,64-18,37-45,95.9%,8.3%,11.6%,3.5%,50,0.9590000000000001,0.035,den,Nuggets
4,Houston Rockets,48.2,33.8,.587,-0.07,-0.47,4.17,12-9,36-25,61-21,34-48,90.1%,54.9%,10.9%,3.4%,48,0.9009999999999999,0.034,hou,Rockets
5,Dallas Mavericks,46.6,35.4,.569,-1.44,0.26,1.87,15-8,32-27,59-23,31-51,80.7%,35.4%,4.3%,1.0%,47,0.807,0.01,dal,Mavericks
6,LA Clippers,46.4,35.6,.566,-1.43,0.24,3.36,13-10,33-26,60-22,32-50,79.8%,42.3%,7.8%,2.2%,46,0.7979999999999999,0.022000000000000002,lac,Clippers
7,Los Angeles Lakers,44.9,37.1,.548,0.06,0.22,1.18,15-10,30-27,59-23,32-50,65.6%,24.5%,2.8%,0.5%,45,0.6559999999999999,0.005,lal,Lakers
8,Sacramento Kings,43.8,38.2,.534,1.05,-0.05,0.46,13-9,31-29,57-25,32-50,53.3%,16.1%,1.6%,0.4%,44,0.5329999999999999,0.004,sac,Kings
9,New Orleans Pelicans,43.6,38.4,.532,0.08,-0.21,0.76,14-11,30-27,59-23,29-53,52.5%,9.8%,1.8%,0.4%,44,0.525,0.004,no,Pelicans
10,Golden State Warriors,43.0,39.0,.525,1.64,-0.85,1.90,10-13,33-26,58-24,30-52,49.0%,11.5%,2.5%,0.5%,43,0.49,0.005,gs,Warriors
11,Phoenix Suns,41.6,40.4,.508,-1.68,0.47,0.23,13-11,29-29,55-27,26-56,33.6%,5.6%,0.8%,0.1%,42,0.336,0.001,phx,Suns
12,Portland Trail Blazers,26.4,55.6,.322,-0.43,0.74,-7.25,6-16,20-40,40-42,13-69,0,,,0,26,0,0,por,Blazers
13,Memphis Grizzlies,25.7,56.3,.313,-1.08,0.70,-7.34,6-17,20-39,39-43,13-69,0,,,0,26,0,0,mem,Grizzlies
14,Utah Jazz,25.5,56.5,.311,-0.14,0.89,-8.55,8-16,18-40,38-44,13-69,0,,,0,26,0,0,uta,Jazz
15,San Antonio Spurs,20.4,61.6,.249,1.79,0.06,-9.82,3-20,17-42,35-47,6-76,0,,,0,20,0,0,sa,Spurs
