Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.4,18.6,.773,0.41,-1.43,10.61,35-10,28-9,71-11,51-31,100.0%,99.2%,99,0.9,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,60.6%,44.5%
2,Philadelphia 76ers,54.9,27.1,.669,-0.97,-0.22,6.82,29-14,26-13,65-17,43-39,100.0%,0.8%,0.8,56.9,25.1,11.6,4.7,0.7,0.1,NA,NA,99.8,0.1,NA,NA,NA,,NA,19.4%,10.0%
3,Milwaukee Bucks,52.0,30.0,.634,-1.08,0.90,3.15,31-13,21-17,63-19,40-42,99.8%,68.2%,0.2,21.8,32.6,24.5,14.8,5,0.8,0.4,NA,98.7,1.2,0.1,NA,NA,,NA,4.4%,1.5%
4,New York Knicks,51.3,30.7,.626,-0.21,0.07,5.13,28-17,23-14,60-22,37-45,99.8%,,NA,12.7,23.4,30.8,23.6,7.2,1.5,0.7,NA,97.6,2.1,0.2,NA,NA,,NA,8.3%,3.8%
5,Cleveland Cavaliers,50.1,31.9,.611,-0.22,-0.69,3.76,26-16,24-16,63-19,39-43,99.4%,28.6%,NA,7.3,16.6,25.2,32.1,13.4,3.5,1.3,NA,94.6,4.7,0.6,NA,NA,,NA,4.9%,1.9%
6,Indiana Pacers,45.4,36.6,.553,-0.16,-0.13,1.79,25-20,20-17,57-25,34-48,91.8%,3.2%,NA,0.3,1.6,4.8,12.8,34.3,26,12.1,NA,53.7,33.8,10.7,1.5,0.2,,NA,1.4%,0.3%
7,Orlando Magic,44.5,37.5,.543,0.55,-1.68,0.83,23-21,22-16,57-25,33-49,87.4%,75.0%,NA,0.1,0.6,2.9,10.4,30.3,27.7,15.3,NA,44.4,34.9,17.4,2.7,0.6,0.1,NA,0.8%,0.2%
8,Miami Heat,41.3,40.7,.504,-0.70,-0.06,-1.46,24-21,17-20,52-30,32-50,65.6%,24.8%,NA,NA,0.1,0.3,1.7,8.6,30.4,24.6,NA,10.6,20,50.1,14.8,3.3,1.1,NA,0.2%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.5,44.5,.457,-0.28,-0.28,-1.88,21-25,16-20,47-35,27-55,27.0%,,NA,NA,NA,NA,NA,0.4,7,19.5,NA,0.4,2.5,13.6,45.3,22.3,15.8,NA,,
