Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.2,24.8,.698,-0.04,-0.01,3.82,50-20,7-5,62-20,51-31,100.0%,99.7%,67.2,28.7,3.9,0.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,17.3%,10.3%
2,Boston Celtics,55.7,26.3,.679,-0.12,-0.18,5.21,48-22,8-4,60-22,49-33,100.0%,79.9%,25.6,55.2,17.6,1.6,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.1%,18.3%
3,Philadelphia 76ers,54.2,27.8,.661,-0.12,0.73,4.25,46-22,8-6,60-22,47-35,100.0%,20.1%,7.3,15.9,71.7,4.9,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,17.2%,10.7%
4,Cleveland Cavaliers,50.9,31.1,.620,0.04,-1.67,5.34,44-28,7-3,54-28,45-37,100.0%,0.3%,NA,0.2,6.5,82.8,9.6,0.8,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.8%,17.0%
5,New York Knicks,47.6,34.4,.581,0.14,-0.56,2.99,41-30,7-4,52-30,42-40,99.4%,,NA,NA,0.3,9.3,71.3,16.3,1.6,0.7,NA,97.2,2.8,0.1,NA,NA,,NA,7.5%,3.8%
6,Brooklyn Nets,45.7,36.3,.557,0.24,-0.26,0.85,39-31,7-5,51-31,40-42,94.6%,,NA,NA,NA,1,15.9,60.8,11.6,5.3,NA,77.7,21.2,1,0.1,NA,,NA,2.6%,1.1%
7,Miami Heat,43.4,38.6,.530,0.25,-0.34,-0.23,38-33,5-6,49-33,38-44,78.2%,91.0%,NA,NA,NA,0.1,2.9,20.8,34.9,19.5,NA,23.8,63.4,8.7,2.9,1,0.2,NA,1.0%,0.3%
8,Atlanta Hawks,40.5,41.5,.494,0.02,0.17,-0.24,34-35,6-7,46-36,34-48,45.8%,7.4%,NA,NA,NA,NA,NA,1.1,23.1,21.6,NA,1.1,6.3,41.4,24.2,15.5,11.5,NA,0.6%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.2,41.8,.491,0.13,0.14,0.78,34-36,6-6,46-36,35-47,42.3%,,NA,NA,NA,NA,NA,0.2,18.6,23.5,NA,0.2,4.3,30.6,34.9,17.7,12.2,NA,1.3%,0.5%
10,Chicago Bulls,38.3,43.7,.467,0.12,0.04,0.78,31-37,7-7,45-37,31-51,17.9%,,NA,NA,NA,NA,NA,NA,4.8,13.1,NA,,0.7,8.6,15.5,25.1,50.1,NA,0.4%,0.2%
11,Washington Wizards,38.6,43.4,.471,0.11,0.03,-0.09,32-37,7-6,44-38,32-50,16.1%,1.6%,NA,NA,NA,NA,NA,NA,4.4,11.7,NA,,1.4,7,15.4,25.6,50.7,NA,0.2%,
12,Indiana Pacers,36.9,45.1,.450,0.08,1.21,-2.04,32-38,5-7,43-39,32-50,5.7%,,NA,NA,NA,NA,NA,NA,1.2,4.6,NA,,0.1,2.6,6.9,15.1,75.3,NA,,
