Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.5,24.5,.701,-0.05,-0.12,3.98,49-19,8-6,63-19,51-31,100.0%,99.4%,76,21.5,2.1,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,18.0%,10.4%
2,Boston Celtics,55.4,26.6,.675,-0.10,-0.32,5.28,47-22,8-5,60-22,49-33,100.0%,82.6%,19.6,62.9,14.7,2.8,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.8%,18.8%
3,Philadelphia 76ers,53.5,28.5,.653,-0.20,1.04,4.10,45-22,9-6,60-22,46-36,100.0%,17.5%,4.3,14.6,60.1,20.1,0.8,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,15.9%,9.4%
4,Cleveland Cavaliers,51.2,30.8,.624,0.04,-1.49,5.40,43-27,8-4,55-27,46-36,100.0%,0.7%,0.1,1,22.8,67.2,7.7,1.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.8%,17.1%
5,New York Knicks,47.2,34.8,.576,0.17,-0.71,2.83,40-30,7-5,52-30,41-41,99.4%,,NA,NA,0.3,5.8,58.3,31.9,2.1,1,NA,96.3,3.7,0.1,NA,NA,,NA,6.6%,3.3%
6,Brooklyn Nets,46.7,35.3,.570,0.15,0.08,1.06,39-29,8-6,53-29,41-41,98.1%,,NA,NA,0.1,3.7,31.7,55.9,4.5,2.2,NA,91.4,8.4,0.3,NA,NA,,NA,2.7%,1.2%
7,Miami Heat,42.7,39.3,.521,0.20,0.02,-0.56,37-33,6-6,49-33,37-45,72.3%,84.7%,NA,NA,NA,NA,1.4,9.9,39.5,21.6,NA,11.3,69.5,11.7,4.7,2,0.8,NA,1.0%,0.3%
8,Atlanta Hawks,40.5,41.5,.494,0.02,0.18,-0.24,34-35,7-6,46-36,35-47,50.9%,13.2%,NA,NA,NA,NA,0.1,0.9,26.9,23,NA,1.0,11.7,42.9,23.6,13.5,7.4,NA,0.6%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.8,43.2,.473,0.08,0.19,0.79,31-36,8-7,45-37,33-49,29.5%,,NA,NA,NA,NA,NA,0.1,11.4,18,NA,0.1,2.2,19,21.1,23.5,34.1,NA,0.8%,0.3%
10,Toronto Raptors,39.1,42.9,.476,0.08,0.47,0.29,32-36,7-7,46-36,33-49,29.3%,,NA,NA,NA,NA,NA,NA,10.9,18.4,NA,0.1,2.7,17.7,29,24.4,26.1,NA,0.5%,0.2%
11,Washington Wizards,38.3,43.7,.467,0.22,-0.49,-0.28,31-37,7-7,44-38,32-50,16.5%,2.0%,NA,NA,NA,NA,NA,NA,4.1,12.4,NA,,1.7,6.7,16.8,25.1,49.7,NA,0.3%,0.1%
12,Indiana Pacers,36.1,45.9,.440,0.04,1.41,-2.34,31-38,5-8,42-40,31-51,3.9%,,NA,NA,NA,NA,NA,NA,0.7,3.3,NA,,0.1,1.5,4.7,10.9,82.8,NA,,
13,Orlando Magic,33.8,48.2,.412,0.14,0.22,-2.59,28-40,6-8,41-41,28-54,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.7,99.2,NA,,
14,Detroit Pistons,20.0,62.0,.244,0.53,-0.25,-6.64,16-53,4-9,26-56,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,26.1,55.9,.319,0.22,0.78,-5.48,22-48,4-8,32-50,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.0,28.0,.659,-0.39,0.33,3.52,46-22,8-6,60-22,47-35,100.0%,100.0%,92.2,7,0.8,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.4%,12.0%
2,Memphis Grizzlies,50.7,31.3,.619,-0.08,-1.54,3.98,41-26,10-5,56-26,43-39,100.0%,100.0%,6.6,71.1,22,0.3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.8%,12.6%
3,Sacramento Kings,48.3,33.7,.589,-0.40,0.03,2.28,40-27,8-7,55-27,40-42,100.0%,86.7%,1.2,21.3,64.2,11.4,1.6,0.2,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,13.8%,4.8%
4,Phoenix Suns,44.7,37.3,.545,-0.08,0.42,1.95,37-31,8-6,51-31,37-45,97.3%,11.8%,NA,0.6,11.3,57.2,15.5,7.7,2.7,2.3,NA,92.4,3.6,2,1.1,0.6,0.4,NA,11.7%,4.1%
5,Golden State Warriors,42.6,39.4,.520,-0.06,-0.26,0.60,36-33,7-6,49-33,37-45,79.8%,1.1%,NA,NA,1.1,11.4,26.1,18.7,13.2,9.3,NA,57.3,14.6,10.4,7.2,5.6,5.0,NA,4.3%,1.3%
