Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,8.917952764,7.346980231,61.0046,>99.9,65.38,47.08,36.04,Boston Celtics,bos,61,0.9990000000000001,0.3604
76ers,East,6.43603152,5.04803098,54.215,99.92,44.42,21.2,13.7,Philadelphia 76ers,phi,54,0.9992,0.13699999999999998
Nuggets,West,5.07322091,5.192418176,52.1736,99.88,56.86,41.8,19.18,Denver Nuggets,den,52,0.9987999999999999,0.1918
Heat,East,5.069656033,2.653340977,50.125,98.42,19.62,7.5,3.7,Miami Heat,mia,50,0.9842,0.037000000000000005
Cavaliers,East,4.487425082,3.162612217,48.928,97.56,21.26,8.66,4.92,Cleveland Cavaliers,cle,49,0.9756,0.0492
Knicks,East,3.933740572,2.971802062,49.0318,96.1,19.6,6.98,3.46,New York Knicks,ny,49,0.961,0.0346
Suns,West,3.618838651,1.256545838,49.9148,96.7,23.84,10.18,2.5,Phoenix Suns,phx,50,0.9670000000000001,0.025
Bucks,East,3.523307431,1.952908337,50.7266,98.12,17.26,5.52,2.62,Milwaukee Bucks,mil,51,0.9812000000000001,0.0262
Warriors,West,2.967745132,1.385955053,44.9472,83.92,19.14,8.96,2.68,Golden State Warriors,gs,45,0.8392000000000001,0.0268
Lakers,West,2.574604692,1.508613464,46.5002,85.78,20.82,8.78,2.54,Los Angeles Lakers,lal,47,0.8578,0.0254
T-Wolves,West,2.360185477,0.734650134,49.9344,98,22.22,8.96,2.32,Minnesota Timberwolves,min,50,0.98,0.0232
Thunder,West,2.135318572,-0.169679628,47.3606,92.76,15.04,5.06,1.04,Oklahoma City Thunder,okc,47,0.9276000000000001,0.0104
Pelicans,West,1.428552741,0.943792202,44.1894,70.6,14.1,5.64,1.54,New Orleans Pelicans,no,44,0.706,0.0154
Kings,West,1.18386791,0.619576009,44.8528,74.54,13.8,5.18,1.36,Sacramento Kings,sac,45,0.7454000000000001,0.013600000000000001
Clippers,West,0.612171559,-0.347172802,39.414,34.22,4.24,1.72,0.34,LA Clippers,lac,39,0.3422,0.0034000000000000002
Hawks,East,0.506232276,0.595811996,40.6626,53.48,3.9,0.98,0.54,Atlanta Hawks,atl,41,0.5347999999999999,0.0054
Raptors,East,0.377272055,-0.522498653,39.5578,40.18,2.32,0.6,0.2,Toronto Raptors,tor,40,0.4018,0.002
Magic,East,-0.458628891,-2.150018296,42.4002,61.9,1.92,0.32,0.08,Orlando Magic,orl,42,0.619,8e-4
Mavericks,West,-0.546560111,0.241371515,41.9374,58.26,9.38,3.58,0.78,Dallas Mavericks,dal,42,0.5826,0.0078000000000000005
Bulls,East,-0.671167422,-0.72267778,34.4052,8.22,0.4,<0.1,<0.1,Chicago Bulls,chi,34,0.08220000000000001,0.001
Nets,East,-0.970407561,1.162976269,39.0068,40.1,3.86,1.14,0.46,Brooklyn Nets,bkn,39,0.401,0.0046
Grizzlies,West,-1.139003261,0.36999438,33.1992,3.92,0.54,0.14,<0.1,Memphis Grizzlies,mem,33,0.0392,0.001
Pacers,East,-3.269660921,-4.254568179,34.7806,5.98,0.06,<0.1,<0.1,Indiana Pacers,ind,35,0.059800000000000006,0.001
Jazz,West,-5.251528881,-2.408543996,28.8644,0.28,<0.1,<0.1,<0.1,Utah Jazz,uta,29,0.0028000000000000004,0.001
Rockets,West,-5.331460935,-7.172529418,32.157,1.14,<0.1,<0.1,<0.1,Houston Rockets,hou,32,0.011399999999999999,0.001
Wizards,East,-5.592844202,-2.910716902,25.1422,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,25,0.001,0.001
Hornets,East,-6.879448828,-5.944583386,24.7498,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,25,0.001,0.001
Pistons,East,-8.605714062,-7.943824233,19.2938,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,19,0.001,0.001
Blazers,West,-10.27906562,-6.984981817,20.5364,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,21,0.001,0.001
Spurs,West,-12.18294321,-9.749602881,15.9886,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,16,0.001,0.001
