Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,8.768971419,6.954218855,61.021,>99.9,62.48,42.96,31.28,Boston Celtics,bos,61,0.9990000000000001,0.3128
76ers,East,6.937396865,5.14091079,56.5238,>99.9,47.82,24.04,15.3,Philadelphia 76ers,phi,57,0.9990000000000001,0.153
Nuggets,West,4.862105892,5.055861558,52.4984,98.86,53.1,37.76,18.1,Denver Nuggets,den,52,0.9886,0.18100000000000002
T-Wolves,West,4.053451197,1.334710152,54.2778,99.4,26.02,11.44,3.52,Minnesota Timberwolves,min,54,0.9940000000000001,0.0352
Lakers,West,3.592282698,2.082385022,49.0398,92.04,24.2,11.8,4.2,Los Angeles Lakers,lal,49,0.9204000000000001,0.042
Bucks,East,3.467760908,2.510977847,50.8716,98.72,20.98,7.84,4.06,Milwaukee Bucks,mil,51,0.9872,0.0406
Cavaliers,East,3.411794244,3.556924513,48.0448,95.38,22.42,9.84,5.2,Cleveland Cavaliers,cle,48,0.9538,0.052000000000000005
Warriors,West,3.117636462,1.679072743,45.8942,75.12,17.72,7.62,2.36,Golden State Warriors,gs,46,0.7512000000000001,0.0236
Thunder,West,2.794400576,0.576021571,50.286,94.46,17.48,6.8,1.76,Oklahoma City Thunder,okc,50,0.9445999999999999,0.0176
Knicks,East,2.632431278,2.825374982,47.0016,91.72,17.98,6.92,3.78,New York Knicks,ny,47,0.9172,0.0378
Suns,West,2.54782194,1.011065327,46.4938,76.38,14.76,6.34,1.8,Phoenix Suns,phx,46,0.7637999999999999,0.018000000000000002
Heat,East,2.242148379,2.090822875,46.5658,88.74,13.94,4.8,2.08,Miami Heat,mia,47,0.8874,0.0208
Pelicans,West,1.766503526,1.058153525,45.5382,70.18,13.84,5.82,1.56,New Orleans Pelicans,no,46,0.7018000000000001,0.015600000000000001
Clippers,West,1.732254978,-0.372674147,44.0856,55.34,7.1,2.16,0.68,LA Clippers,lac,44,0.5534,0.0068000000000000005
Kings,West,1.525450006,0.85627709,46.0064,72.8,13.88,5.66,1.34,Sacramento Kings,sac,46,0.728,0.0134
Bulls,East,0.566566644,-0.08926334,39.08,25.9,1.46,0.42,0.18,Chicago Bulls,chi,39,0.259,0.0018
Mavericks,West,0.29844609,0.473961898,44.771,62.4,11.78,4.54,1.44,Dallas Mavericks,dal,45,0.624,0.0144
Hawks,East,0.221003009,0.37563365,39.7,29.92,2.4,0.64,0.3,Atlanta Hawks,atl,40,0.2992,0.003
Nets,East,0.14100051,1.126711668,42.3624,58.26,6.48,1.92,0.84,Brooklyn Nets,bkn,42,0.5826,0.0084
Magic,East,-0.221209625,-1.73377213,44.7506,74.5,2.88,0.46,0.1,Orlando Magic,orl,45,0.745,0.001
Raptors,East,-0.437373076,-0.601468946,37.967,15.94,0.72,0.16,0.08,Toronto Raptors,tor,38,0.1594,8e-4
Grizzlies,West,-1.618876021,0.120242588,33.093,0.88,0.1,0.06,<0.1,Memphis Grizzlies,mem,33,0.0088,0.001
Pacers,East,-2.207396189,-3.437626,38.9762,20.94,0.44,<0.1,<0.1,Indiana Pacers,ind,39,0.2094,0.001
Rockets,West,-4.074651201,-6.92618725,36.041,2.14,<0.1,<0.1,<0.1,Houston Rockets,hou,36,0.021400000000000002,0.001
Hornets,East,-6.255601246,-6.058534969,26.8224,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,27,0.001,0.001
Wizards,East,-6.615740472,-3.600203438,22.9032,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,23,0.001,0.001
Jazz,West,-6.877128239,-3.571018086,25.7618,<0.1,<0.1,<0.1,<0.1,Utah Jazz,uta,26,0.001,0.001
Pistons,East,-9.612208596,-8.586643049,16.966,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,17,0.001,0.001
Blazers,West,-10.23217729,-5.94417995,20.65,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,21,0.001,0.001
Spurs,West,-11.51829159,-10.53632933,16.0066,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,16,0.001,0.001
