Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,9.532665171,7.174330301,63.2704,>99.9,64.26,44.98,32.34,Boston Celtics,bos,63,0.9990000000000001,0.3234
T-Wolves,West,6.58540722,2.771475555,58.8782,>99.9,35.14,16.4,5.94,Minnesota Timberwolves,min,59,0.9990000000000001,0.0594
Thunder,West,6.368057323,2.664081872,56.1182,>99.9,31.84,15.14,5.56,Oklahoma City Thunder,okc,56,0.9990000000000001,0.0556
76ers,East,6.199388166,5.175946922,54.9158,>99.9,48.32,23.82,14.46,Philadelphia 76ers,phi,55,0.9990000000000001,0.1446
Nuggets,West,5.69948139,5.733330876,54.4666,>99.9,55.24,38.76,19.68,Denver Nuggets,den,54,0.9990000000000001,0.1968
Pelicans,West,5.19059988,2.211917596,50.727,99.64,25.64,10.66,3.88,New Orleans Pelicans,no,51,0.9964,0.0388
Clippers,West,3.964405718,1.168036148,51.4018,99.72,19.42,7.2,2.08,LA Clippers,lac,51,0.9972,0.0208
Cavaliers,East,3.080343158,3.612759472,49.127,97.86,24.76,10.34,4.54,Cleveland Cavaliers,cle,49,0.9786,0.0454
Heat,East,2.805498445,2.248478055,47.8228,95.84,15.14,5.06,2.04,Miami Heat,mia,48,0.9584,0.0204
Knicks,East,2.765716724,3.367540448,48.1056,97.18,20.44,7.92,3.66,New York Knicks,ny,48,0.9718000000000001,0.0366
Bucks,East,2.737184056,2.183272938,50.8602,99.36,18.54,6.2,2.6,Milwaukee Bucks,mil,51,0.9936,0.026000000000000002
Suns,West,1.011262939,0.649930417,42.6522,60.5,8.38,3.2,0.82,Phoenix Suns,phx,43,0.605,0.008199999999999999
Magic,East,0.626846938,-1.307617772,44.8544,79.4,3.84,0.64,0.12,Orlando Magic,orl,45,0.794,0.0012
Mavericks,West,0.263874587,-0.337008813,43.8982,73.56,7.26,2.26,0.4,Dallas Mavericks,dal,44,0.7356,0.004
Lakers,West,0.108977802,1.525202819,40.985,45.92,7.38,2.96,0.62,Los Angeles Lakers,lal,41,0.4592,0.0062
Warriors,West,0.088564226,0.520179114,39.8166,29.04,3.22,1.16,0.46,Golden State Warriors,gs,40,0.2904,0.0046
Raptors,East,-0.278401808,-0.522402152,36.2288,12.34,0.52,0.14,<0.1,Toronto Raptors,tor,36,0.1234,0.001
Pacers,East,-0.342963885,-2.659352958,44.0792,72.12,1.6,0.2,<0.1,Indiana Pacers,ind,44,0.7212000000000001,0.001
Rockets,West,-0.519110834,-5.870031146,40.1334,26.14,0.26,<0.1,<0.1,Houston Rockets,hou,40,0.2614,0.001
Bulls,East,-0.895012498,0.405772326,39.0722,31.16,2.04,0.56,0.14,Chicago Bulls,chi,39,0.3116,0.0014000000000000002
Kings,West,-0.896063633,0.270742825,41.8216,50.76,5.82,2.16,0.6,Sacramento Kings,sac,42,0.5075999999999999,0.006
Hawks,East,-1.913166059,-0.729333889,35.7958,9.28,0.32,0.12,<0.1,Atlanta Hawks,atl,36,0.0928,0.001
Jazz,West,-2.092719463,-2.73632991,38.9158,14.56,0.38,0.06,<0.1,Utah Jazz,uta,39,0.1456,0.001
Nets,East,-2.477072372,-0.607075851,33.9686,5.48,0.22,<0.1,<0.1,Brooklyn Nets,bkn,34,0.0548,0.001
Grizzlies,West,-4.019720369,-0.486492476,31.7366,0.18,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,32,0.0018,0.001
Wizards,East,-7.675828616,-4.452635138,19.4614,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,19,0.001,0.001
Spurs,West,-9.160014359,-10.35449234,17.7332,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,18,0.001,0.001
Pistons,East,-9.692340705,-8.935692901,14.4262,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,14,0.001,0.001
Hornets,East,-10.11917995,-7.895792205,19.0012,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,19,0.001,0.001
Blazers,West,-10.85947191,-7.460806958,19.726,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,20,0.001,0.001
