Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,8.907887529,6.994680401,62.0862,>99.9,62.74,43.96,31.96,Boston Celtics,bos,62,0.9990000000000001,0.3196
76ers,East,7.483680223,5.218104719,57.5468,>99.9,49.7,23.92,15.32,Philadelphia 76ers,phi,58,0.9990000000000001,0.1532
Nuggets,West,5.15803933,5.428528781,53.7584,99.68,57.48,42.34,21.48,Denver Nuggets,den,54,0.9968,0.2148
T-Wolves,West,4.597001718,1.598238144,55.7952,99.9,31.04,12.64,4.2,Minnesota Timberwolves,min,56,0.9990000000000001,0.042
Bucks,East,3.294755088,2.112422658,50.8694,98.98,18.34,6.48,3.04,Milwaukee Bucks,mil,51,0.9898,0.0304
Knicks,East,3.130501896,3.076299584,47.7414,94.28,20.5,8.36,3.98,New York Knicks,ny,48,0.9428,0.0398
Warriors,West,2.9910284,1.374072918,45.025,69.26,14.2,5.68,1.56,Golden State Warriors,gs,45,0.6926000000000001,0.015600000000000001
Cavaliers,East,2.910131851,3.315143699,46.726,91.22,19.64,8.04,4.02,Cleveland Cavaliers,cle,47,0.9122,0.04019999999999999
Lakers,West,2.759690187,1.843780666,46.667,82.08,19.4,8.6,2.82,Los Angeles Lakers,lal,47,0.8208,0.0282
Thunder,West,2.520225556,0.646474532,49.4148,93.26,18.34,7.02,1.7,Oklahoma City Thunder,okc,49,0.9326000000000001,0.017
Heat,East,2.326316766,2.295191592,46.2962,88.3,13.12,4.72,2.28,Miami Heat,mia,46,0.883,0.022799999999999997
Suns,West,2.169167366,1.224282183,45.1384,68.26,13.62,6.14,1.78,Phoenix Suns,phx,45,0.6826000000000001,0.0178
Pelicans,West,2.061847188,1.091139222,46.6398,79.68,16.18,6.72,1.8,New Orleans Pelicans,no,47,0.7968000000000001,0.018000000000000002
Clippers,West,1.942628612,-0.091548114,45.4366,69.56,9.12,3.1,0.76,LA Clippers,lac,45,0.6956,0.0076
Nets,East,1.14735326,1.047951312,44.3096,75.56,7.76,2.26,0.76,Brooklyn Nets,bkn,44,0.7556,0.0076
Kings,West,1.074412965,0.798457055,45.4098,70.38,11.94,4.66,1.18,Sacramento Kings,sac,45,0.7038,0.0118
Hawks,East,0.834438343,0.594631317,40.943,41.18,3.64,1.26,0.46,Atlanta Hawks,atl,41,0.4118,0.0046
Mavericks,West,-0.251514534,0.298929857,43.8184,55.04,8.46,3.1,0.64,Dallas Mavericks,dal,44,0.5504,0.0064
Bulls,East,-0.393850039,0.419704797,37.8658,17.66,1.3,0.32,0.12,Chicago Bulls,chi,38,0.1766,0.0012
Raptors,East,-0.618251919,-0.857484605,37.6304,13.54,0.46,0.06,<0.1,Toronto Raptors,tor,38,0.1354,0.001
Magic,East,-0.760064456,-1.729316999,43.594,63.78,2.42,0.52,0.14,Orlando Magic,orl,44,0.6378,0.0014000000000000002
Grizzlies,West,-2.217729668,-0.188892216,31.042,0.16,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,31,0.0016,0.001
Pacers,East,-2.30662219,-3.634959586,38.0228,15.5,0.38,0.1,<0.1,Indiana Pacers,ind,38,0.155,0.001
Rockets,West,-2.560234251,-6.644371913,39.455,12.7,0.2,<0.1,<0.1,Houston Rockets,hou,39,0.127,0.001
Jazz,West,-6.492339161,-3.407341834,27.3242,<0.1,<0.1,<0.1,<0.1,Utah Jazz,uta,27,0.001,0.001
Hornets,East,-6.67978863,-6.198094287,25.6158,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,26,0.001,0.001
Wizards,East,-6.85718155,-3.615852012,22.6958,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,23,0.001,0.001
Pistons,East,-10.28469679,-9.034860366,15.716,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,16,0.001,0.001
Spurs,West,-10.51049349,-10.62464135,17.9666,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,18,0.001,0.001
Blazers,West,-10.67228703,-5.928637572,19.4496,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,19,0.001,0.001
