Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,9.53524589,7.288948741,63.2856,>99.9,62.02,44.54,32.44,Boston Celtics,bos,63,0.9990000000000001,0.32439999999999997
Thunder,West,7.899677419,2.97483763,57.3404,>99.9,34.72,16.98,6.06,Oklahoma City Thunder,okc,57,0.9990000000000001,0.060599999999999994
T-Wolves,West,6.382062563,2.487985937,57.1138,>99.9,31.46,14.28,4.9,Minnesota Timberwolves,min,57,0.9990000000000001,0.049
Clippers,West,5.920705886,2.011689447,54.5854,>99.9,26.74,11.14,2.86,LA Clippers,lac,55,0.9990000000000001,0.0286
76ers,East,5.359676311,4.738755628,52.17,>99.9,36.54,17.04,9.56,Philadelphia 76ers,phi,52,0.9990000000000001,0.0956
Knicks,East,4.840310749,3.857447702,52.2912,99.92,30.6,12.32,6.28,New York Knicks,ny,52,0.9992,0.06280000000000001
Nuggets,West,4.726079245,5.747223699,55.193600000000004,>99.9,56.26,39.54,20,Denver Nuggets,den,55,0.9990000000000001,0.2
Pelicans,West,4.219151524,1.644630891,47.8524,96.72,16.08,6.44,1.76,New Orleans Pelicans,no,48,0.9672,0.0176
Cavaliers,East,4.177026828,4.320936185,51.86,>99.9,33.26,15.6,8.64,Cleveland Cavaliers,cle,52,0.9990000000000001,0.0864
Bucks,East,3.448489174,2.324241651,52.1346,99.86,21.26,6.8,3.02,Milwaukee Bucks,mil,52,0.9986,0.0302
Suns,West,1.682415321,1.180446937,44.7178,81.3,11.92,4.34,1.26,Phoenix Suns,phx,45,0.813,0.0126
Rockets,West,1.041166462,-5.324469876,40.981,32.6,0.38,<0.1,<0.1,Houston Rockets,hou,41,0.326,0.001
Pacers,East,0.876751393,-2.649096114,44.9114,87.6,2.38,0.32,0.08,Indiana Pacers,ind,45,0.8759999999999999,8e-4
Warriors,West,0.520880368,0.917056757,40.2092,31.04,4.88,1.28,0.44,Golden State Warriors,gs,40,0.3104,0.0044
Magic,East,0.463380191,-0.814108632,43.622,81.18,5,1.02,0.24,Orlando Magic,orl,44,0.8118000000000001,0.0024
Kings,West,-0.271311213,0.592441556,44.4538,78.66,9.76,3.42,1.02,Sacramento Kings,sac,44,0.7866,0.0102
Mavericks,West,-0.439035052,-0.601399419,42.507,54.5,5,1.5,0.42,Dallas Mavericks,dal,43,0.545,0.0042
Bulls,East,-0.854616014,0.671202533,38.0142,34.64,2.34,0.58,0.12,Chicago Bulls,chi,38,0.3464,0.0012
Heat,East,-0.979434235,0.583734552,40.8242,67.18,5.76,1.56,0.64,Miami Heat,mia,41,0.6718000000000001,0.0064
Nets,East,-1.375762037,-0.686558149,35.6338,15.18,0.48,0.1,<0.1,Brooklyn Nets,bkn,36,0.1518,0.001
Raptors,East,-1.485658538,-0.682740136,33.4654,5.72,0.12,0.06,<0.1,Toronto Raptors,tor,33,0.0572,0.001
Lakers,West,-1.506590024,1.228566217,38.6266,18.74,2.66,1.02,0.24,Los Angeles Lakers,lal,39,0.18739999999999998,0.0024
Jazz,West,-2.690524399,-2.856952541,37.5682,6.4,0.14,<0.1,<0.1,Utah Jazz,uta,38,0.064,0.001
Hawks,East,-3.187671201,-1.0671858,34.641,8.76,0.24,0.06,<0.1,Atlanta Hawks,atl,35,0.0876,0.001
Grizzlies,West,-5.23110874,-0.81894858,31.2288,<0.1,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,31,0.001,0.001
Wizards,East,-7.637770833,-4.758434022,19.2582,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,19,0.001,0.001
Spurs,West,-7.850141788,-9.748764389,19.405,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,19,0.001,0.001
Blazers,West,-8.979691558,-7.143101751,22.7982,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,23,0.001,0.001
Pistons,East,-8.998501505,-8.766702415,15.1688,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,15,0.001,0.001
Hornets,East,-10.87084227,-8.18664101,18.1384,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,18,0.001,0.001
