Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,8.612249852,7.087568077,60.7138,>99.9,63,44.48,32.8,Boston Celtics,bos,61,0.9990000000000001,0.32799999999999996
76ers,East,6.584132501,4.955623453,55.83,>99.9,46.42,22.42,14.66,Philadelphia 76ers,phi,56,0.9990000000000001,0.1466
Nuggets,West,4.454162051,5.000756107,51.4226,98.7,52.32,36.94,18.42,Denver Nuggets,den,51,0.987,0.18420000000000003
T-Wolves,West,3.849908795,1.400460249,54.6602,99.56,27.48,12.24,3.46,Minnesota Timberwolves,min,55,0.9956,0.0346
Cavaliers,East,3.780962205,3.423465133,49.0362,96.42,22.68,9.34,5.32,Cleveland Cavaliers,cle,49,0.9642000000000001,0.053200000000000004
Bucks,East,3.697891181,2.607878665,50.9678,98.56,21.02,7.48,3.82,Milwaukee Bucks,mil,51,0.9856,0.0382
Lakers,West,3.403903738,2.057072877,48.7368,92.46,25.8,12.74,4.6,Los Angeles Lakers,lal,49,0.9246,0.046
Warriors,West,3.081647945,1.746355093,46.0058,78.64,19.58,8.5,2.44,Golden State Warriors,gs,46,0.7864,0.024399999999999998
Heat,East,2.76309162,2.206421545,47.1676,90.02,14.36,5.1,2.36,Miami Heat,mia,47,0.9002,0.0236
Knicks,East,2.754664291,2.726736539,46.9308,88.76,16.24,6.48,2.96,New York Knicks,ny,47,0.8876000000000001,0.0296
Suns,West,2.521244185,0.641852414,46.6142,80,13.94,5.48,1.3,Phoenix Suns,phx,47,0.8,0.013000000000000001
Thunder,West,2.355407874,0.553306256,49.6172,93.66,17.68,7.14,1.92,Oklahoma City Thunder,okc,50,0.9366,0.0192
Pelicans,West,1.626617589,0.910619441,44.8244,67.6,12.52,4.82,1.24,New Orleans Pelicans,no,45,0.6759999999999999,0.0124
Clippers,West,1.542940182,-0.462478669,43.6862,54.24,6.64,2.62,0.54,LA Clippers,lac,44,0.5424,0.0054
Kings,West,1.447106021,0.836901161,45.415,72.66,14,5.76,1.52,Sacramento Kings,sac,45,0.7265999999999999,0.0152
Bulls,East,0.917872115,-0.447398898,39.9728,28.66,2.12,0.46,0.16,Chicago Bulls,chi,40,0.2866,0.0016
Nets,East,0.592723581,1.162139534,43.4338,65.82,7.54,2.38,1.02,Brooklyn Nets,bkn,43,0.6581999999999999,0.0102
Hawks,East,0.458245928,0.610495332,40.4934,34.16,2.74,0.92,0.24,Atlanta Hawks,atl,40,0.34159999999999996,0.0024
Mavericks,West,0.01104177,0.647965214,43.8052,58.46,9.88,3.7,0.94,Dallas Mavericks,dal,44,0.5846,0.009399999999999999
Raptors,East,-0.04364377,-0.648666093,38.8388,19.72,1.16,0.38,0.12,Toronto Raptors,tor,39,0.1972,0.0012
Magic,East,-0.511631125,-1.993858313,43.5984,61.02,2.46,0.54,0.14,Orlando Magic,orl,44,0.6102000000000001,0.0014000000000000002
Grizzlies,West,-1.4199911,0.095575237,34.1052,2.2,0.16,0.06,<0.1,Memphis Grizzlies,mem,34,0.022000000000000002,0.001
Pacers,East,-2.197114905,-3.521239255,38.6938,16.9,0.26,<0.1,<0.1,Indiana Pacers,ind,39,0.16899999999999998,0.001
Rockets,West,-4.372870223,-6.915109703,35.2676,1.82,<0.1,<0.1,<0.1,Houston Rockets,hou,35,0.0182,0.001
Wizards,East,-5.786313329,-3.16185293,24.174,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,24,0.001,0.001
Hornets,East,-6.436200718,-6.055425185,26.7758,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,27,0.001,0.001
Jazz,West,-7.014360987,-3.420937874,25.7596,<0.1,<0.1,<0.1,<0.1,Utah Jazz,uta,26,0.001,0.001
Pistons,East,-9.667719333,-8.53263855,17.0916,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,17,0.001,0.001
Blazers,West,-10.51793116,-6.171906384,20.51,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,21,0.001,0.001
Spurs,West,-11.8085309,-10.40259753,15.8514,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,16,0.001,0.001
