Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,8.569070977,7.062801607,60.5154,>99.9,64.2,45.06,33.76,Boston Celtics,bos,61,0.9990000000000001,0.33759999999999996
76ers,East,6.205976679,5.015019125,54.85,99.88,46.14,22.92,14.56,Philadelphia 76ers,phi,55,0.9987999999999999,0.1456
Nuggets,West,4.877787649,5.110886261,53.3152,99.72,54.18,39.5,19.26,Denver Nuggets,den,53,0.9972,0.19260000000000002
Knicks,East,3.932631227,2.979864111,50.0274,97.36,22.88,9.24,4.32,New York Knicks,ny,50,0.9736,0.0432
Cavaliers,East,3.66165187,2.956412584,48.2558,94.68,19.02,6.82,3.62,Cleveland Cavaliers,cle,48,0.9468000000000001,0.0362
Bucks,East,3.452466364,2.205940294,50.6716,98.48,18.74,6.7,3.42,Milwaukee Bucks,mil,51,0.9848,0.0342
T-Wolves,West,3.069534556,1.021103056,53.0596,99.38,25.5,10.22,3.04,Minnesota Timberwolves,min,53,0.9937999999999999,0.0304
Warriors,West,2.951702841,1.124287464,46.0874,82.76,17.24,7.56,2.32,Golden State Warriors,gs,46,0.8276,0.0232
Suns,West,2.82490751,0.869984461,48.194,90.88,18.54,7.88,2.14,Phoenix Suns,phx,48,0.9087999999999999,0.021400000000000002
Lakers,West,2.652277331,1.721753739,46.6716,85.44,20.74,10.14,3.2,Los Angeles Lakers,lal,47,0.8543999999999999,0.032
Thunder,West,2.606788411,0.20010549,50.1822,95.94,17.82,6.86,1.74,Oklahoma City Thunder,okc,50,0.9594,0.0174
Heat,East,2.551393041,2.351194869,46.7294,89.18,14.8,5.2,2.18,Miami Heat,mia,47,0.8918,0.0218
Pelicans,West,2.372797173,1.373987283,46.6626,86.1,20.34,8.64,2.24,New Orleans Pelicans,no,47,0.861,0.022400000000000003
Kings,West,1.137582691,0.562397613,44.3762,67.18,11.8,4.64,1.3,Sacramento Kings,sac,44,0.6718000000000001,0.013000000000000001
Clippers,West,0.958360267,-0.29886489,41.6804,41.3,5.98,1.88,0.52,LA Clippers,lac,42,0.413,0.0052
Hawks,East,0.548006382,0.582881474,41.6276,47.02,4.34,1.32,0.54,Atlanta Hawks,atl,42,0.4702,0.0054
Raptors,East,0.362045013,-0.515654,40.808,37.22,2.3,0.54,0.16,Toronto Raptors,tor,41,0.3722,0.0016
Bulls,East,0.12477345,-0.392734401,38.2856,19.54,1.26,0.38,0.16,Chicago Bulls,chi,38,0.1954,0.0016
Nets,East,-0.472414196,1.263648647,40.7094,42.76,4.38,1.46,0.64,Brooklyn Nets,bkn,41,0.4276,0.0064
Grizzlies,West,-0.552467496,0.820604729,35.5814,6.72,1.12,0.36,0.08,Memphis Grizzlies,mem,36,0.0672,8e-4
Magic,East,-0.584851581,-2.212651196,43.4938,61.14,1.8,0.36,0.12,Orlando Magic,orl,43,0.6114,0.0012
Mavericks,West,-0.870514667,0.20030366,41.7408,43.58,6.7,2.32,0.68,Dallas Mavericks,dal,42,0.43579999999999997,0.0068000000000000005
Pacers,East,-2.423243461,-3.963996618,37.6992,12.68,0.14,<0.1,<0.1,Indiana Pacers,ind,38,0.1268,0.001
Rockets,West,-4.885783379,-7.126662017,32.8936,0.9,<0.1,<0.1,<0.1,Houston Rockets,hou,33,0.009000000000000001,0.001
Jazz,West,-5.763481333,-2.892720207,28.3764,0.1,<0.1,<0.1,<0.1,Utah Jazz,uta,28,0.001,0.001
Wizards,East,-5.863006805,-3.0978903779999998,24.4502,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,24,0.001,0.001
Hornets,East,-6.441776711,-5.942495072,26.3458,0.06,<0.1,<0.1,<0.1,Charlotte Hornets,cha,26,6e-4,0.001
Pistons,East,-8.982814359,-8.039054363,18.5836,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,19,0.001,0.001
Blazers,West,-9.975965644,-6.316344751,21.6394,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,22,0.001,0.001
Spurs,West,-11.62164321,-10.19652837,16.4864,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,16,0.001,0.001
