Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,9.657015069,7.670463386,64.5656,>99.9,69.66,52.38,36.78,Boston Celtics,bos,65,0.9990000000000001,0.3678
Thunder,West,9.505422465,4.009228492,59.0292,>99.9,37.22,19.58,7.48,Oklahoma City Thunder,okc,59,0.9990000000000001,0.0748
T-Wolves,West,6.745973897,3.748857949,57.6876,>99.9,35.8,18.76,7.38,Minnesota Timberwolves,min,58,0.9990000000000001,0.0738
Pelicans,West,6.617346208,2.324011001,49.7544,98.46,18.18,7.14,2.04,New Orleans Pelicans,no,50,0.9845999999999999,0.0204
Cavaliers,East,6.027851053,4.557896266,53.6996,>99.9,41.94,17.5,9.48,Cleveland Cavaliers,cle,54,0.9990000000000001,0.09480000000000001
Clippers,West,5.361676014,2.08423695,53.1628,99.9,22.7,8.54,2.72,LA Clippers,lac,53,0.9990000000000001,0.027200000000000002
Bucks,East,5.276915835,2.980379125,51.8434,>99.9,26.68,8.88,4.06,Milwaukee Bucks,mil,52,0.9990000000000001,0.0406
Suns,West,2.551734115,2.057520659,45.6928,70.78,11.54,4.44,1.22,Phoenix Suns,phx,46,0.7078,0.012199999999999999
Nuggets,West,2.415332955,5.895914797,53.2408,>99.9,48.66,32.4,16.9,Denver Nuggets,den,53,0.9990000000000001,0.16899999999999998
Lakers,West,2.159527234,1.768462014,44.1574,54.8,8.52,3.08,0.84,Los Angeles Lakers,lal,44,0.5479999999999999,0.0084
Knicks,East,1.97434643,2.790542982,47.6882,97.02,18.28,7.04,3.38,New York Knicks,ny,48,0.9702,0.0338
Heat,East,1.275866889,1.960039966,46.6324,93.5,12.52,4.22,1.88,Miami Heat,mia,47,0.935,0.018799999999999997
76ers,East,1.205768419,3.515964858,45.67,91.94,20.44,7.9,3.68,Philadelphia 76ers,phi,46,0.9194,0.0368
Magic,East,0.997318759,-0.641110522,46.5612,92.52,5.4,1.12,0.34,Orlando Magic,orl,47,0.9251999999999999,0.0034000000000000002
Mavericks,West,0.7798002,-0.249418496,46.0584,70.88,5.7,1.78,0.42,Dallas Mavericks,dal,46,0.7088,0.0042
Pacers,East,0.776823783,-2.089443778,44.6486,77.2,2.7,0.38,0.06,Indiana Pacers,ind,45,0.772,6e-4
Kings,West,0.669986679,0.682197178,45.3142,67.84,6.7,2.38,0.54,Sacramento Kings,sac,45,0.6784,0.0054
Warriors,West,0.513625492,1.775316862,43.0606,36.38,4.98,1.9,0.58,Golden State Warriors,gs,43,0.3638,0.0058
Bulls,East,-0.113954905,0.594514708,39.659,30.76,1.92,0.5,0.16,Chicago Bulls,chi,40,0.30760000000000004,0.0016
Rockets,West,-0.758231381,-5.215875017,37.2126,0.72,<0.1,<0.1,<0.1,Houston Rockets,hou,37,0.0072,0.001
Jazz,West,-2.598494209,-3.629030445,35.8418,0.24,<0.1,<0.1,<0.1,Utah Jazz,uta,36,0.0024,0.001
Raptors,East,-3.156479632,-1.2024634,31.7624,1.62,<0.1,<0.1,<0.1,Toronto Raptors,tor,32,0.016200000000000003,0.001
Hawks,East,-3.270496961,-0.640146778,35.6896,12.94,0.42,0.06,<0.1,Atlanta Hawks,atl,36,0.1294,0.001
Nets,East,-3.67637229,-2.48654214,32.4044,2.58,<0.1,<0.1,<0.1,Brooklyn Nets,bkn,32,0.0258,0.001
Grizzlies,West,-5.699099395,-2.595833352,29.1036,<0.1,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,29,0.001,0.001
Spurs,West,-7.967555011,-10.20568995,17.534,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,18,0.001,0.001
Pistons,East,-8.275706866,-8.772690718,15.9156,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,16,0.001,0.001
Wizards,East,-8.981590176,-6.129478299,15.6524,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,16,0.001,0.001
Blazers,West,-9.799884958,-8.627449926,20.6052,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,21,0.001,0.001
Hornets,East,-10.62876767,-8.234057047,20.1522,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,20,0.001,0.001
