Team,Conf.,RS,PO,W,PO%,CF%,Fin%,Champ%,Team.y,unit,wins,make_playoffs,win_finals
Celtics,East,9.400820398,7.276853971,63.0754,>99.9,63.54,45.24,32.04,Boston Celtics,bos,63,0.9990000000000001,0.3204
Thunder,West,7.995420379,2.97427811,57.4068,>99.9,35,16.96,6.26,Oklahoma City Thunder,okc,57,0.9990000000000001,0.0626
T-Wolves,West,6.416642642,2.493564871,56.9882,>99.9,31.44,14.4,4.86,Minnesota Timberwolves,min,57,0.9990000000000001,0.048600000000000004
Clippers,West,6.006916692,2.012582364,54.7726,>99.9,27.24,12.08,3.86,LA Clippers,lac,55,0.9990000000000001,0.038599999999999995
76ers,East,5.464024373,4.818127671,52.8252,99.94,38.32,18.04,10.04,Philadelphia 76ers,phi,53,0.9994,0.10039999999999999
Nuggets,West,4.67278155,5.751699798,55.1396,>99.9,55.04,38.34,19.68,Denver Nuggets,den,55,0.9990000000000001,0.1968
Knicks,East,4.443069558,3.906356739,51.6168,99.84,29.04,12.44,5.98,New York Knicks,ny,52,0.9984000000000001,0.059800000000000006
Pelicans,West,4.358964758,1.650318977,47.9828,96.4,17.72,6.76,2.16,New Orleans Pelicans,no,48,0.9640000000000001,0.0216
Cavaliers,East,4.209682693,4.271123487,51.9608,99.88,33.66,14.82,8.32,Cleveland Cavaliers,cle,52,0.9987999999999999,0.0832
Bucks,East,3.230590261,2.321822769,51.795,99.94,18.32,5.6,2.18,Milwaukee Bucks,mil,52,0.9994,0.0218
Suns,West,1.45934695,1.185791423,44.5354,79.52,11.06,3.94,1.28,Phoenix Suns,phx,45,0.7951999999999999,0.0128
Rockets,West,0.95490245,-5.313334102,40.9206,29.82,0.56,0.06,<0.1,Houston Rockets,hou,41,0.2982,0.001
Pacers,East,0.619697272,-2.725840098,44.911,86.46,2.38,0.24,0.06,Indiana Pacers,ind,45,0.8645999999999999,6e-4
Warriors,West,0.5861415,0.727723864,39.5146,22.7,2.56,0.94,0.24,Golden State Warriors,gs,40,0.22699999999999998,0.0024
Magic,East,0.548762815,-0.811617731,43.7066,80.62,4.5,0.8,0.24,Orlando Magic,orl,44,0.8062,0.0024
Lakers,West,0.150245121,1.335402752,40.823,39.48,5.84,2.12,0.52,Los Angeles Lakers,lal,41,0.3948,0.0052
Kings,West,-0.524910141,0.63736868,44.043,73.44,8.74,3.1,1,Sacramento Kings,sac,44,0.7343999999999999,0.01
Mavericks,West,-0.549703905,-0.594046903,42.449,51.46,4.44,1.26,0.26,Dallas Mavericks,dal,42,0.5146000000000001,0.0026
Heat,East,-0.678430715,0.58421484,41.2224,67.88,6.04,1.66,0.6,Miami Heat,mia,41,0.6788,0.006
Bulls,East,-0.692757673,0.761201842,38.8882,40.16,3.18,0.9,0.34,Chicago Bulls,chi,39,0.40159999999999996,0.0034000000000000002
Nets,East,-1.397373096,-0.668229349,35.7164,15.7,0.66,0.22,0.06,Brooklyn Nets,bkn,36,0.157,6e-4
Raptors,East,-1.652181562,-0.724373584,32.8006,3.76,0.2,<0.1,<0.1,Toronto Raptors,tor,33,0.037599999999999995,0.001
Jazz,West,-2.545402031,-2.762881562,37.944,7.02,0.36,<0.1,<0.1,Utah Jazz,uta,38,0.0702,0.001
Hawks,East,-3.398351284,-1.225021973,33.7962,5.82,0.16,<0.1,<0.1,Atlanta Hawks,atl,34,0.0582,0.001
Grizzlies,West,-5.223363012,-0.801129966,31.1764,0.16,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,31,0.0016,0.001
Spurs,West,-7.927842962,-9.707285248,19.3114,<0.1,<0.1,<0.1,<0.1,San Antonio Spurs,sa,19,0.001,0.001
Wizards,East,-8.018666008,-4.758327717,18.824,<0.1,<0.1,<0.1,<0.1,Washington Wizards,wsh,19,0.001,0.001
Blazers,West,-9.114439084,-7.133407936,22.6864,<0.1,<0.1,<0.1,<0.1,Portland Trail Blazers,por,23,0.001,0.001
Pistons,East,-9.199707434,-8.758923487,15.0818,<0.1,<0.1,<0.1,<0.1,Detroit Pistons,det,15,0.001,0.001
Hornets,East,-11.06348423,-8.176006906,18.0858,<0.1,<0.1,<0.1,<0.1,Charlotte Hornets,cha,18,0.001,0.001
